Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
34,"UN(5,3)",-0.00010,-0.00009,-0.00008,-0.00034,-0.00025,0.000016,-0.00017,-0.00013,-0.00002,-0.00002,-0.00006,-0.00007,-0.00046,-0.00023,0.000026,0.000244,0.000187,0.000170,0.000100,0.000288,-0.00022,0.000204,0.000185,0.000158,0.000685,0.000514,-0.00005,0.000340,0.000246,0.000043,0.000040,0.000117,0.000127,0.000950,0.000443,-0.00007,-0.00049,-0.00038,-0.00034,-0.00020,-0.00058,0.000452,-2.39E-6,-9.88E-7,0.000013,-0.00004,-0.00013,0.000099,6.633E-6,0.000023,-0.00004,0.000012,9.513E-6,0.000049,-0.00020,0.000041,0.000113,0.000016,0.000040,0.000022,5.567E-6,0.000047,-0.00002
35,"UN(5,4)",6.692E-6,-0.00002,-0.00003,-0.00017,-0.00012,7.798E-6,-0.00044,-0.00032,-3.85E-7,-0.00006,-0.00002,-0.00005,-0.00023,-0.00059,-0.00007,0.000154,0.000125,0.000083,0.000235,0.000223,-0.00016,-0.00001,0.000044,0.000068,0.000332,0.000238,-0.00001,0.000885,0.000665,-0.00001,0.000125,0.000050,0.000106,0.000443,0.001221,0.000154,-0.00031,-0.00025,-0.00016,-0.00048,-0.00045,0.000322,-0.00002,-0.00003,-0.00002,0.000016,0.000025,-0.00002,-0.00006,-0.00016,0.000065,-0.00009,-0.00004,-0.00004,0.000041,-0.00023,-0.00008,0.000012,0.000016,-0.00001,0.000050,0.000028,-8.17E-6
36,"UN(5,5)",-0.00082,-0.00060,-0.00043,0.000019,0.000014,-4.36E-7,-0.00005,-0.00004,1.199E-6,-3.26E-6,-0.00111,-0.00081,0.000026,-0.00007,-0.00150,0.000424,0.000308,-9.86E-6,0.000027,0.000572,-0.00022,0.001649,0.001208,0.000904,-0.00004,-0.00004,5.995E-6,0.000107,0.000085,-6.2E-6,9.35E-6,0.002236,0.001662,-0.00007,0.000154,0.003062,-0.00085,-0.00063,0.000024,-0.00006,-0.00116,0.000440,-0.00003,-0.00007,-0.00021,0.000028,0.000080,-0.00003,-0.00002,-0.00006,0.000023,-0.00002,-0.00010,-0.00029,0.000113,-0.00008,-0.00041,0.000022,0.000062,-0.00002,0.000018,0.000087,-0.00002
37,"UN(6,1)",0.001192,0.000636,0.000301,0.000493,0.000188,0.000054,0.000325,0.000115,0.000018,-2.53E-6,0.000729,0.000360,0.000244,0.000154,0.000424,-0.00121,-0.00050,-0.00021,-0.00010,-0.00063,0.000662,-0.00239,-0.00128,-0.00061,-0.00099,-0.00038,-0.00011,-0.00065,-0.00023,-0.00004,4.086E-6,-0.00147,-0.00072,-0.00049,-0.00031,-0.00085,0.002439,0.001005,0.000421,0.000212,0.001262,-0.00133,0.000053,0.000038,0.000018,0.000049,0.000015,2.695E-6,0.000021,0.000010,9.401E-6,5.899E-6,0.000044,0.000020,0.000016,0.000012,0.000022,-0.00017,-0.00005,-0.00001,-0.00003,-0.00006,0.000061
38,"UN(6,2)",0.000424,0.000386,0.000335,0.000201,0.000208,0.000058,0.000132,0.000141,0.000033,0.000017,0.000365,0.000323,0.000187,0.000125,0.000308,-0.00050,-0.00050,-0.00017,-0.00010,-0.00045,0.000470,-0.00085,-0.00078,-0.00068,-0.00040,-0.00043,-0.00012,-0.00027,-0.00028,-0.00007,-0.00003,-0.00073,-0.00066,-0.00038,-0.00025,-0.00063,0.001005,0.001033,0.000342,0.000208,0.000931,-0.00095,0.000015,0.000043,0.000079,0.000013,0.000061,-5.34E-6,6.434E-6,0.000023,2.535E-6,2.248E-6,0.000033,0.000073,0.000040,0.000016,0.000062,-0.00005,-0.00022,-1.48E-6,-0.00002,-0.00015,0.000072
39,"UN(6,3)",0.000070,0.000063,0.000054,0.000261,0.000196,0.000360,0.000135,0.000103,0.000217,0.000127,0.000020,0.000024,0.000170,0.000083,-9.86E-6,-0.00021,-0.00017,-0.00051,-0.00028,-0.00010,0.000508,-0.00014,-0.00013,-0.00011,-0.00053,-0.00040,-0.00074,-0.00027,-0.00020,-0.00044,-0.00025,-0.00004,-0.00005,-0.00034,-0.00016,0.000024,0.000421,0.000342,0.001056,0.000552,0.000195,-0.00103,1.455E-6,-5.9E-7,-3.36E-6,0.000029,0.000030,0.000103,-4.17E-6,-6.27E-6,8.351E-6,-5.63E-6,-7.66E-6,-0.00001,0.000022,-0.00001,-0.00002,-0.00001,-1.48E-6,-0.00019,0.000024,0.000042,0.000114
40,"UN(6,4)",-4.61E-6,0.000014,0.000022,0.000114,0.000094,0.000177,0.000300,0.000223,0.000295,0.000331,0.000016,0.000024,0.000100,0.000235,0.000027,-0.00010,-0.00010,-0.00028,-0.00057,-0.00011,0.000363,7.612E-6,-0.00003,-0.00004,-0.00023,-0.00019,-0.00035,-0.00061,-0.00045,-0.00060,-0.00067,-0.00003,-0.00005,-0.00020,-0.00048,-0.00006,0.000212,0.000208,0.000552,0.001175,0.000228,-0.00073,9.671E-6,7.49E-6,4.305E-6,4.34E-6,-1.98E-6,-0.00002,0.000036,0.000040,0.000059,0.000041,0.000013,0.000010,5.567E-6,0.000050,0.000018,-0.00003,-0.00002,0.000024,-0.00021,-0.00004,0.000037
41,"UN(6,5)",0.000567,0.000407,0.000293,0.000211,0.000153,-0.00001,0.000173,0.000126,0.000010,0.000020,0.000594,0.000426,0.000288,0.000223,0.000572,-0.00063,-0.00045,-0.00010,-0.00011,-0.00076,0.000495,-0.00114,-0.00082,-0.00059,-0.00042,-0.00031,0.000026,-0.00035,-0.00026,-0.00002,-0.00004,-0.00120,-0.00086,-0.00058,-0.00045,-0.00116,0.001262,0.000931,0.000195,0.000228,0.001549,-0.00100,0.000016,0.000032,0.000053,6.176E-6,0.000032,-0.00003,0.000011,0.000021,6.629E-6,7.844E-6,0.000043,0.000068,0.000047,0.000028,0.000087,-0.00006,-0.00015,0.000042,-0.00004,-0.00021,0.000084
42,"UN(6,6)",-0.00039,-0.00028,-0.00020,-0.00030,-0.00021,-0.00023,-0.00021,-0.00015,-0.00016,-0.00012,-0.00029,-0.00021,-0.00022,-0.00016,-0.00022,0.000662,0.000470,0.000508,0.000363,0.000495,-0.00112,0.000782,0.000557,0.000397,0.000602,0.000430,0.000466,0.000430,0.000306,0.000331,0.000236,0.000586,0.000418,0.000452,0.000322,0.000440,-0.00133,-0.00095,-0.00103,-0.00073,-0.00100,0.002307,-9.75E-6,-0.00001,-0.00001,-0.00002,-0.00002,-0.00003,-5.95E-6,-6.95E-6,-0.00001,-3.63E-6,-0.00001,-0.00002,-0.00002,-8.17E-6,-0.00002,0.000061,0.000072,0.000114,0.000037,0.000084,-0.00039
43,"UN(1,1)",-2.63E-8,-1.54E-8,-7.07E-9,1.626E-8,4.937E-9,6.4E-10,-1.51E-8,-5.83E-9,2.324E-9,-4.02E-9,-1.75E-8,-7.96E-9,5.415E-9,-6.51E-9,-8.95E-9,-2.54E-9,7.58E-10,-3.6E-9,1.934E-9,9.6E-10,2.22E-9,-0.00028,-0.00008,-0.00002,-7.85E-6,-2.25E-6,-2.17E-7,-0.00005,-0.00001,-1.44E-6,-9.6E-6,-0.00009,-0.00002,-2.39E-6,-0.00002,-0.00003,0.000053,0.000015,1.455E-6,9.671E-6,0.000016,-9.75E-6,0.001615,0.000461,0.000132,0.000045,0.000013,1.239E-6,0.000299,0.000085,8.286E-6,0.000055,0.000490,0.000140,0.000014,0.000091,0.000149,-0.00030,-0.00008,-8.25E-6,-0.00006,-0.00009,0.000055
44,"UN(2,1)",-1.55E-8,-3.68E-8,-2.84E-8,-264E-13,7.597E-9,4.02E-12,-1.57E-8,-1.52E-8,-122E-13,-5E-9,-2.44E-8,-2.49E-8,4.849E-9,-1.18E-8,-2.02E-8,2.877E-9,4.279E-9,-1.53E-9,4.108E-9,3.222E-9,9.86E-10,-0.00008,-0.00019,-0.00010,6.65E-6,-2.82E-6,4.294E-7,-0.00002,-0.00004,1.156E-6,-3.66E-6,-0.00013,-0.00009,-9.88E-7,-0.00003,-0.00007,0.000038,0.000043,-5.9E-7,7.49E-6,0.000032,-0.00001,0.000461,0.001111,0.000597,-0.00004,0.000016,-2.55E-6,0.000099,0.000209,-6.94E-6,0.000021,0.000765,0.000516,5.203E-6,0.000146,0.000422,-0.00022,-0.00024,3.721E-6,-0.00004,-0.00018,0.000064
45,"UN(2,2)",-7.09E-9,-2.89E-8,-1.12E-7,-1.48E-9,-6.3E-9,2.56E-10,-8.52E-9,-3.12E-8,-432E-12,-4.18E-9,-1.82E-8,-7.12E-8,-4.18E-9,-2.07E-8,-4.53E-8,3.272E-9,1.537E-8,9.82E-10,6.031E-9,9.359E-9,-727E-12,-0.00002,-0.00010,-0.00047,4.45E-6,0.000020,-8.55E-7,-5.69E-6,-0.00003,1.091E-6,-1.39E-6,-0.00007,-0.00031,0.000013,-0.00002,-0.00021,0.000018,0.000079,-3.36E-6,4.305E-6,0.000053,-0.00001,0.000132,0.000597,0.002704,-0.00003,-0.00012,5.122E-6,0.000032,0.000146,-6.47E-6,7.884E-6,0.000397,0.001798,-0.00008,0.000097,0.001195,-0.00010,-0.00045,0.000020,-0.00002,-0.00030,0.000075
46,"UN(3,1)",1.636E-8,5.61E-11,-1.56E-9,-2.79E-8,-1.21E-8,1.436E-8,2.046E-8,5.833E-9,-9.69E-9,6.723E-9,6.948E-9,1.272E-9,-1.54E-8,8.779E-9,4.828E-9,1.447E-8,6.897E-9,-614E-12,8.69E-10,7.167E-9,-3.82E-9,-7.85E-6,6.65E-6,4.45E-6,-0.00015,-0.00004,-8.27E-6,0.000024,8.565E-6,-0.00003,9.175E-6,0.000046,0.000016,-0.00004,0.000016,0.000028,0.000049,0.000013,0.000029,4.34E-6,6.176E-6,-0.00002,0.000045,-0.00004,-0.00003,0.000856,0.000243,0.000047,-0.00014,-0.00005,0.000154,-0.00005,-0.00026,-0.00009,0.000252,-0.00009,-0.00016,-0.00028,-0.00007,-0.00017,-0.00002,-0.00003,0.000102
47,"UN(3,2)",4.936E-9,7.814E-9,-5.79E-9,-1.23E-8,-4.77E-8,-5.21E-9,6.849E-9,2.17E-8,-1.28E-8,5.379E-9,8.02E-9,6.661E-9,-2.97E-8,1.775E-8,1.075E-8,4.421E-9,2.533E-8,7.385E-9,8.86E-10,1.497E-8,-7.34E-9,-2.25E-6,-2.82E-6,0.000020,-0.00004,-0.00019,0.000016,6.859E-6,0.000033,-0.00001,3.496E-6,0.000010,0.000067,-0.00013,0.000025,0.000080,0.000015,0.000061,0.000030,-1.98E-6,0.000032,-0.00002,0.000013,0.000016,-0.00012,0.000243,0.001110,-0.00010,-0.00004,-0.00019,0.000068,-0.00002,-0.00006,-0.00039,0.000751,-0.00014,-0.00046,-0.00008,-0.00035,-0.00017,0.000012,-0.00018,0.000119
48,"UN(3,3)",6.5E-10,-525E-13,5.81E-11,1.461E-8,-4.84E-9,-8.16E-8,-68E-11,8.24E-10,3.77E-8,-5.42E-9,-3.75E-9,1.302E-9,1.478E-8,-8.51E-9,-2.16E-9,-5.66E-9,1.841E-9,4.229E-8,-1.64E-8,-8.47E-9,-2.06E-8,-2.17E-7,4.294E-7,-8.55E-7,-8.27E-6,0.000016,-0.00032,1.378E-6,-2.74E-6,0.000053,-8.78E-6,2.585E-6,-5.13E-6,0.000099,-0.00002,-0.00003,2.695E-6,-5.34E-6,0.000103,-0.00002,-0.00003,-0.00003,1.239E-6,-2.55E-6,5.122E-6,0.000047,-0.00010,0.001814,-8.05E-6,0.000016,-0.00031,0.000052,-0.00001,0.000031,-0.00057,0.000097,0.000179,-0.00002,0.000032,-0.00059,0.000100,0.000185,0.000189
49,"UN(4,1)",-1.52E-8,-1.55E-8,-8.51E-9,2.045E-8,6.771E-9,-555E-12,-3.22E-8,-1.58E-8,1.217E-8,-2.15E-8,-1.8E-8,-1.01E-8,8.408E-9,-1.85E-8,-1.19E-8,-5.71E-9,7.12E-10,-4.94E-9,1.474E-9,5.53E-10,3.802E-9,-0.00005,-0.00002,-5.69E-6,0.000024,6.859E-6,1.378E-6,-0.00018,-0.00005,-3.91E-7,-0.00007,-0.00004,-0.00001,6.633E-6,-0.00006,-0.00002,0.000021,6.434E-6,-4.17E-6,0.000036,0.000011,-5.95E-6,0.000299,0.000099,0.000032,-0.00014,-0.00004,-8.05E-6,0.001057,0.000304,1.676E-6,0.000381,0.000244,0.000074,-0.00004,0.000349,0.000121,-0.00012,-0.00004,0.000024,-0.00021,-0.00006,0.000033
50,"UN(4,2)",-5.91E-9,-1.55E-8,-3.02E-8,5.928E-9,2.166E-8,9.93E-10,-1.61E-8,-5.54E-8,-481E-12,-3.15E-8,-1.27E-8,-2.97E-8,1.4E-8,-3.76E-8,-2.57E-8,1.64E-10,-1.83E-9,-4.58E-9,7.68E-9,2.62E-11,3.479E-9,-0.00001,-0.00004,-0.00003,8.565E-6,0.000033,-2.74E-6,-0.00005,-0.00023,0.000012,-0.00003,-0.00003,-0.00005,0.000023,-0.00016,-0.00006,0.000010,0.000023,-6.27E-6,0.000040,0.000021,-6.95E-6,0.000085,0.000209,0.000146,-0.00005,-0.00019,0.000016,0.000304,0.001336,-0.00007,0.000144,0.000185,0.000306,-0.00014,0.000899,0.000342,-0.00006,-0.00013,0.000037,-0.00023,-0.00012,0.000039
51,"UN(4,3)",2.369E-9,8.06E-11,-621E-12,-9.92E-9,-1.25E-8,3.779E-8,1.239E-8,-443E-12,-4.83E-8,4.496E-8,3.426E-9,2.242E-9,-2.11E-8,1.279E-8,6.947E-9,3.466E-9,5.965E-9,-1.24E-8,2.238E-8,9.307E-9,2.176E-9,-1.44E-6,1.156E-6,1.091E-6,-0.00003,-0.00001,0.000053,-3.91E-7,0.000012,-0.00019,0.000063,7.64E-6,5.181E-6,-0.00004,0.000065,0.000023,9.401E-6,2.535E-6,8.351E-6,0.000059,6.629E-6,-0.00001,8.286E-6,-6.94E-6,-6.47E-6,0.000154,0.000068,-0.00031,1.676E-6,-0.00007,0.001117,-0.00037,-0.00004,-0.00003,0.000259,-0.00038,-0.00013,-0.00005,-0.00001,-0.00005,-0.00034,-0.00004,0.000062
52,"UN(4,4)",-4.17E-9,-4.85E-9,-4.19E-9,6.921E-9,5.015E-9,-5.51E-9,-2.19E-8,-3.07E-8,4.506E-8,-1.01E-7,-6.91E-9,-7.3E-9,9.667E-9,-3.91E-8,-1.1E-8,-731E-12,1.731E-9,-3.48E-9,-1.11E-8,2.27E-10,3.711E-9,-9.6E-6,-3.66E-6,-1.39E-6,9.175E-6,3.496E-6,-8.78E-6,-0.00007,-0.00003,0.000063,-0.00046,-0.00001,-4.86E-6,0.000012,-0.00009,-0.00002,5.899E-6,2.248E-6,-5.63E-6,0.000041,7.844E-6,-3.63E-6,0.000055,0.000021,7.884E-6,-0.00005,-0.00002,0.000052,0.000381,0.000144,-0.00037,0.002624,0.000074,0.000028,-0.00007,0.000507,0.000098,-0.00003,-0.00001,0.000033,-0.00023,-0.00004,0.000020
53,"UN(5,1)",-1.76E-8,-2.44E-8,-1.79E-8,6.949E-9,7.82E-9,-3.61E-9,-1.82E-8,-1.25E-8,3.291E-9,-6.93E-9,-2.1E-8,-1.9E-8,1.1E-8,-1.43E-8,-2.03E-8,-5.09E-9,4.53E-10,-2.05E-9,2.712E-9,-1.76E-9,4.29E-9,-0.00009,-0.00013,-0.00007,0.000046,0.000010,2.585E-6,-0.00004,-0.00003,7.64E-6,-0.00001,-0.00018,-0.00009,9.513E-6,-0.00004,-0.00010,0.000044,0.000033,-7.66E-6,0.000013,0.000043,-0.00001,0.000490,0.000765,0.000397,-0.00026,-0.00006,-0.00001,0.000244,0.000185,-0.00004,0.000074,0.001052,0.000490,-0.00005,0.000241,0.000593,-0.00025,-0.00019,0.000044,-0.00007,-0.00024,0.000076
54,"UN(5,2)",-7.96E-9,-2.52E-8,-7.11E-8,1.401E-9,6.486E-9,1.508E-9,-1.01E-8,-3.04E-8,2.46E-9,-7.49E-9,-1.93E-8,-6.03E-8,2.473E-9,-2.7E-8,-4.68E-8,9.73E-10,3.255E-9,-517E-12,5.782E-9,2.068E-9,3.06E-9,-0.00002,-0.00009,-0.00031,0.000016,0.000067,-5.13E-6,-0.00001,-0.00005,5.181E-6,-4.86E-6,-0.00009,-0.00032,0.000049,-0.00004,-0.00029,0.000020,0.000073,-0.00001,0.000010,0.000068,-0.00002,0.000140,0.000516,0.001798,-0.00009,-0.00039,0.000031,0.000074,0.000306,-0.00003,0.000028,0.000490,0.001862,-0.00029,0.000239,0.001681,-0.00011,-0.00042,0.000070,-0.00006,-0.00039,0.000089
55,"UN(5,3)",5.406E-9,4.984E-9,-3.88E-9,-1.56E-8,-2.97E-8,1.479E-8,8.495E-9,1.406E-8,-2.14E-8,9.922E-9,1.119E-8,2.638E-9,-3.33E-8,2.407E-8,9.767E-9,5.065E-9,1.649E-8,-5.53E-9,4.072E-9,1.927E-8,-1.14E-9,-2.39E-6,-9.88E-7,0.000013,-0.00004,-0.00013,0.000099,6.633E-6,0.000023,-0.00004,0.000012,9.512E-6,0.000049,-0.00020,0.000041,0.000113,0.000016,0.000040,0.000022,5.567E-6,0.000047,-0.00002,0.000014,5.203E-6,-0.00008,0.000252,0.000751,-0.00057,-0.00004,-0.00014,0.000259,-0.00007,-0.00005,-0.00029,0.001125,-0.00024,-0.00065,-0.00009,-0.00023,-0.00013,-0.00003,-0.00027,0.000141
56,"UN(5,4)",-6.55E-9,-1.2E-8,-2E-8,8.936E-9,1.757E-8,-8.56E-9,-1.87E-8,-3.74E-8,1.295E-8,-3.97E-8,-1.45E-8,-2.64E-8,2.397E-8,-4.02E-8,-3.21E-8,-1.28E-9,-1.34E-9,-2.53E-9,-2.44E-9,-5.13E-9,5.317E-9,-0.00002,-0.00003,-0.00002,0.000016,0.000025,-0.00002,-0.00006,-0.00016,0.000065,-0.00009,-0.00004,-0.00004,0.000041,-0.00023,-0.00008,0.000012,0.000016,-0.00001,0.000050,0.000028,-8.17E-6,0.000091,0.000146,0.000097,-0.00009,-0.00014,0.000097,0.000349,0.000899,-0.00038,0.000507,0.000241,0.000239,-0.00024,0.001294,0.000481,-0.00007,-0.00009,0.000067,-0.00028,-0.00016,0.000046
57,"UN(5,5)",-8.95E-9,-2.04E-8,-4.5E-8,4.957E-9,1.069E-8,-2.17E-9,-1.2E-8,-2.62E-8,7.253E-9,-1.13E-8,-2.06E-8,-4.67E-8,9.776E-9,-3.27E-8,-4.01E-8,-1.84E-9,-2.88E-9,1.821E-9,3.425E-9,-1.05E-8,6.634E-9,-0.00003,-0.00007,-0.00021,0.000028,0.000080,-0.00003,-0.00002,-0.00006,0.000023,-0.00002,-0.00010,-0.00029,0.000113,-0.00008,-0.00041,0.000022,0.000062,-0.00002,0.000018,0.000087,-0.00002,0.000149,0.000422,0.001195,-0.00016,-0.00046,0.000179,0.000121,0.000342,-0.00013,0.000098,0.000593,0.001681,-0.00065,0.000481,0.002365,-0.00013,-0.00035,0.000137,-0.00010,-0.00050,0.000105
58,"UN(6,1)",-2.56E-9,2.802E-9,3.272E-9,1.441E-8,4.4E-9,-5.65E-9,-5.63E-9,1.38E-10,3.426E-9,-631E-12,-5.15E-9,9.49E-10,5.077E-9,-1.34E-9,-1.87E-9,-1.83E-8,-9.31E-9,6.538E-9,-6.86E-9,-8.94E-9,-406E-12,0.000053,0.000038,0.000018,0.000049,0.000015,2.695E-6,0.000021,0.000010,9.401E-6,5.899E-6,0.000044,0.000020,0.000016,0.000012,0.000022,-0.00017,-0.00005,-0.00001,-0.00003,-0.00006,0.000061,-0.00030,-0.00022,-0.00010,-0.00028,-0.00008,-0.00002,-0.00012,-0.00006,-0.00005,-0.00003,-0.00025,-0.00011,-0.00009,-0.00007,-0.00013,0.000972,0.000302,0.000077,0.000192,0.000325,-0.00035
59,"UN(6,2)",7.43E-10,4.233E-9,1.482E-8,6.903E-9,2.519E-8,1.935E-9,6.96E-10,-1.56E-9,5.925E-9,1.699E-9,4.51E-10,2.862E-9,1.645E-8,-1.11E-9,-3.14E-9,-9.46E-9,-4.12E-8,-6.48E-9,-1.22E-8,-2.4E-8,8.284E-9,0.000015,0.000043,0.000079,0.000013,0.000061,-5.34E-6,6.434E-6,0.000023,2.535E-6,2.248E-6,0.000033,0.000073,0.000040,0.000016,0.000062,-0.00005,-0.00022,-1.48E-6,-0.00002,-0.00015,0.000072,-0.00008,-0.00024,-0.00045,-0.00007,-0.00035,0.000032,-0.00004,-0.00013,-0.00001,-0.00001,-0.00019,-0.00042,-0.00023,-0.00009,-0.00035,0.000302,0.001259,5.672E-6,0.000086,0.000857,-0.00041
60,"UN(6,3)",-3.59E-9,-1.51E-9,1.099E-9,-649E-12,7.21E-9,4.201E-8,-4.92E-9,-4.52E-9,-1.21E-8,-3.68E-9,-2.06E-9,-395E-12,-5.61E-9,-2.55E-9,1.995E-9,6.658E-9,-6.29E-9,-4.51E-8,2.171E-8,5.071E-9,3.856E-8,1.455E-6,-5.9E-7,-3.36E-6,0.000029,0.000030,0.000103,-4.17E-6,-6.27E-6,8.351E-6,-5.63E-6,-7.66E-6,-0.00001,0.000022,-0.00001,-0.00002,-0.00001,-1.48E-6,-0.00019,0.000024,0.000042,0.000114,-8.25E-6,3.721E-6,0.000020,-0.00017,-0.00017,-0.00059,0.000024,0.000037,-0.00005,0.000033,0.000044,0.000070,-0.00013,0.000067,0.000137,0.000077,5.672E-6,0.001095,-0.00014,-0.00024,-0.00065
61,"UN(6,4)",1.909E-9,4.074E-9,6.054E-9,8.65E-10,9.69E-10,-1.63E-8,1.479E-9,7.458E-9,2.212E-8,-1.07E-8,2.711E-9,5.679E-9,4.091E-9,-2.56E-9,3.252E-9,-7.04E-9,-1.19E-8,2.175E-8,-3.59E-8,-1.4E-8,-1.28E-8,9.671E-6,7.49E-6,4.305E-6,4.34E-6,-1.98E-6,-0.00002,0.000036,0.000040,0.000059,0.000041,0.000013,0.000010,5.567E-6,0.000050,0.000018,-0.00003,-0.00002,0.000024,-0.00021,-0.00004,0.000037,-0.00006,-0.00004,-0.00002,-0.00002,0.000012,0.000100,-0.00021,-0.00023,-0.00034,-0.00023,-0.00007,-0.00006,-0.00003,-0.00028,-0.00010,0.000192,0.000086,-0.00014,0.001214,0.000256,-0.00021
62,"UN(6,5)",9.52E-10,3.202E-9,9.01E-9,7.191E-9,1.496E-8,-8.32E-9,5.27E-10,1.42E-10,9.174E-9,3.14E-10,-1.76E-9,1.707E-9,1.921E-8,-4.91E-9,-1.08E-8,-9.04E-9,-2.39E-8,5.088E-9,-1.42E-8,-1.99E-8,-9.01E-9,0.000016,0.000032,0.000053,6.176E-6,0.000032,-0.00003,0.000011,0.000021,6.629E-6,7.844E-6,0.000043,0.000068,0.000047,0.000028,0.000087,-0.00006,-0.00015,0.000042,-0.00004,-0.00021,0.000084,-0.00009,-0.00018,-0.00030,-0.00003,-0.00018,0.000185,-0.00006,-0.00012,-0.00004,-0.00004,-0.00024,-0.00039,-0.00027,-0.00016,-0.00050,0.000325,0.000857,-0.00024,0.000256,0.001195,-0.00048
63,"UN(6,6)",2.216E-9,9.68E-10,-75E-11,-3.83E-9,-7.32E-9,-2.06E-8,3.816E-9,3.474E-9,2.141E-9,3.744E-9,4.286E-9,3.115E-9,-1.08E-9,5.239E-9,6.733E-9,-454E-12,7.909E-9,3.831E-8,-1.24E-8,-9.3E-9,-5.25E-8,-9.75E-6,-0.00001,-0.00001,-0.00002,-0.00002,-0.00003,-5.95E-6,-6.95E-6,-0.00001,-3.63E-6,-0.00001,-0.00002,-0.00002,-8.17E-6,-0.00002,0.000061,0.000072,0.000114,0.000037,0.000084,-0.00039,0.000055,0.000064,0.000075,0.000102,0.000119,0.000189,0.000033,0.000039,0.000062,0.000020,0.000076,0.000089,0.000141,0.000046,0.000105,-0.00035,-0.00041,-0.00065,-0.00021,-0.00048,0.002209
