Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
37,"UN(6,1)",0.000253,1.346E-6,-7.23E-6,0.000373,0.000108,-0.00004,-0.00008,-0.00001,-0.00002,0.000024,6.64E-6,-8.42E-6,0.000094,-0.00001,-8.96E-6,-0.00070,-0.00016,-0.00005,0.000060,-0.00014,0.000276,-0.00040,0.000012,0,-0.00070,-0.00020,0.000111,0.000182,0.000032,0.000058,-0.00004,-0.00002,1.526E-6,-0.00017,0.000030,0,0.001366,0.000339,0.000029,-0.00016,0.000308,-0.00051,0.000037,0.000068,0.000054,0.000066,0.000019,-4.25E-6,0.000022,0.000017,0.000011,5.511E-6,0.000049,0.000040,0.000018,0.000013,0.000029,-0.00024,-0.00008,-6.24E-6,-0.00004,-0.00007,0.000107
38,"UN(6,2)",0.000064,0.000130,0.000013,0.000096,0.000333,-1.82E-6,-0.00002,-0.00005,-0.00001,0.000017,0.000078,-1.95E-6,0.000211,-0.00003,-0.00001,-0.00018,-0.00057,-2.42E-6,0.000016,-0.00035,-0.00002,-0.00011,-0.00018,0,-0.00019,-0.00059,0.000048,0.000054,0.000123,0.000034,-0.00003,-0.00011,-0.00001,-0.00037,0.000074,0,0.000339,0.001071,-0.00008,-0.00006,0.000664,0.000149,0.000010,0.000050,0.000230,0.000019,0.000111,7.316E-6,8.784E-6,0.000042,0.000015,6.164E-6,0.000031,0.000141,0.000073,0.000024,0.000081,-0.00006,-0.00039,-0.00004,-0.00005,-0.00024,0.000193
39,"UN(6,3)",-2.53E-6,0.000014,8.542E-6,0.000151,-0.00003,0.000888,-0.00003,0.000026,-0.00020,0.000058,-0.00004,0.000013,-0.00015,0.000041,9.771E-6,-0.00009,0.000011,-0.00106,0.000255,0.000224,0.001018,0.000031,2.91E-7,0,-0.00018,0.000088,-0.00164,0.000055,-0.00004,0.000428,-0.00012,0.000072,-0.00002,0.000250,-0.00007,0,0.000029,-0.00008,0.002019,-0.00055,-0.00046,-0.00181,-9.33E-7,1.013E-6,4.315E-6,0.000033,0.000114,0.000226,-6.27E-6,-0.00002,0.000015,-0.00001,-6.81E-6,-0.00002,0.000060,-0.00002,-0.00004,-7.21E-6,-0.00004,-0.00043,0.000061,0.000049,0.000220
40,"UN(6,4)",-0.00003,-0.00001,-0.00001,-0.00010,-0.00001,-0.00026,0.000132,-0.00003,0.000362,-0.00012,7.244E-6,-0.00001,0.000029,-0.00003,-0.00001,0.000130,0.000052,0.000297,-0.00061,-0.00003,-0.00024,0.000035,1.633E-6,0,0.000140,5.905E-6,0.000494,-0.00020,0.000050,-0.00070,0.000287,-0.00002,5.474E-6,-0.00006,0.000024,0,-0.00016,-0.00006,-0.00055,0.001213,0.000087,0.000394,0.000011,0.000017,0.000013,0.000011,-4.2E-6,-0.00003,0.000033,0.000093,0.000093,0.000057,0.000017,0.000023,0.000013,0.000068,0.000026,-0.00005,-0.00005,0.000059,-0.00034,-0.00008,0.000028
41,"UN(6,5)",0.000056,0.000077,8.451E-6,0.000039,0.000220,-0.00024,-2.4E-6,-0.00003,0.000055,-3.49E-7,0.000120,-0.00002,0.000328,-0.00005,-0.00003,-0.00015,-0.00036,0.000205,-0.00006,-0.00055,0.000019,-0.00010,-0.00011,0,-0.00010,-0.00039,0.000489,0.000024,0.000080,-0.00010,0.000013,-0.00017,0.000023,-0.00059,0.000125,0,0.000308,0.000664,-0.00046,0.000087,0.001065,0.000037,0.000012,0.000039,0.000138,0.000015,0.000049,-0.00004,0.000012,0.000038,0.000016,0.000011,0.000044,0.000145,0.000093,0.000041,0.000137,-0.00007,-0.00024,0.000057,-0.00007,-0.00036,0.000111
42,"UN(6,6)",-0.00005,-5.61E-6,-2.02E-6,-0.00017,0.000026,-0.00053,0.000019,-0.00002,0.000094,-0.00003,-1.12E-6,6.536E-6,0.000016,-0.00001,0.000012,0.000347,-0.00005,0.000983,-0.00017,-0.00004,-0.00179,0.000066,-0.00003,0,0.000265,-0.00009,0.000963,-0.00005,0.000033,-0.00021,0.000048,-0.00001,3.233E-6,-0.00003,0.000019,0,-0.00051,0.000149,-0.00181,0.000394,0.000037,0.003400,-3.58E-6,-0.00001,-0.00004,-0.00002,-0.00006,-0.00006,-5.46E-6,-0.00001,-0.00002,-1.73E-6,-0.00001,-0.00003,-0.00004,-8.61E-6,-0.00002,0.000065,0.000203,0.000232,0.000063,0.000145,-0.00080
43,"UN(1,1)",-0.00005,-7.32E-6,-7.81E-6,5.559E-6,2.41E-6,-1.71E-6,0.000015,2.09E-6,1.911E-6,4.328E-6,-3.7E-6,-7.46E-6,3.926E-6,2.676E-6,-8.53E-6,8.212E-6,1.465E-7,-4.11E-7,-3.05E-6,-7.88E-7,-2.96E-6,-0.00027,-0.00006,0,1.01E-6,-2.97E-6,2.234E-6,-0.00006,-0.00001,-1.98E-6,-9.01E-6,-0.00007,-1.65E-6,-6.22E-6,-0.00001,0,0.000037,0.000010,-9.33E-7,0.000011,0.000012,-3.58E-6,0.001282,0.000276,0.000053,0.000040,8.949E-6,1.406E-6,0.000209,0.000044,6.952E-6,0.000032,0.000314,0.000062,0.000011,0.000050,0.000069,-0.00019,-0.00004,-6.07E-6,-0.00003,-0.00004,0.000027
44,"UN(2,1)",2.821E-6,-0.00002,-0.00004,0.000019,9.053E-6,-1.92E-6,7.71E-6,0.000015,3.724E-6,2.539E-6,-9.96E-6,-0.00003,0.000011,8.711E-6,-0.00003,-9.27E-6,-3.21E-6,-1.77E-6,-6E-6,-4.09E-6,-1.25E-6,-0.00006,-0.00018,0,-0.00001,-0.00001,5.754E-6,-0.00004,-0.00005,-2.99E-6,-8.13E-6,-0.00011,-0.00001,-0.00002,-0.00003,0,0.000068,0.000050,1.013E-6,0.000017,0.000039,-0.00001,0.000276,0.001003,0.000381,0.000035,0.000039,1.378E-6,0.000140,0.000179,9.212E-6,0.000037,0.000618,0.000336,0.000029,0.000119,0.000260,-0.00029,-0.00019,-0.00001,-0.00006,-0.00014,0.000076
45,"UN(2,2)",-0.00003,-0.00007,-0.00024,7.361E-6,0.000038,1.476E-6,0.000013,0.000034,2.341E-6,-1.75E-6,-0.00004,-0.00015,0.000022,0.000019,-0.00010,-0.00002,-0.00005,-7.31E-6,3.262E-8,-0.00003,6.243E-7,0.000049,0.000090,0,-0.00001,-0.00005,-2.89E-7,-0.00003,-0.00012,-1.6E-6,-2.48E-6,0.000053,3.017E-7,-0.00003,-0.00007,0,0.000054,0.000230,4.315E-6,0.000013,0.000138,-0.00004,0.000053,0.000381,0.002718,0.000012,0.000087,2.726E-6,0.000047,0.000329,0.000011,0.000040,0.000229,0.001635,0.000052,0.000198,0.000984,-0.00011,-0.00076,-0.00002,-0.00009,-0.00046,0.000212
46,"UN(3,1)",4.29E-8,2.884E-6,5.49E-8,-0.00003,-5.54E-6,0.000010,0.000011,3.569E-6,0.000014,-1.92E-6,0.000017,7.016E-6,-4.62E-6,7.599E-7,0.000013,-4.89E-6,-4.1E-6,1.592E-6,-7.74E-6,-7.54E-6,1.496E-6,0.000011,-4.03E-6,0,-0.00023,-0.00005,-3.99E-6,0.000035,4.19E-6,-0.00005,0.000019,0.000038,-1.13E-6,-0.00005,0.000018,0,0.000066,0.000019,0.000033,0.000011,0.000015,-0.00002,0.000040,0.000035,0.000012,0.001117,0.000240,0.000071,-0.00024,-0.00005,0.000174,-0.00008,-0.00023,-0.00004,0.000264,-0.00009,-0.00010,-0.00030,-0.00007,-0.00017,-0.00001,-0.00004,0.000086
47,"UN(3,2)",3.538E-6,-7.32E-8,4.898E-6,7.327E-6,9.059E-7,0.000067,1.696E-6,0.000013,1.621E-6,4.943E-7,7.06E-6,0.000027,-0.00002,8.667E-6,0.000048,-4.55E-6,-0.00003,-0.00003,-4.22E-6,-0.00002,0.000022,-7.09E-7,6.667E-6,0,-0.00005,-0.00032,-0.00005,7.144E-6,0.000046,-0.00004,0.000016,-1.85E-6,0.000031,-0.00017,0.000034,0,0.000019,0.000111,0.000114,-4.2E-6,0.000049,-0.00006,8.949E-6,0.000039,0.000087,0.000240,0.001701,0.000109,-0.00005,-0.00036,0.000192,-0.00009,-0.00003,-0.00032,0.001006,-0.00026,-0.00040,-0.00007,-0.00047,-0.00049,0.000047,-0.00018,0.000253
48,"UN(3,3)",1.998E-7,-1.45E-6,4.728E-7,2.086E-6,0.000018,-0.00005,-1.29E-6,-3.06E-6,0.000032,-0.00001,-2.17E-6,-7.9E-6,0.000047,-0.00001,-0.00003,-1.04E-6,-5.02E-6,-0.00003,-1.18E-6,-4.18E-6,0.000019,6.124E-7,2.885E-6,0,0.000013,-0.00003,-0.00079,-3.51E-6,4.962E-6,0.000120,-0.00002,2.809E-6,0.000016,0.000132,-0.00002,0,-4.25E-6,7.316E-6,0.000226,-0.00003,-0.00004,-0.00006,1.406E-6,1.378E-6,2.726E-6,0.000071,0.000109,0.003892,-0.00001,-0.00002,-0.00083,0.000180,-0.00002,-0.00003,-0.00081,0.000175,0.000161,-0.00002,-0.00003,-0.00104,0.000224,0.000218,0.000277
49,"UN(4,1)",-1.69E-6,-3.94E-6,-6.79E-6,0.000015,4.209E-6,-2.59E-6,-2.92E-6,3.644E-7,3.236E-6,0.000023,-0.00001,-9.39E-6,5.283E-6,3.187E-6,-0.00001,-9.2E-6,-2.14E-6,-8.44E-7,-3.28E-6,-1.44E-6,3.259E-6,-0.00004,-0.00002,0,0.000038,3.695E-6,2.201E-6,-0.00020,-0.00005,8.782E-6,-0.00009,-0.00004,-9.25E-7,2.66E-6,-0.00006,0,0.000022,8.784E-6,-6.27E-6,0.000033,0.000012,-5.46E-6,0.000209,0.000140,0.000047,-0.00024,-0.00005,-0.00001,0.000995,0.000229,-8.94E-6,0.000319,0.000240,0.000069,-0.00005,0.000274,0.000097,-0.00008,-0.00003,0.000032,-0.00015,-0.00005,0.000017
50,"UN(4,2)",-2.88E-6,-6.55E-6,-0.00004,5.441E-6,0.000021,-0.00001,0.000012,0.000025,0.000024,0.000011,-7.7E-6,-0.00004,0.000021,0.000014,-0.00004,-7.7E-6,-0.00001,-2.07E-6,-0.00002,-6.86E-6,6.392E-6,-1.97E-6,-0.00001,0,1.716E-6,0.000042,0.000017,-0.00006,-0.00030,-0.00001,-0.00007,-5E-6,-0.00002,9.927E-6,-0.00019,0,0.000017,0.000042,-0.00002,0.000093,0.000038,-0.00001,0.000044,0.000179,0.000329,-0.00005,-0.00036,-0.00002,0.000229,0.001514,6.001E-6,0.000358,0.000136,0.000410,-0.00021,0.000935,0.000365,-0.00006,-0.00014,0.000100,-0.00043,-0.00014,0.000050
51,"UN(4,3)",1.445E-7,2.132E-6,1.157E-6,-6.9E-7,-9.18E-6,0.000046,5.825E-6,0.000010,-2.44E-6,0.000019,3.964E-6,8.355E-6,-0.00003,0.000017,0.000021,-1.44E-6,-5.97E-6,-0.00002,-0.00002,-1.62E-6,0.000015,1.723E-7,-1.56E-6,0,-0.00003,-0.00003,0.000128,0.000011,-5.47E-6,-0.00035,0.000106,1.614E-6,-4.95E-6,-0.00007,0.000071,0,0.000011,0.000015,0.000015,0.000093,0.000016,-0.00002,6.952E-6,9.212E-6,0.000011,0.000174,0.000192,-0.00083,-8.94E-6,6.001E-6,0.001792,-0.00073,-0.00003,-0.00003,0.000461,-0.00044,-0.00015,-0.00005,-0.00006,3.166E-6,-0.00043,-0.00008,0.000056
52,"UN(4,4)",4.472E-6,-4.03E-6,-9.82E-6,8.5E-6,8.352E-6,-0.00002,-1.43E-6,-8.92E-6,0.000029,0.000034,-5.88E-6,-0.00001,0.000016,-0.00002,-0.00002,-5.65E-6,1.171E-6,1.508E-6,-0.00002,-2.86E-7,4.209E-6,-4.91E-6,-2.79E-6,0,9.45E-6,7.835E-6,-0.00002,-0.00006,-0.00006,0.000112,-0.00057,-5.17E-6,6.797E-7,0.000013,-0.00011,0,5.511E-6,6.164E-6,-0.00001,0.000057,0.000011,-1.73E-6,0.000032,0.000037,0.000040,-0.00008,-0.00009,0.000180,0.000319,0.000358,-0.00073,0.002987,0.000068,0.000073,-0.00016,0.000655,0.000134,-0.00002,-0.00002,0.000049,-0.00019,-0.00004,9.953E-6
53,"UN(5,1)",-6.71E-6,-8.56E-6,-0.00003,0.000026,0.000016,-8.37E-6,6.996E-6,6.813E-6,1.944E-6,5.548E-6,-0.00002,-0.00003,0.000023,9.459E-6,-0.00005,-0.00001,-3.17E-6,-2.42E-6,-5.73E-6,-2.52E-6,1.191E-6,-0.00006,-0.00011,0,0.000025,-0.00002,0.000016,-0.00005,-0.00003,6.543E-6,-0.00002,-0.00018,-5.5E-6,-0.00003,-0.00005,0,0.000049,0.000031,-6.81E-6,0.000017,0.000044,-0.00001,0.000314,0.000618,0.000229,-0.00023,-0.00003,-0.00002,0.000240,0.000136,-0.00003,0.000068,0.001000,0.000321,-0.00002,0.000201,0.000428,-0.00016,-0.00011,0.000028,-0.00005,-0.00017,0.000040
54,"UN(5,2)",-0.00002,-0.00005,-0.00014,0.000019,0.000060,-0.00003,7.578E-6,0.000017,7.573E-6,4.947E-7,-0.00004,-0.00013,0.000081,7.175E-6,-0.00016,-0.00001,-0.00004,-1.65E-6,-4.62E-6,-0.00003,4.815E-6,0.000035,0.000049,0,-0.00003,-0.00003,0.000057,-0.00002,-0.00010,-1.64E-6,-0.00001,0.000045,-0.00008,-0.00010,-0.00007,0,0.000040,0.000141,-0.00002,0.000023,0.000145,-0.00003,0.000062,0.000336,0.001635,-0.00004,-0.00032,-0.00003,0.000069,0.000410,-0.00003,0.000073,0.000321,0.001875,-0.00014,0.000344,0.001616,-0.00009,-0.00042,0.000091,-0.00011,-0.00050,0.000109
55,"UN(5,3)",4.026E-6,1.818E-6,3.511E-6,-4.18E-6,-8.79E-6,0.000077,5.017E-6,0.000012,8.243E-7,3.047E-6,0.000015,0.000037,-0.00004,0.000018,0.000085,-3.02E-6,-0.00002,-0.00003,-7E-6,-0.00002,0.000021,-3.93E-6,-8.31E-7,0,-0.00004,-0.00017,0.000097,5.244E-6,0.000020,-0.00009,0.000026,-0.00001,-0.00002,-0.00029,0.000057,0,0.000018,0.000073,0.000060,0.000013,0.000093,-0.00004,0.000011,0.000029,0.000052,0.000264,0.001006,-0.00081,-0.00005,-0.00021,0.000461,-0.00016,-0.00002,-0.00014,0.001758,-0.00043,-0.00065,-0.00008,-0.00028,-0.00014,-0.00005,-0.00041,0.000131
56,"UN(5,4)",-2.61E-6,-6.72E-6,-0.00003,0.000011,0.000023,-0.00003,3.679E-6,0.000013,0.000024,0.000016,-0.00001,-0.00004,0.000043,6.094E-6,-0.00008,-6.28E-6,-7.31E-6,4.108E-6,-0.00002,-0.00001,5.663E-6,-1.72E-6,-5.03E-6,0,5.111E-7,0.000013,-1.86E-7,-0.00006,-0.00018,0.000064,-0.00013,-6.68E-6,1.418E-6,0.000022,-0.00029,0,0.000013,0.000024,-0.00002,0.000068,0.000041,-8.61E-6,0.000050,0.000119,0.000198,-0.00009,-0.00026,0.000175,0.000274,0.000935,-0.00044,0.000655,0.000201,0.000344,-0.00043,0.001542,0.000599,-0.00004,-0.00008,0.000074,-0.00024,-0.00013,0.000025
57,"UN(5,5)",-0.00002,-0.00004,-0.00009,0.000039,0.000089,-0.00007,5.595E-7,-6.01E-7,0.000011,3.007E-6,-0.00007,-0.00015,0.000152,-4.8E-6,-0.00027,-0.00001,-0.00002,7.548E-6,-7.48E-6,-0.00003,4.604E-6,0.000035,0.000042,0,-0.00006,-0.00008,0.000092,-0.00001,-0.00006,0.000013,-0.00003,0.000072,1.832E-6,-0.00014,-0.00010,0,0.000029,0.000081,-0.00004,0.000026,0.000137,-0.00002,0.000069,0.000260,0.000984,-0.00010,-0.00040,0.000161,0.000097,0.000365,-0.00015,0.000134,0.000428,0.001616,-0.00065,0.000599,0.002657,-0.00006,-0.00023,0.000095,-0.00009,-0.00039,0.000057
58,"UN(6,1)",-3.44E-6,9.481E-6,0.000015,-6.12E-6,-4.46E-6,-1.15E-6,8.333E-7,-3.74E-6,-6.05E-6,-1.62E-6,0.000013,0.000012,-5.72E-6,-1.22E-6,0.000012,-0.00002,-1.49E-6,4.135E-6,0.000013,6.613E-7,4.748E-6,0.000058,0.000054,0,0.000066,0.000020,-3.96E-6,0.000014,0.000016,0.000016,4.178E-6,0.000033,3.155E-6,0.000023,0.000011,0,-0.00024,-0.00006,-7.21E-6,-0.00005,-0.00007,0.000065,-0.00019,-0.00029,-0.00011,-0.00030,-0.00007,-0.00002,-0.00008,-0.00006,-0.00005,-0.00002,-0.00016,-0.00009,-0.00008,-0.00004,-0.00006,0.001103,0.000272,0.000078,0.000186,0.000287,-0.00032
59,"UN(6,2)",4.636E-6,0.000013,0.000080,-6.34E-6,-0.00002,-0.00002,-5.22E-6,-7.2E-6,-3.99E-6,-5.21E-7,8.2E-6,0.000060,-0.00002,-2.8E-6,0.000041,0.000018,0.000028,0.000035,6.23E-6,0.000014,-0.00003,-2.06E-6,7.267E-6,0,0.000020,0.000107,9.69E-6,0.000013,0.000037,0.000012,4.003E-6,6.819E-6,-2.32E-6,0.000066,0.000021,0,-0.00008,-0.00039,-0.00004,-0.00005,-0.00024,0.000203,-0.00004,-0.00019,-0.00076,-0.00007,-0.00047,-0.00003,-0.00003,-0.00014,-0.00006,-0.00002,-0.00011,-0.00042,-0.00028,-0.00008,-0.00023,0.000272,0.001763,0.000179,0.000225,0.001052,-0.00093
60,"UN(6,3)",1.483E-8,1.112E-7,-1.56E-6,-4.33E-6,5.22E-6,-0.00003,1.314E-6,-4.97E-6,1.501E-6,-7E-7,-1.21E-6,-9.24E-6,0.000018,-6.72E-6,-0.00002,4.15E-6,0.000013,1.095E-6,0.000013,0.000017,-0.00004,-1.2E-6,3.678E-7,0,0.000047,0.000096,0.000219,-7.75E-6,-0.00001,-7E-7,-8.05E-6,-6.19E-6,-9.55E-6,0.000027,-9.18E-6,0,-6.24E-6,-0.00004,-0.00043,0.000059,0.000057,0.000232,-6.07E-6,-0.00001,-0.00002,-0.00017,-0.00049,-0.00104,0.000032,0.000100,3.166E-6,0.000049,0.000028,0.000091,-0.00014,0.000074,0.000095,0.000078,0.000179,0.002036,-0.00038,-0.00033,-0.00101
61,"UN(6,4)",6.806E-7,-6.36E-7,0.000014,-1.55E-6,-7.63E-6,-3.65E-6,-0.00001,-1.86E-6,-0.00002,-7.27E-7,4.829E-7,0.000014,-7.93E-6,8.319E-6,0.000017,3.585E-6,-7.17E-7,0.000024,0.000017,-9.53E-6,-0.00003,6.796E-6,7.343E-6,0,2.154E-6,-1.26E-6,-0.00004,0.000046,0.000084,0.000091,0.000030,8.256E-6,4.49E-6,0.000016,0.000050,0,-0.00004,-0.00005,0.000061,-0.00034,-0.00007,0.000063,-0.00003,-0.00006,-0.00009,-0.00001,0.000047,0.000224,-0.00015,-0.00043,-0.00043,-0.00019,-0.00005,-0.00011,-0.00005,-0.00024,-0.00009,0.000186,0.000225,-0.00038,0.001667,0.000379,-0.00021
62,"UN(6,5)",3.826E-6,7.534E-6,0.000049,-6.14E-6,-0.00003,-1.62E-6,-4.78E-6,-2.94E-6,-8.47E-6,-1.4E-6,7.057E-6,0.000052,-0.00004,2.937E-6,0.000068,8.941E-6,0.000023,0.000034,0.000011,7.45E-6,-0.00004,1.869E-6,8.565E-6,0,0.000016,0.000068,-0.00005,0.000014,0.000029,0.000023,8.209E-6,0.000022,0.000023,0.000120,0.000023,0,-0.00007,-0.00024,0.000049,-0.00008,-0.00036,0.000145,-0.00004,-0.00014,-0.00046,-0.00004,-0.00018,0.000218,-0.00005,-0.00014,-0.00008,-0.00004,-0.00017,-0.00050,-0.00041,-0.00013,-0.00039,0.000287,0.001052,-0.00033,0.000379,0.001670,-0.00048
63,"UN(6,6)",1.202E-7,-7.39E-6,-0.00003,8.552E-6,3.969E-6,0.000026,-9.86E-7,-3.5E-7,1.049E-7,-1.15E-6,-6.94E-6,-0.00002,-4.06E-6,-2.38E-6,-0.00002,-0.00002,9.468E-6,-0.00004,6.725E-6,0.000029,4.491E-6,-7.83E-6,-8.2E-6,0,-0.00003,-0.00005,-0.00007,-4.48E-6,-0.00001,-5.18E-6,1.294E-6,-5.77E-6,1.381E-6,-0.00003,-5.37E-6,0,0.000107,0.000193,0.000220,0.000028,0.000111,-0.00080,0.000027,0.000076,0.000212,0.000086,0.000253,0.000277,0.000017,0.000050,0.000056,9.953E-6,0.000040,0.000109,0.000131,0.000025,0.000057,-0.00032,-0.00093,-0.00101,-0.00021,-0.00048,0.003702
