Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
37,"UN(6,1)",0.000137,0.000102,0.000038,0.000160,0.000079,0.000104,0.000159,0.000078,0.000141,0.000022,0.000083,0.000021,0.000065,0.000028,-5.11E-7,-0.00033,-0.00012,-0.00019,-0.00016,-0.00006,0.000221,-0.00027,-0.00019,-0.00007,-0.00033,-0.00016,-0.00021,-0.00032,-0.00014,-0.00026,0,-0.00017,-0.00004,-0.00013,-0.00005,0,0.000675,0.000224,0.000377,0.000291,0.000136,-0.00044,0.000024,0.000053,0.000020,0.000085,0.000032,0.000024,0.000046,0.000022,0.000036,-0.00006,0.000032,7.569E-6,0.000029,-1.64E-6,-8.5E-6,-0.00019,-0.00005,-0.00004,-0.00004,-0.00004,0.000044
38,"UN(6,2)",0.000046,0.000130,0.000208,0.000043,0.000260,-0.00005,0.000050,0.000232,0.000017,-5.37E-6,0.000073,0.000105,0.000176,0.000103,5.815E-6,-0.00014,-0.00053,-0.00007,-0.00008,-0.00028,0.000303,-0.00008,-0.00023,-0.00036,-0.00005,-0.00049,0.000180,-0.00009,-0.00043,6.244E-6,0,-0.00014,-0.00019,-0.00036,-0.00021,0,0.000224,0.000994,0.000027,0.000153,0.000581,-0.00052,2.47E-6,0.000023,0.000135,0.000020,0.000185,0.000039,4.02E-6,0.000072,0.000028,-0.00001,5.448E-6,0.000029,0.000135,0.000019,-0.00007,-0.00003,-0.00034,-0.00010,-0.00003,-0.00019,0.000156
39,"UN(6,3)",0.000062,0.000024,0.000025,0.000180,0.000094,0.000507,0.000061,-0.00002,0.000257,-1.17E-6,-8.22E-6,-2.43E-6,1.12E-8,-0.00009,-0.00001,-0.00019,-0.00002,-0.00067,-0.00010,0.000141,0.000492,-0.00012,-0.00004,-0.00005,-0.00035,-0.00016,-0.00103,-0.00014,0.000041,-0.00050,0,0.000011,-3.54E-6,0.000013,0.000156,0,0.000377,0.000027,0.001313,0.000198,-0.00026,-0.00094,5.317E-6,0.000017,0.000078,0.000030,0.000096,0.000279,0.000012,0.000028,0.000066,-6.46E-7,0.000011,0.000057,-4.82E-6,7.484E-6,0.000082,-0.00004,-0.00011,-0.00035,-9.56E-6,0.000030,0.000239
40,"UN(6,4)",0.000034,0.000036,-0.00001,0.000062,-2.54E-7,-0.00008,0.000089,0.000185,0.000343,0.000051,0.000036,0.000019,0.000089,0.000100,7.516E-6,-0.00016,-0.00007,-0.00005,-0.00063,-0.00017,0.000409,-0.00007,-0.00006,0.000013,-0.00011,-0.00004,0.000075,-0.00020,-0.00033,-0.00068,0,-0.00007,-0.00002,-0.00017,-0.00018,0,0.000291,0.000153,0.000198,0.001252,0.000313,-0.00087,1.159E-7,0.000011,-7.66E-6,0.000025,9.522E-6,-0.00002,-0.00001,0.000100,0.000214,-0.00024,-9.06E-7,-2.83E-6,0.000049,-6.96E-6,-0.00003,-0.00005,-0.00003,-0.00003,-0.00037,-0.00007,0.000160
41,"UN(6,5)",0.000018,0.000061,0.000056,-0.00002,0.000130,-0.00025,0.000032,0.000144,-6.14E-6,0.000011,0.000083,0.000049,0.000226,0.000175,0.000019,-0.00007,-0.00028,0.000158,-0.00015,-0.00041,0.000188,-0.00004,-0.00013,-0.00010,0.000029,-0.00029,0.000481,-0.00006,-0.00027,0.000011,0,-0.00017,-0.00008,-0.00049,-0.00032,0,0.000136,0.000581,-0.00026,0.000313,0.000825,-0.00046,5.874E-7,8.772E-6,0.000029,0.000013,0.000094,-0.00008,-1.83E-6,0.000040,0.000037,-0.00005,5.29E-6,-5.7E-6,0.000178,0.000029,-0.00010,-0.00003,-0.00018,0.000042,-0.00009,-0.00028,0.000112
42,"UN(6,6)",-0.00005,-0.00006,-0.00006,-0.00011,-0.00014,-0.00017,-0.00007,-0.00013,-0.00025,-0.00002,-0.00004,-0.00004,-0.00014,-0.00006,-5.73E-6,0.000230,0.000282,0.000462,0.000454,0.000242,-0.00106,0.000092,0.000105,0.000090,0.000208,0.000268,0.000361,0.000144,0.000223,0.000483,0,0.000085,0.000055,0.000275,0.000117,0,-0.00044,-0.00052,-0.00094,-0.00087,-0.00046,0.002108,5.597E-7,-5.77E-6,-0.00002,-0.00002,-0.00008,-0.00011,8.685E-6,-0.00003,-0.00009,0.000130,2.756E-6,6.684E-6,-0.00006,0.000020,0.000041,0.000035,0.000147,0.000254,0.000130,0.000084,-0.00056
43,"UN(1,1)",-4.59E-6,-0.00001,-5.76E-6,6.966E-6,1.511E-6,4.008E-7,0.000011,-5.83E-7,4.969E-6,-1.99E-6,-0.00001,-6.19E-6,1.768E-6,-3.23E-6,-6.94E-6,4.323E-6,2.369E-6,-1.47E-6,2.255E-6,3.336E-6,-2.1E-6,-0.00025,-0.00004,-2.61E-6,-0.00003,-7.41E-6,-3.36E-6,-0.00006,-8.78E-6,-0.00001,0,-0.00004,-1.62E-6,-7.65E-6,-4.66E-6,0,0.000024,2.47E-6,5.317E-6,1.159E-7,5.874E-7,5.597E-7,0.001316,0.000285,0.000061,0.000098,0.000021,7.886E-6,0.000361,0.000078,0.000027,0.000095,0.000297,0.000063,0.000022,0.000080,0.000065,-0.00016,-0.00003,-0.00001,-0.00004,-0.00004,0.000019
44,"UN(2,1)",4.221E-6,7.839E-6,-0.00002,0.000026,0.000017,2.232E-6,6.182E-6,0.000012,0.000012,5.435E-7,-8.72E-6,-0.00003,0.000016,-2.3E-7,-0.00003,-6.08E-6,4.914E-6,-8.27E-6,-3.62E-6,8.094E-6,-7.65E-7,-0.00006,-0.00022,-0.00005,-0.00005,-0.00005,8.274E-7,-0.00002,-0.00005,-0.00002,0,-0.00013,-0.00003,-0.00004,-0.00002,0,0.000053,0.000023,0.000017,0.000011,8.772E-6,-5.77E-6,0.000285,0.001176,0.000489,0.000174,0.000124,0.000023,0.000072,0.000319,0.000049,0.000016,0.000751,0.000402,0.000095,0.000201,0.000305,-0.00028,-0.00020,-0.00004,-0.00008,-0.00014,0.000063
45,"UN(2,2)",7.001E-7,2.275E-6,0.000017,0.000025,0.000131,-0.00001,6.487E-7,-0.00001,0.000022,1.845E-7,-0.00002,-0.00008,0.000104,-0.00003,-0.00014,-3.64E-6,-0.00001,-0.00004,1.844E-6,0.000021,6.347E-6,-0.00001,-0.00009,-0.00066,-0.00004,-0.00025,0.000033,-6.07E-7,0.000022,-0.00005,0,-0.00003,-0.00027,-0.00022,0.000062,0,0.000020,0.000135,0.000078,-7.66E-6,0.000029,-0.00002,0.000061,0.000489,0.003942,0.000073,0.000590,0.000076,0.000012,0.000096,0.000027,2.327E-6,0.000301,0.002430,0.000391,0.000038,0.001447,-0.00011,-0.00091,-0.00014,-0.00002,-0.00056,0.000207
46,"UN(3,1)",0.000010,5.961E-6,1.5E-6,2.135E-6,-0.00001,0.000014,9.403E-6,7.782E-6,0.000011,4.357E-6,3.813E-6,7.58E-6,-0.00001,2.712E-6,0.000014,-6.73E-6,6.685E-7,8.051E-7,-8.82E-6,-9.03E-7,-4.09E-8,-0.00003,-0.00004,-0.00002,-0.00021,-0.00003,-0.00006,4.381E-6,-0.00001,-0.00005,0,0.000048,-8.35E-6,-0.00002,8.535E-6,0,0.000085,0.000020,0.000030,0.000025,0.000013,-0.00002,0.000098,0.000174,0.000073,0.001059,0.000239,0.000157,-0.00008,0.000026,0.000283,-0.00005,-0.00029,-0.00002,0.000214,-0.00010,-0.00013,-0.00038,-0.00010,-0.00016,-0.00009,-0.00005,0.000093
47,"UN(3,2)",3.571E-6,0.000017,0.000048,6.858E-6,0.000016,0.000098,3.748E-6,0.000022,-3.57E-6,-6.17E-7,0.000011,0.000037,-0.00004,0.000021,0.000060,-8.97E-6,-0.00003,-0.00003,-7.44E-6,-0.00001,0.000018,-9.64E-6,-0.00005,-0.00018,-0.00005,-0.00034,-0.00017,-1.27E-6,-8.09E-6,7.605E-6,0,-0.00002,-0.00002,-0.00014,-0.00002,0,0.000032,0.000185,0.000096,9.522E-6,0.000094,-0.00008,0.000021,0.000124,0.000590,0.000239,0.001872,0.000527,-0.00002,-0.00015,0.000026,-8.54E-6,-5.73E-6,-0.00031,0.001070,-0.00011,-0.00060,-0.00010,-0.00073,-0.00051,0.000017,-0.00031,0.000305
48,"UN(3,3)",1.846E-6,2.352E-6,-6.81E-7,0.000019,0.000028,0.000019,6.962E-7,-3.47E-6,0.000024,-4.84E-6,-5.92E-6,-0.00002,0.000016,-0.00001,-0.00003,-8.09E-6,-9.37E-6,-0.00003,-4.91E-6,8.305E-6,0.000018,-5.34E-6,-5.69E-6,-6.35E-6,-0.00006,-0.00013,-0.00066,1.283E-6,0.000018,0.000027,0,0.000019,0.000058,0.000151,7.354E-6,0,0.000024,0.000039,0.000279,-0.00002,-0.00008,-0.00011,7.886E-6,0.000023,0.000076,0.000157,0.000527,0.003382,-0.00001,-0.00005,-0.00031,0.000029,-0.00005,-0.00016,-0.00095,0.000082,0.000248,-0.00006,-0.00019,-0.00122,0.000112,0.000345,0.000436
49,"UN(4,1)",0.000013,-7.83E-7,-2.47E-6,-6.8E-7,3.486E-6,-3.84E-6,-0.00001,-0.00002,0.000015,-0.00004,1.314E-6,-5.76E-6,7.615E-6,-0.00003,-0.00001,6.906E-6,4.195E-6,-5.58E-6,0.000027,0.000010,-0.00001,-0.00006,-9.84E-6,3.146E-6,0.000016,-2.78E-6,5.697E-6,-0.00027,-0.00004,-0.00004,0,-0.00006,-1.1E-6,-0.00001,-0.00002,0,0.000046,4.02E-6,0.000012,-0.00001,-1.83E-6,8.685E-6,0.000361,0.000072,0.000012,-0.00008,-0.00002,-0.00001,0.001519,0.000326,0.000085,0.000762,0.000330,0.000067,7.211E-7,0.000403,0.000124,-0.00031,-0.00007,-0.00001,-0.00025,-0.00010,0.000070
50,"UN(4,2)",3.464E-6,0.000011,-0.00003,9.901E-6,8.102E-6,-0.00003,2.969E-6,0.000016,0.000069,-1.5E-6,1.285E-6,-0.00003,0.000040,-0.00003,-0.00005,-2.72E-6,9.477E-6,-0.00001,-9.49E-6,0.000015,-1.05E-6,-0.00001,-0.00005,0.000031,-0.00001,-2.99E-6,0.000051,-0.00007,-0.00049,-0.00013,0,-0.00003,-0.00003,-0.00006,-0.00025,0,0.000022,0.000072,0.000028,0.000100,0.000040,-0.00003,0.000078,0.000319,0.000096,0.000026,-0.00015,-0.00005,0.000326,0.002559,0.000365,0.000135,0.000255,0.000508,-0.00002,0.001610,0.000578,-0.00013,-0.00051,-0.00003,-0.00060,-0.00042,0.000230
51,"UN(4,3)",7.23E-6,4.675E-6,9.705E-6,0.000010,-0.00001,-0.00001,0.000019,0.000019,3.839E-6,0.000054,4.704E-6,0.000020,1.886E-6,0.000020,0.000021,-0.00001,-3.91E-6,0.000012,-0.00003,-0.00002,7.077E-6,-0.00001,-0.00001,-0.00003,-0.00005,0.000012,0.000061,-0.00005,-0.00010,-0.00047,0,-4.11E-6,-0.00005,-0.00009,0.000102,0,0.000036,0.000028,0.000066,0.000214,0.000037,-0.00009,0.000027,0.000049,0.000027,0.000283,0.000026,-0.00031,0.000085,0.000365,0.002376,-0.00043,-0.00006,0.000073,0.000504,-0.00070,-0.00024,-0.00013,-0.00009,-0.00041,-0.00081,-0.00004,0.000336
52,"UN(4,4)",-0.00002,-1.72E-6,-1.15E-6,7.903E-6,2.235E-6,-1.55E-6,-0.00011,-0.00001,0.000038,-0.00064,-0.00002,-4.92E-6,7.053E-6,-0.00012,-0.00002,0.000040,4.274E-6,-0.00002,0.000234,0.000047,-0.00008,0.000030,5.172E-6,2.999E-6,1.483E-6,-1.89E-6,-7.73E-6,0.000105,0.000018,0.000064,0,0.000020,7.234E-6,0.000012,-0.00001,0,-0.00006,-0.00001,-6.46E-7,-0.00024,-0.00005,0.000130,0.000095,0.000016,2.327E-6,-0.00005,-8.54E-6,0.000029,0.000762,0.000135,-0.00043,0.006177,0.000151,0.000025,-0.00008,0.001222,0.000240,-0.00015,-0.00003,0.000084,-0.00121,-0.00024,0.000238
53,"UN(5,1)",-8.02E-6,2.307E-6,-0.00002,0.000017,0.000023,-8.18E-6,-8.43E-7,-8.69E-7,9.123E-6,-7.7E-6,-8.45E-6,-0.00003,0.000027,-4.61E-6,-0.00005,3.548E-6,6.934E-6,-9.48E-6,5.422E-6,0.000013,-3.85E-6,-0.00006,-0.00014,-0.00001,0.000040,-0.00003,0.000029,-0.00006,-0.00003,-6.61E-6,0,-0.00021,-9.7E-6,-0.00005,-0.00004,0,0.000032,5.448E-6,0.000011,-9.06E-7,5.29E-6,2.756E-6,0.000297,0.000751,0.000301,-0.00029,-5.73E-6,-0.00005,0.000330,0.000255,-0.00006,0.000151,0.001183,0.000393,0.000027,0.000372,0.000488,-0.00020,-0.00012,0.000021,-0.00008,-0.00018,0.000043
54,"UN(5,2)",-3.83E-6,-0.00002,-0.00005,0.000022,0.000115,-0.00008,-1.55E-6,-0.00003,0.000042,6.842E-7,-0.00003,-0.00013,0.000157,-0.00006,-0.00022,4.897E-6,0.000023,-0.00004,5.639E-6,0.000042,-7.83E-6,-9.08E-6,-0.00005,-0.00028,-0.00002,-0.00011,0.000144,-7.99E-6,-0.00001,-0.00009,0,-0.00003,-0.00022,-0.00024,0.000065,0,7.569E-6,0.000029,0.000057,-2.83E-6,-5.7E-6,6.684E-6,0.000063,0.000402,0.002430,-0.00002,-0.00031,-0.00016,0.000067,0.000508,0.000073,0.000025,0.000393,0.002664,0.000012,0.000318,0.002309,-0.00010,-0.00059,0.000062,-0.00012,-0.00063,0.000141
55,"UN(5,3)",2.281E-6,0.000014,0.000053,-0.00001,-0.00001,0.000068,6.636E-6,0.000026,-0.00002,9.365E-6,0.000020,0.000063,-0.00005,0.000038,0.000093,-3.43E-6,-0.00003,6.652E-6,-0.00001,-0.00003,6.034E-6,-8.68E-6,-0.00004,-0.00016,-0.00003,-0.00015,0.000110,-9.28E-6,-0.00004,-0.00006,0,-0.00004,-0.00012,-0.00028,-0.00002,0,0.000029,0.000135,-4.82E-6,0.000049,0.000178,-0.00006,0.000022,0.000095,0.000391,0.000214,0.001070,-0.00095,7.211E-7,-0.00002,0.000504,-0.00008,0.000027,0.000012,0.001961,-0.00028,-0.00095,-0.00010,-0.00047,-0.00012,-0.00014,-0.00060,0.000216
56,"UN(5,4)",-4.07E-6,1.846E-6,-0.00004,9.084E-6,0.000026,-0.00003,-0.00003,-3.89E-6,0.000059,-0.00011,-6.36E-6,-0.00006,0.000045,-0.00006,-0.00008,9.889E-6,0.000015,-0.00002,0.000049,0.000037,-0.00002,-4.08E-6,-0.00002,0.000076,8.921E-7,-0.00004,0.000034,-0.00003,-0.00027,0.000077,0,-0.00003,0.000057,-0.00004,-0.00040,0,-1.64E-6,0.000019,7.484E-6,-6.96E-6,0.000029,0.000020,0.000080,0.000201,0.000038,-0.00010,-0.00011,0.000082,0.000403,0.001610,-0.00070,0.001222,0.000372,0.000318,-0.00028,0.002669,0.000920,-0.00011,-0.00032,0.000154,-0.00052,-0.00057,0.000156
57,"UN(5,5)",-8.19E-6,-0.00003,-0.00013,0.000033,0.000137,-0.00013,-0.00001,-0.00006,0.000068,-0.00002,-0.00005,-0.00021,0.000220,-0.00010,-0.00035,0.000013,0.000056,-0.00005,0.000024,0.000089,-0.00002,-4.23E-6,-3.06E-6,0.000034,-0.00002,-0.00013,0.000148,-5.27E-6,0.000035,-0.00008,0,-0.00001,0.000023,-0.00019,0.000046,0,-8.5E-6,-0.00007,0.000082,-0.00003,-0.00010,0.000041,0.000065,0.000305,0.001447,-0.00013,-0.00060,0.000248,0.000124,0.000578,-0.00024,0.000240,0.000488,0.002309,-0.00095,0.000920,0.003681,-0.00008,-0.00037,0.000150,-0.00015,-0.00058,0.000091
58,"UN(6,1)",3.008E-7,-3.86E-6,4.853E-6,-3.93E-6,-1.2E-6,-2.92E-6,-7.28E-7,-1.24E-6,-0.00001,7.016E-6,-2.98E-6,5.267E-6,-2.18E-6,3.557E-6,7.166E-6,5.494E-6,-7.22E-6,6.432E-6,6.572E-6,-8.7E-6,4.679E-6,0.000030,0.000055,0.000011,0.000081,0.000023,0.000019,0.000057,0.000021,0.000034,0,0.000040,7.012E-6,0.000023,9.423E-6,0,-0.00019,-0.00003,-0.00004,-0.00005,-0.00003,0.000035,-0.00016,-0.00028,-0.00011,-0.00038,-0.00010,-0.00006,-0.00031,-0.00013,-0.00013,-0.00015,-0.00020,-0.00010,-0.00010,-0.00011,-0.00008,0.000935,0.000232,0.000116,0.000288,0.000230,-0.00023
59,"UN(6,2)",-4.3E-7,-9.55E-7,-0.00001,-8.75E-6,-0.00004,-0.00002,-1.45E-6,-5.83E-6,-0.00002,-7.85E-7,3.701E-6,0.000011,-0.00003,9.537E-6,0.000031,6.1E-6,0.000030,0.000050,9.239E-6,-4.95E-6,-0.00003,7.711E-6,0.000035,0.000156,0.000031,0.000185,0.000033,0.000014,0.000090,0.000038,0,0.000016,0.000071,0.000132,0.000035,0,-0.00005,-0.00034,-0.00011,-0.00003,-0.00018,0.000147,-0.00003,-0.00020,-0.00091,-0.00010,-0.00073,-0.00019,-0.00007,-0.00051,-0.00009,-0.00003,-0.00012,-0.00059,-0.00047,-0.00032,-0.00037,0.000232,0.001713,0.000383,0.000162,0.001080,-0.00074
60,"UN(6,3)",-2.88E-6,-4.58E-6,-0.00002,-3.61E-6,-0.00001,-0.00002,-5.5E-6,-8.04E-6,-7.92E-6,-9.87E-6,-4.79E-6,-0.00001,-2.8E-6,-5.87E-6,-0.00001,0.000011,0.000020,0.000024,0.000016,9.767E-6,-0.00003,6.362E-6,0.000014,0.000050,0.000035,0.000099,0.000263,0.000012,0.000018,0.000086,0,3.507E-6,0.000013,0.000017,-0.00002,0,-0.00004,-0.00010,-0.00035,-0.00003,0.000042,0.000254,-0.00001,-0.00004,-0.00014,-0.00016,-0.00051,-0.00122,-0.00001,-0.00003,-0.00041,0.000084,0.000021,0.000062,-0.00012,0.000154,0.000150,0.000116,0.000383,0.001701,0.000032,-0.00031,-0.00107
61,"UN(6,4)",2.949E-6,-3.13E-6,6.03E-6,-8.93E-6,-1.75E-6,0.000014,0.000024,-8.73E-6,-0.00002,0.000114,2.564E-6,4.232E-6,-0.00001,0.000015,0.000011,5.263E-6,-1.43E-6,-4.17E-6,-0.00002,3.339E-6,0.000014,-9.22E-7,0.000011,-6.85E-6,0.000021,5.731E-6,-0.00003,1.887E-6,0.000113,0.000186,0,5.133E-6,8.268E-6,0.000049,0.000059,0,-0.00004,-0.00003,-9.56E-6,-0.00037,-0.00009,0.000130,-0.00004,-0.00008,-0.00002,-0.00009,0.000017,0.000112,-0.00025,-0.00060,-0.00081,-0.00121,-0.00008,-0.00012,-0.00014,-0.00052,-0.00015,0.000288,0.000162,0.000032,0.002184,0.000485,-0.00081
62,"UN(6,5)",3.051E-6,5.144E-6,0.000013,-5.31E-6,-0.00003,3.368E-6,6.559E-6,2.956E-6,-0.00002,0.000019,9.986E-6,0.000029,-0.00004,0.000016,0.000048,-6.24E-6,8.883E-6,0.000027,-2.26E-6,-6.29E-6,2.785E-6,4.154E-6,0.000018,0.000055,0.000020,0.000110,-0.00009,8.602E-6,0.000058,0.000035,0,0.000018,0.000042,0.000180,0.000065,0,-0.00004,-0.00019,0.000030,-0.00007,-0.00028,0.000084,-0.00004,-0.00014,-0.00056,-0.00005,-0.00031,0.000345,-0.00010,-0.00042,-0.00004,-0.00024,-0.00018,-0.00063,-0.00060,-0.00057,-0.00058,0.000230,0.001080,-0.00031,0.000485,0.001659,-0.00052
63,"UN(6,6)",5.369E-8,7.771E-7,4.546E-6,2.845E-6,0.000014,4.471E-6,-4.41E-6,5.106E-6,0.000012,-0.00002,-3.06E-7,3.733E-7,0.000015,-1.6E-6,-5.37E-6,-2.21E-6,-0.00002,-0.00002,-9.16E-6,-0.00002,0.000047,-2.47E-6,-0.00001,-0.00004,-0.00002,-0.00007,-0.00009,-6.09E-6,-0.00004,-0.00008,0,-5.7E-6,-0.00002,-0.00006,-0.00002,0,0.000044,0.000156,0.000239,0.000160,0.000112,-0.00056,0.000019,0.000063,0.000207,0.000093,0.000305,0.000436,0.000070,0.000230,0.000336,0.000238,0.000043,0.000141,0.000216,0.000156,0.000091,-0.00023,-0.00074,-0.00107,-0.00081,-0.00052,0.002603
