Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
33,"UN(5,2)",-0.00009,-0.00021,-0.00044,0.000056,0.000136,-0.00002,0.000029,0.000055,-0.00002,-4.48E-6,-0.00022,-0.00052,0.000111,0.000084,-0.00049,0.000030,0.000058,-0.00002,-5.34E-6,0.000084,-6.08E-6,0.000190,0.000420,0.000897,-0.00011,-0.00028,0.000043,-0.00005,-0.00009,0.000048,9.663E-6,0.000455,0.001068,-0.00022,-0.00015,0.001007,-0.00006,-0.00012,0.000049,7.373E-6,-0.00017,0.000013,-0.00003,-0.00010,-0.00030,0.000015,0.000057,4.474E-6,-0.00002,-0.00007,1.523E-6,-7.73E-6,-0.00010,-0.00031,0.000032,-0.00005,-0.00028,0.000019,0.000057,-0.00001,0.000014,0.000061,-0.00001
34,"UN(5,3)",-0.00002,-7.32E-6,0.000041,-0.00009,-0.00018,0.000181,-5.39E-7,-3.63E-6,9.858E-6,3.007E-7,9.621E-6,0.000111,-0.00034,-8.21E-6,0.000261,0.000049,0.000082,-0.00003,-3.97E-6,0.000139,-0.00001,0.000045,0.000017,-0.00008,0.000178,0.000377,-0.00038,5.899E-7,4.741E-6,-8.12E-6,-2.14E-6,-0.00002,-0.00022,0.000696,9.472E-6,-0.00054,-0.00010,-0.00017,0.000064,5.324E-6,-0.00028,0.000025,-8.4E-6,-0.00001,-0.00001,-0.00005,-0.00014,0.000119,4.565E-7,0.000010,-0.00007,0.000011,2.643E-7,0.000032,-0.00022,0.000035,0.000117,0.000018,0.000043,8.9E-6,0.000015,0.000054,-0.00002
35,"UN(5,4)",0.000014,0.000038,0.000088,-8.01E-6,-0.00003,2.704E-6,-0.00013,-0.00024,0.000125,0.000023,0.000025,0.000084,-8.19E-6,-0.00041,0.000025,3.532E-6,4.54E-6,-3.97E-6,0.000016,0.000013,-1.07E-6,-0.00003,-0.00007,-0.00017,0.000014,0.000048,-3.34E-6,0.000277,0.000495,-0.00026,-0.00002,-0.00004,-0.00015,9.472E-6,0.000851,-0.00003,-9.34E-6,-0.00002,0.000011,-0.00004,-0.00003,3.905E-6,-0.00001,-0.00002,-0.00002,0.000011,0.000016,-0.00001,-0.00008,-0.00020,0.000086,-0.00016,-0.00004,-0.00005,0.000035,-0.00030,-0.00012,0.000017,0.000038,-0.00002,0.000051,0.000060,-0.00001
36,"UN(5,5)",-0.00009,-0.00016,-0.00028,0.000086,0.000150,-0.00008,8.078E-6,0.000014,-7.43E-6,-7.62E-7,-0.00028,-0.00049,0.000261,0.000024,-0.00085,0.000012,0.000020,-0.00001,-1.08E-6,0.000035,-1.48E-6,0.000184,0.000326,0.000581,-0.00017,-0.00031,0.000164,-0.00001,-0.00001,9.077E-6,6.895E-6,0.000567,0.001007,-0.00054,-0.00003,0.001745,-0.00002,-0.00004,0.000023,-6.94E-7,-0.00007,2.943E-6,-0.00003,-0.00008,-0.00019,0.000032,0.000079,-0.00003,-0.00003,-0.00008,0.000034,-0.00003,-0.00011,-0.00028,0.000117,-0.00012,-0.00041,0.000014,0.000035,-0.00001,0.000015,0.000052,-6.55E-6
37,"UN(6,1)",0.000310,0.000125,0.000050,0.000153,0.000055,0.000023,5.203E-6,9.315E-7,-6.18E-6,-1.37E-6,0.000070,0.000030,0.000049,3.585E-6,0.000012,-0.00044,-0.00016,-0.00008,0.000014,-0.00014,0.000294,-0.00062,-0.00025,-0.00010,-0.00031,-0.00011,-0.00005,-0.00002,-4.48E-6,0.000011,1.096E-6,-0.00014,-0.00006,-0.00010,-9.34E-6,-0.00002,0.000887,0.000324,0.000172,-0.00002,0.000274,-0.00059,0.000047,0.000039,0.000025,0.000043,0.000021,9.254E-6,0.000038,0.000020,0.000010,0.000010,0.000027,0.000019,0.000018,0.000017,0.000014,-0.00014,-0.00007,-0.00003,-0.00003,-0.00006,0.000071
38,"UN(6,2)",0.000108,0.000167,0.000130,0.000035,0.000122,-0.00002,-0.00002,-1.16E-6,-0.00003,-4.9E-6,0.000098,0.000058,0.000082,4.608E-6,0.000020,-0.00016,-0.00036,7.984E-6,0.000068,-0.00023,0.000135,-0.00022,-0.00034,-0.00027,-0.00007,-0.00025,0.000047,0.000045,-6.85E-6,0.000052,8.016E-6,-0.00020,-0.00012,-0.00017,-0.00002,-0.00004,0.000324,0.000743,-0.00001,-0.00013,0.000470,-0.00028,0.000021,0.000050,0.000092,0.000019,0.000066,4.68E-6,0.000018,0.000059,5.974E-6,6.87E-6,0.000032,0.000057,0.000043,0.000038,0.000035,-0.00007,-0.00023,-0.00002,-0.00002,-0.00014,0.000086
39,"UN(6,3)",0.000025,-7.74E-6,-0.00001,0.000122,0.000039,0.000201,2.756E-6,-3.61E-7,0.000011,2.829E-7,-0.00005,-0.00002,-0.00003,-3.97E-6,-0.00001,-0.00008,7.943E-6,-0.00032,-8.74E-6,0.000114,0.000266,-0.00005,0.000015,0.000024,-0.00025,-0.00008,-0.00041,-5.27E-6,1.222E-6,-0.00003,1.163E-6,0.000096,0.000049,0.000064,0.000011,0.000023,0.000172,-0.00001,0.000666,0.000016,-0.00023,-0.00054,5.389E-6,4.637E-6,3.326E-6,0.000041,0.000046,0.000124,8.328E-7,-1.82E-6,0.000048,-9.4E-6,-8.17E-6,-0.00001,8.902E-6,-0.00002,-0.00001,-0.00003,-0.00002,-0.00023,2.434E-6,0.000050,0.000121
40,"UN(6,4)",-0.00002,-0.00003,-0.00003,-5.59E-6,-0.00003,3.049E-6,0.000152,0.000068,0.000138,0.000026,-5.52E-6,-5.38E-6,-4E-6,0.000016,-1.11E-6,0.000015,0.000068,-8.69E-6,-0.00037,0.000011,0.000025,0.000031,0.000063,0.000050,0.000011,0.000050,-3.58E-6,-0.00031,-0.00014,-0.00029,-0.00007,8.652E-6,7.373E-6,5.324E-6,-0.00004,-6.94E-7,-0.00002,-0.00013,0.000016,0.000785,-0.00001,-0.00006,7.007E-6,6.574E-6,5.598E-6,2.854E-6,1.065E-7,-0.00001,0.000054,0.000063,0.000080,0.000146,0.000013,0.000014,0.000015,0.000051,0.000015,-0.00003,-0.00002,2.414E-6,-0.00030,-0.00007,0.000105
41,"UN(6,5)",0.000105,0.000116,0.000084,-1.39E-6,0.000061,-0.00009,-1.28E-7,5.697E-6,-8.35E-6,-7.79E-7,0.000166,0.000084,0.000139,0.000013,0.000035,-0.00014,-0.00023,0.000114,0.000011,-0.00039,0.000032,-0.00021,-0.00023,-0.00017,3.048E-6,-0.00012,0.000181,-3.52E-6,-0.00002,0.000016,-3.57E-6,-0.00033,-0.00017,-0.00028,-0.00003,-0.00007,0.000274,0.000470,-0.00023,-0.00001,0.000805,-0.00007,0.000019,0.000036,0.000059,6.377E-6,0.000029,-0.00003,0.000024,0.000048,2.532E-6,0.000030,0.000043,0.000061,0.000054,0.000060,0.000052,-0.00006,-0.00014,0.000050,-0.00007,-0.00021,0.000051
42,"UN(6,6)",-0.00012,-0.00006,-0.00003,-0.00011,-0.00005,-0.00010,-0.00001,-4.69E-6,-9.26E-6,-8.7E-7,-0.00001,-6.12E-6,-0.00001,-1.12E-6,-1.5E-6,0.000294,0.000135,0.000266,0.000025,0.000032,-0.00072,0.000240,0.000111,0.000052,0.000218,0.000101,0.000199,0.000023,0.000012,0.000023,5.928E-6,0.000026,0.000013,0.000025,3.905E-6,2.943E-6,-0.00059,-0.00028,-0.00054,-0.00006,-0.00007,0.001481,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,-0.00004,-0.00002,-0.00002,-0.00003,-0.00003,-8.96E-6,-0.00001,-0.00002,-0.00001,-6.56E-6,0.000071,0.000086,0.000121,0.000105,0.000051,-0.00041
43,"UN(1,1)",-2.89E-7,-1.1E-7,-4.18E-8,-1.77E-8,-6.3E-9,-462E-12,-3.54E-8,-1.38E-8,-2.32E-9,-5.04E-9,-1.12E-7,-4.29E-8,-6.86E-9,-1.39E-8,-4.37E-8,3.449E-8,1.123E-8,1.5E-10,3.359E-9,1.288E-8,-295E-12,-0.00018,-0.00008,-0.00004,-0.00002,-9.08E-6,-2.35E-6,-0.00003,-0.00001,-3.06E-6,-3.99E-6,-0.00007,-0.00003,-8.4E-6,-0.00001,-0.00003,0.000047,0.000021,5.389E-6,7.007E-6,0.000019,-0.00001,0.000981,0.000438,0.000196,0.000114,0.000051,0.000013,0.000150,0.000067,0.000017,0.000023,0.000405,0.000181,0.000047,0.000062,0.000167,-0.00026,-0.00012,-0.00003,-0.00004,-0.00011,0.000069
44,"UN(2,1)",-1.38E-7,-2.6E-7,-1.8E-7,-3.83E-8,-2.89E-8,-6.29E-9,3.666E-8,-1.09E-8,1.48E-11,1.041E-8,-1.91E-7,-1.55E-7,-2.45E-8,-3.12E-9,-1.29E-7,9.82E-8,6.329E-8,1.325E-8,2.4E-11,5.622E-8,-2.98E-8,-0.00008,-0.00016,-0.00013,-9.69E-6,-0.00002,-1.19E-6,-0.00001,-0.00003,-1.79E-6,-2.63E-6,-0.00011,-0.00010,-0.00001,-0.00002,-0.00008,0.000039,0.000050,4.637E-6,6.574E-6,0.000036,-0.00002,0.000438,0.000896,0.000713,0.000055,0.000106,6.911E-6,0.000086,0.000145,0.000011,0.000016,0.000602,0.000558,0.000072,0.000100,0.000422,-0.00022,-0.00028,-0.00003,-0.00004,-0.00020,0.000084
45,"UN(2,2)",-6.5E-8,-2.22E-7,-7.59E-7,-3.02E-8,-1.1E-7,-1.09E-8,3.889E-8,1.402E-7,7.481E-9,-1.81E-9,-1.55E-7,-5.31E-7,-7.24E-8,9.049E-8,-3.68E-7,8.132E-8,2.86E-7,3.125E-8,-3.2E-8,1.932E-7,-9.02E-8,-0.00004,-0.00013,-0.00046,-4.59E-6,-0.00002,-6.12E-7,-7.76E-6,-0.00003,-1.03E-6,-1.82E-6,-0.00008,-0.00030,-0.00001,-0.00002,-0.00019,0.000025,0.000092,3.326E-6,5.598E-6,0.000059,-0.00002,0.000196,0.000713,0.002594,0.000027,0.000097,3.57E-6,0.000047,0.000170,6.218E-6,0.000011,0.000457,0.001664,0.000062,0.000109,0.001067,-0.00014,-0.00052,-0.00002,-0.00003,-0.00033,0.000102
46,"UN(3,1)",5.011E-9,-2.01E-8,-1.83E-8,-2.21E-7,-8.81E-8,-2.79E-8,-1.53E-8,-1.04E-8,-3.13E-8,-4.06E-9,-2.26E-8,-2.11E-8,-9.22E-8,-9.56E-9,-1.98E-8,8.602E-8,3.788E-8,3.091E-8,1.603E-8,4.652E-8,-2.39E-8,-0.00002,-9.7E-6,-4.6E-6,-0.00014,-0.00006,-0.00003,0.000010,4.55E-6,-0.00002,3.6E-6,0.000034,0.000015,-0.00005,0.000011,0.000032,0.000043,0.000019,0.000041,2.854E-6,6.377E-6,-0.00002,0.000114,0.000055,0.000027,0.000772,0.000346,0.000178,-0.00006,-0.00003,0.000109,-0.00002,-0.00019,-0.00008,0.000291,-0.00006,-0.00018,-0.00024,-0.00011,-0.00023,-0.00002,-0.00004,0.000118
47,"UN(3,2)",4.91E-10,-7.52E-9,-7.33E-8,-1.08E-7,-3.67E-7,-1.07E-7,-1.9E-9,-2.15E-8,6.649E-8,-4.57E-9,-7.73E-9,-6.04E-8,-2.49E-7,-3.01E-8,-3.65E-8,4.529E-8,1.548E-7,1.561E-7,-1.92E-8,9.498E-8,-1.02E-7,-9.08E-6,-0.00002,-0.00002,-0.00006,-0.00022,-0.00002,4.311E-6,0.000019,-0.00001,2.417E-6,6.478E-6,0.000057,-0.00014,0.000016,0.000079,0.000021,0.000066,0.000046,1.065E-7,0.000029,-0.00003,0.000051,0.000106,0.000097,0.000346,0.001246,0.000093,-0.00002,-0.00011,0.000077,-0.00001,-0.00004,-0.00032,0.000785,-0.00009,-0.00045,-0.00012,-0.00037,-0.00026,-1.58E-6,-0.00016,0.000144
48,"UN(3,3)",4.204E-9,-2.41E-9,-7.91E-9,4.865E-9,-7.23E-8,-6.94E-7,-5.26E-9,-2.51E-9,-4.92E-8,3.901E-9,-1.75E-8,1.014E-9,-7.24E-8,1.694E-8,6.274E-8,1.028E-9,2.549E-8,2.729E-7,1.524E-8,1.522E-8,-1.05E-7,-2.36E-6,-1.19E-6,-6.09E-7,-0.00003,-0.00002,-0.00042,2.77E-6,1.407E-6,0.000037,-3.27E-6,8.862E-6,4.474E-6,0.000119,-0.00001,-0.00003,9.254E-6,4.68E-6,0.000124,-0.00001,-0.00003,-0.00004,0.000013,6.911E-6,3.57E-6,0.000178,0.000093,0.002389,-0.00002,-8.27E-6,-0.00021,0.000019,-0.00005,-0.00003,-0.00067,0.000060,0.000188,-0.00005,-0.00003,-0.00070,0.000063,0.000195,0.000202
49,"UN(4,1)",-9.25E-8,-3.15E-9,1.314E-8,-3.08E-8,-9.81E-9,-6.57E-9,-1.62E-7,-5.4E-8,-7.91E-9,-3.97E-8,-4.41E-8,-3.22E-9,-1.12E-8,-6.38E-8,-2.03E-8,7.014E-8,2.007E-8,1.187E-8,1.233E-8,2.429E-8,-1.74E-8,-0.00003,-0.00001,-7.75E-6,0.000010,4.321E-6,2.769E-6,-0.00019,-0.00008,-0.00002,-0.00006,-0.00004,-0.00002,4.565E-7,-0.00008,-0.00003,0.000038,0.000018,8.328E-7,0.000054,0.000024,-0.00002,0.000150,0.000086,0.000047,-0.00006,-0.00002,-0.00002,0.001055,0.000474,0.000111,0.000318,0.000251,0.000120,-2.81E-6,0.000464,0.000182,-0.00022,-0.00010,-4.52E-6,-0.00031,-0.00014,0.000103
50,"UN(4,2)",-4.1E-8,-6.6E-8,5.104E-8,-1.79E-8,-4.01E-8,-3.05E-9,-7.31E-8,-2.58E-7,-5.36E-8,1.597E-7,-6.15E-8,-2.56E-8,-3.47E-8,-1.77E-7,-6.22E-8,4.933E-8,9.255E-8,2.019E-8,1.087E-7,8.798E-8,-6.77E-8,-0.00001,-0.00003,-0.00003,4.548E-6,0.000019,1.402E-6,-0.00008,-0.00030,-9.65E-6,-0.00004,-0.00003,-0.00007,0.000010,-0.00020,-0.00008,0.000020,0.000059,-1.82E-6,0.000063,0.000048,-0.00002,0.000067,0.000145,0.000170,-0.00003,-0.00011,-8.27E-6,0.000474,0.001703,0.000056,0.000222,0.000176,0.000413,-0.00006,0.001112,0.000459,-0.00011,-0.00033,0.000010,-0.00036,-0.00027,0.000126
51,"UN(4,3)",-5.42E-9,-3.73E-9,2.901E-9,-7.39E-8,2.313E-8,-8.17E-8,1.411E-8,-3.24E-8,-2.41E-7,-6.72E-8,8.427E-9,-1.04E-8,-2.74E-8,-8.31E-8,-2.67E-8,2.658E-8,2.05E-10,1.08E-7,1.107E-7,2.011E-8,-7.3E-8,-3.05E-6,-1.79E-6,-1.04E-6,-0.00002,-0.00001,0.000037,-0.00002,-9.67E-6,-0.00029,0.000050,1.263E-6,1.523E-6,-0.00007,0.000086,0.000034,0.000010,5.974E-6,0.000048,0.000080,2.532E-6,-0.00003,0.000017,0.000011,6.218E-6,0.000109,0.000077,-0.00021,0.000111,0.000056,0.001638,-0.00029,-7.1E-6,-9.57E-6,0.000374,-0.00049,-0.00019,-0.00006,-0.00004,-0.00027,-0.00045,-0.00001,0.000177
52,"UN(4,4)",-1.83E-8,5.58E-9,2.208E-9,-4.65E-9,-1.64E-9,5.559E-9,-1.37E-7,5.92E-8,-1.06E-7,-1.9E-7,-2.19E-8,1.211E-8,-1.83E-8,-2.75E-8,-2.07E-9,3.241E-8,-1.19E-8,1.615E-8,1.525E-7,2.404E-8,-4.76E-8,-3.99E-6,-2.63E-6,-1.8E-6,3.59E-6,2.41E-6,-3.28E-6,-0.00006,-0.00004,0.000051,-0.00078,-0.00001,-7.73E-6,0.000011,-0.00016,-0.00003,0.000010,6.87E-6,-9.4E-6,0.000146,0.000030,-0.00003,0.000023,0.000016,0.000011,-0.00002,-0.00001,0.000019,0.000318,0.000222,-0.00029,0.004442,0.000067,0.000046,-0.00006,0.000936,0.000197,-0.00006,-0.00004,0.000055,-0.00083,-0.00018,0.000155
53,"UN(5,1)",-1.37E-7,-1.78E-7,-1.17E-7,-1.17E-8,-1.49E-8,-6.45E-9,-8.53E-9,-1.79E-8,6.39E-10,-1.06E-9,-1.82E-7,-1.17E-7,-1.04E-8,-1.94E-8,-1.21E-7,8.926E-8,5.06E-8,1.471E-8,4.188E-9,4.316E-8,-3.03E-8,-0.00007,-0.00011,-0.00008,0.000034,6.486E-6,8.845E-6,-0.00004,-0.00003,1.279E-6,-0.00001,-0.00015,-0.00010,2.643E-7,-0.00004,-0.00011,0.000027,0.000032,-8.17E-6,0.000013,0.000043,-8.96E-6,0.000405,0.000602,0.000457,-0.00019,-0.00004,-0.00005,0.000251,0.000176,-7.1E-6,0.000067,0.000834,0.000547,-1.23E-6,0.000205,0.000620,-0.00015,-0.00018,0.000046,-0.00007,-0.00024,0.000050
54,"UN(5,2)",-6.4E-8,-1.82E-7,-4.91E-7,-1.53E-8,-4.59E-8,1.097E-8,1.611E-8,4.161E-8,-2.2E-8,2.577E-8,-1.53E-7,-4.25E-7,-4.58E-8,5.776E-8,-3.65E-7,7.5E-8,2.203E-7,2.747E-9,2.215E-9,1.942E-7,-7.35E-8,-0.00003,-0.00010,-0.00030,0.000015,0.000057,4.464E-6,-0.00002,-0.00007,1.543E-6,-7.75E-6,-0.00010,-0.00031,0.000032,-0.00005,-0.00028,0.000019,0.000057,-0.00001,0.000014,0.000061,-0.00001,0.000181,0.000558,0.001664,-0.00008,-0.00032,-0.00003,0.000120,0.000413,-9.57E-6,0.000046,0.000547,0.001754,-0.00018,0.000310,0.001566,-0.00011,-0.00032,0.000064,-0.00008,-0.00034,0.000061
55,"UN(5,3)",-311E-12,-8.18E-9,-4.74E-8,-1.12E-7,-2.33E-7,-2.45E-8,-651E-12,-1.95E-8,5.113E-9,-1.43E-8,2.683E-9,-4.97E-8,-2.15E-7,-4.68E-8,-1.01E-7,4.604E-8,1.024E-7,1.233E-7,5.699E-9,8.922E-8,-8.94E-8,-8.4E-6,-0.00001,-0.00001,-0.00005,-0.00014,0.000119,4.455E-7,0.000010,-0.00007,0.000011,2.486E-7,0.000032,-0.00022,0.000035,0.000117,0.000018,0.000043,8.902E-6,0.000015,0.000054,-0.00002,0.000047,0.000072,0.000062,0.000291,0.000785,-0.00067,-2.81E-6,-0.00006,0.000374,-0.00006,-1.23E-6,-0.00018,0.001265,-0.00020,-0.00066,-0.00010,-0.00024,-0.00005,-0.00009,-0.00030,0.000086
56,"UN(5,4)",-3.94E-8,-4.06E-8,3.259E-8,-2.47E-9,-3.25E-8,2.3E-8,-8.89E-8,-1.63E-7,-5.83E-8,6.052E-8,-7.21E-8,-4.4E-9,-4.96E-8,-1.26E-7,-4.14E-8,4.381E-8,6.031E-8,1.47E-9,1.263E-7,9.162E-8,-5.78E-8,-0.00001,-0.00002,-0.00002,0.000011,0.000016,-0.00001,-0.00008,-0.00020,0.000086,-0.00016,-0.00004,-0.00005,0.000035,-0.00030,-0.00012,0.000017,0.000038,-0.00002,0.000051,0.000060,-0.00001,0.000062,0.000100,0.000109,-0.00006,-0.00009,0.000060,0.000464,0.001112,-0.00049,0.000936,0.000205,0.000310,-0.00020,0.001696,0.000674,-0.00010,-0.00021,0.000099,-0.00029,-0.00034,0.000075
57,"UN(5,5)",-6.29E-8,-1.42E-7,-3.18E-7,1.104E-9,-1.27E-8,4.06E-8,-6.18E-9,-5.22E-9,-3.47E-8,2.493E-8,-1.54E-7,-3.29E-7,-5.52E-8,2.972E-8,-2.98E-7,6.818E-8,1.65E-7,-2.83E-8,3.07E-8,2.068E-7,-5.59E-8,-0.00003,-0.00008,-0.00019,0.000032,0.000079,-0.00003,-0.00003,-0.00008,0.000034,-0.00003,-0.00011,-0.00028,0.000117,-0.00012,-0.00041,0.000014,0.000035,-0.00001,0.000015,0.000052,-6.56E-6,0.000167,0.000422,0.001067,-0.00018,-0.00045,0.000188,0.000182,0.000459,-0.00019,0.000197,0.000620,0.001566,-0.00066,0.000674,0.002297,-0.00008,-0.00020,0.000083,-0.00009,-0.00029,0.000037
58,"UN(6,1)",-3.85E-8,5.443E-8,5.098E-8,7.41E-8,3.501E-8,1.001E-8,2.403E-8,1.823E-8,1.103E-8,7.701E-9,6.134E-8,5.378E-8,3.685E-8,1.95E-8,5.488E-8,-1.46E-7,-6.62E-8,-1.63E-8,-1.98E-8,-7.29E-8,2.191E-8,0.000047,0.000039,0.000025,0.000043,0.000021,9.25E-6,0.000038,0.000020,0.000010,0.000010,0.000027,0.000019,0.000018,0.000017,0.000014,-0.00014,-0.00007,-0.00003,-0.00003,-0.00006,0.000071,-0.00026,-0.00022,-0.00014,-0.00024,-0.00012,-0.00005,-0.00022,-0.00011,-0.00006,-0.00006,-0.00015,-0.00011,-0.00010,-0.00010,-0.00008,0.000782,0.000376,0.000146,0.000166,0.000334,-0.00040
59,"UN(6,2)",-1.27E-8,1.919E-9,2.103E-7,4.079E-8,1.405E-7,3.607E-8,3.206E-9,3.103E-8,-1.28E-8,-2.65E-8,1.672E-8,1.845E-7,9.98E-8,2.499E-8,1.498E-7,-7.93E-8,-2.91E-7,-9.18E-8,4.175E-8,-2.16E-7,2.195E-7,0.000021,0.000050,0.000092,0.000019,0.000066,4.672E-6,0.000018,0.000059,5.98E-6,6.887E-6,0.000032,0.000057,0.000043,0.000038,0.000035,-0.00007,-0.00023,-0.00002,-0.00002,-0.00014,0.000086,-0.00012,-0.00028,-0.00052,-0.00011,-0.00037,-0.00003,-0.00010,-0.00033,-0.00004,-0.00004,-0.00018,-0.00032,-0.00024,-0.00021,-0.00020,0.000376,0.001267,0.000117,0.000143,0.000810,-0.00048
60,"UN(6,3)",-1.3E-8,1.582E-9,2.007E-8,-2.85E-8,1.136E-7,2.413E-7,3.652E-9,1.164E-8,5.316E-8,1.188E-8,2.768E-8,1.336E-8,1.202E-7,1.566E-8,-1.51E-8,1.485E-8,-6.64E-8,-2.88E-7,-4.47E-8,-9.13E-8,2.006E-7,5.405E-6,4.642E-6,3.324E-6,0.000041,0.000046,0.000124,8.359E-7,-1.82E-6,0.000048,-9.41E-6,-8.2E-6,-0.00001,8.9E-6,-0.00002,-0.00001,-0.00003,-0.00002,-0.00023,2.414E-6,0.000050,0.000121,-0.00003,-0.00003,-0.00002,-0.00023,-0.00026,-0.00070,-4.52E-6,0.000010,-0.00027,0.000055,0.000046,0.000064,-0.00005,0.000099,0.000083,0.000146,0.000117,0.001267,-0.00002,-0.00028,-0.00068
61,"UN(6,4)",8.915E-9,1.505E-8,-1.07E-8,3.327E-8,4.2E-10,2.735E-8,-4.63E-8,7.6E-8,9.615E-8,3.468E-8,5.374E-9,1.066E-8,1.811E-8,1.073E-7,3.582E-8,-5.71E-8,-3.25E-9,-7.43E-8,-1.44E-7,-4.65E-8,1.43E-7,6.987E-6,6.567E-6,5.601E-6,2.836E-6,9.503E-8,-0.00001,0.000054,0.000063,0.000080,0.000146,0.000013,0.000014,0.000015,0.000051,0.000015,-0.00003,-0.00002,2.434E-6,-0.00030,-0.00007,0.000105,-0.00004,-0.00004,-0.00003,-0.00002,-1.58E-6,0.000063,-0.00031,-0.00036,-0.00045,-0.00083,-0.00007,-0.00008,-0.00009,-0.00029,-0.00009,0.000166,0.000143,-0.00002,0.001668,0.000373,-0.00060
62,"UN(6,5)",-1.01E-8,1.157E-8,1.36E-7,5.613E-8,8.046E-8,6.136E-9,-2.15E-9,3.532E-8,1.072E-8,-8.83E-9,-9.18E-9,1.469E-7,7.391E-8,3.6E-8,1.781E-7,-8.49E-8,-1.97E-7,-7.12E-8,-6.9E-9,-1.74E-7,2.086E-7,0.000019,0.000036,0.000059,6.362E-6,0.000029,-0.00003,0.000025,0.000048,2.526E-6,0.000030,0.000043,0.000061,0.000054,0.000060,0.000052,-0.00006,-0.00014,0.000050,-0.00007,-0.00021,0.000051,-0.00011,-0.00020,-0.00033,-0.00004,-0.00016,0.000195,-0.00014,-0.00027,-0.00001,-0.00018,-0.00024,-0.00034,-0.00030,-0.00034,-0.00029,0.000334,0.000810,-0.00028,0.000373,0.001162,-0.00029
63,"UN(6,6)",3.619E-8,7.067E-9,-5.68E-8,1.786E-8,-6.98E-8,-8.32E-8,2.158E-8,-2.98E-8,-3.2E-8,-7.25E-9,-1.05E-8,-5.64E-8,-7.46E-8,-3.77E-8,-4.72E-8,-7.97E-8,1.504E-7,1.7E-7,4.717E-8,1.798E-7,-2.96E-7,-0.00001,-0.00002,-0.00002,-0.00002,-0.00003,-0.00004,-0.00002,-0.00002,-0.00003,-0.00003,-8.96E-6,-0.00001,-0.00002,-0.00001,-6.55E-6,0.000071,0.000086,0.000121,0.000105,0.000051,-0.00041,0.000069,0.000084,0.000102,0.000118,0.000144,0.000202,0.000103,0.000126,0.000177,0.000155,0.000050,0.000061,0.000086,0.000075,0.000037,-0.00040,-0.00048,-0.00068,-0.00060,-0.00029,0.002278
