Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
38,"UN(6,2)",0.000193,0.000565,0.000724,0.000233,0.000570,0.000055,0.000036,0.000187,0.000029,-3.54E-6,0.000396,0.000552,0.000478,0.000135,0.000393,-0.00039,-0.00120,-0.00037,-0.00005,-0.00087,0.000758,-0.00034,-0.00103,-0.00125,-0.00042,-0.00106,0,-0.00007,-0.00035,-0.00003,0,-0.00070,-0.00088,-0.00088,-0.00026,-0.00058,0.000677,0.002204,0.000573,0.000080,0.001556,-0.00119,0.000045,0.000124,0.000257,0.000066,0.000229,-0.00015,6.443E-6,0.000036,-9.94E-6,-4.04E-6,0.000067,0.000136,0.000178,0.000017,0.000054,-0.00013,-0.00048,-7.74E-6,0.000026,-0.00028,0.000135
39,"UN(6,3)",0.000043,0.000145,0.000136,0.000481,0.000230,0.000058,0.000046,0.000072,0.000154,-9.93E-7,-0.00003,0.000085,0.000333,0.000023,-0.00005,-0.00031,-0.00036,-0.00078,-0.00017,-0.00013,0.000892,-0.00006,-0.00024,-0.00020,-0.00088,-0.00038,0,-0.00010,-0.00012,-0.00025,0,0.000098,-0.00010,-0.00058,-0.00004,0.000159,0.000533,0.000573,0.001401,0.000314,0.000118,-0.00154,-7.18E-6,3.413E-6,9.152E-6,0.000095,0.000092,-0.00021,-8.95E-7,-1.12E-6,0.000059,-0.00003,-0.00003,-0.00002,0.000171,-0.00003,-0.00008,-0.00003,-0.00005,-0.00030,8.376E-6,0.000050,0.000209
40,"UN(6,4)",0.000338,0.000162,4.533E-6,0.000311,0.000034,0.000058,0.000419,0.000363,0.000479,0.000052,0.000164,0.000075,0.000145,0.000259,0.000085,-0.00054,-0.00008,-0.00024,-0.00099,-0.00024,0.000454,-0.00061,-0.00027,0.000019,-0.00054,-0.00002,0,-0.00079,-0.00063,-0.00095,0,-0.00028,-0.00012,-0.00027,-0.00036,-0.00011,0.000956,0.000080,0.000314,0.001918,0.000415,-0.00066,1.935E-6,-6.09E-6,-0.00003,-2E-6,-0.00005,-0.00016,0.000090,0.000141,0.000253,-0.00016,8.682E-6,0.000014,0.000048,0.000026,1.474E-6,-0.00002,0.000033,0.000076,-0.00044,-0.00007,0.000049
41,"UN(6,5)",0.000383,0.000486,0.000506,0.000185,0.000364,0.000033,0.000136,0.000191,0.000071,7.168E-6,0.000572,0.000536,0.000460,0.000214,0.000540,-0.00058,-0.00084,-0.00012,-0.00022,-0.00108,0.000619,-0.00070,-0.00088,-0.00088,-0.00032,-0.00067,0,-0.00026,-0.00036,-0.00015,0,-0.00103,-0.00089,-0.00085,-0.00038,-0.00083,0.001043,0.001556,0.000118,0.000415,0.001980,-0.00102,0.000040,0.000081,0.000153,0.000023,0.000108,-0.00003,0.000016,0.000040,8.487E-6,-0.00003,0.000085,0.000136,0.000139,0.000033,0.000102,-0.00010,-0.00029,0.000066,-0.00005,-0.00037,0.000121
42,"UN(6,6)",-0.00047,-0.00037,-0.00025,-0.00055,-0.00026,-0.00007,-0.00016,-0.00013,-0.00015,-3.17E-6,-0.00028,-0.00025,-0.00038,-0.00010,-0.00017,0.001091,0.000748,0.000891,0.000373,0.000682,-0.00222,0.000827,0.000620,0.000362,0.000993,0.000411,0,0.000301,0.000214,0.000247,0,0.000428,0.000343,0.000648,0.000163,0.000178,-0.00193,-0.00119,-0.00154,-0.00066,-0.00102,0.003895,-0.00002,-0.00003,-0.00004,-0.00007,-0.00006,0.000213,-0.00001,-0.00002,-0.00004,0.000034,-0.00001,-0.00002,-0.00013,4.847E-6,0.000023,0.000127,0.000159,0.000188,0.000054,0.000107,-0.00059
43,"UN(1,1)",0.000018,0.000025,0.000013,-3.64E-6,-1.87E-6,-1.65E-6,6.146E-6,1.711E-6,-4.01E-6,-1.9E-6,0.000040,0.000019,-2.28E-6,3.921E-6,0.000024,-0.00002,-0.00001,4.695E-6,6.533E-7,-0.00002,6.81E-6,-0.00048,-0.00019,-0.00008,0.000014,2.966E-6,0,-0.00002,-8.81E-6,6.384E-6,0,-0.00016,-0.00006,6.051E-6,-0.00001,-0.00006,0.000111,0.000045,-7.18E-6,1.935E-6,0.000040,-0.00002,0.002129,0.000828,0.000322,0.000025,0.000011,1.249E-6,0.000087,0.000034,2.062E-8,3.216E-6,0.000573,0.000222,6.103E-6,0.000024,0.000154,-0.00045,-0.00017,-4.9E-6,-0.00002,-0.00012,0.000092
44,"UN(2,1)",-0.00003,0.000012,0.000038,-5.89E-6,-2.39E-6,-8.91E-7,-4.51E-6,-2.86E-8,-3.62E-7,1.026E-6,0.000019,0.000047,1.093E-6,5.754E-7,0.000044,8.687E-6,-0.00002,2.362E-6,1.416E-6,-0.00002,1.365E-6,-0.00012,-0.00042,-0.00033,-0.00002,-3.59E-6,0,0.000030,-2.76E-6,-3.62E-8,0,-0.00026,-0.00023,-3.86E-6,-1.28E-6,-0.00016,0.000089,0.000124,3.413E-6,-6.09E-6,0.000081,-0.00003,0.000828,0.001905,0.001360,0.000180,0.000090,6.149E-6,-0.00007,0.000035,5.228E-6,-7.37E-6,0.001126,0.000865,0.000058,0.000016,0.000546,-0.00050,-0.00053,-0.00004,3.607E-6,-0.00032,0.000173
45,"UN(2,2)",-0.00003,-0.00005,0.000060,-0.00001,-0.00001,-8.55E-6,-2.53E-6,-0.00002,-1.12E-7,-2.59E-6,-0.00002,0.000068,-2.58E-6,-0.00001,0.000055,0.000026,0.000017,0.000013,2.135E-6,-1.19E-6,-0.00002,-0.00002,-0.00022,-0.00136,-6.64E-6,-0.00009,0,0.000025,0.000118,9.16E-6,0,-0.00013,-0.00080,-0.00005,0.000069,-0.00047,0.000033,0.000257,9.152E-6,-0.00003,0.000153,-0.00004,0.000322,0.001360,0.005731,0.000137,0.000570,0.000058,-0.00007,-0.00030,-0.00003,0.000013,0.000792,0.003328,0.000331,-0.00017,0.001933,-0.00033,-0.00136,-0.00014,0.000072,-0.00079,0.000325
46,"UN(3,1)",-0.00002,-5.53E-6,6.555E-6,0.000017,0.000024,6.589E-6,-8.44E-6,-2.04E-6,4.739E-6,1.95E-6,-0.00001,-9.12E-7,0.000031,-2.58E-6,-0.00001,-5.48E-6,-0.00001,-0.00002,3.02E-8,-9.48E-6,0.000018,0.000031,-0.00002,-0.00003,-0.00038,-0.00016,0,0.000041,0.000015,-0.00002,0,0.000106,0.000029,-0.00013,0.000015,0.000064,0.000134,0.000066,0.000095,-2E-6,0.000023,-0.00007,0.000025,0.000180,0.000137,0.001787,0.000699,0.000051,-0.00015,-0.00005,0.000070,-0.00001,-0.00039,-0.00010,0.000474,-0.00006,-0.00021,-0.00065,-0.00029,-0.00039,4.739E-6,-0.00009,0.000273
47,"UN(3,2)",-0.00001,-0.00003,1.705E-6,-0.00003,0.000023,-0.00005,-1.66E-6,-0.00002,-0.00002,-3.01E-6,-8.03E-6,-9.55E-6,0.000037,-7.03E-6,-0.00002,0.000017,-8.51E-6,0.000033,0.000014,-0.00002,-0.00002,0.000014,0.000022,-0.00009,-0.00009,-0.00063,0,0.000018,0.000083,0.000080,0,0.000044,0.000142,-0.00038,0.000028,0.000208,0.000024,0.000229,0.000092,-0.00005,0.000108,-0.00006,0.000011,0.000090,0.000570,0.000699,0.002954,0.000559,-0.00006,-0.00026,-0.00017,0.000021,-0.00014,-0.00047,0.001647,-0.00011,-0.00075,-0.00026,-0.00113,-0.00080,0.000113,-0.00047,0.000504
48,"UN(3,3)",-1.37E-6,-0.00002,-0.00006,-0.00006,-0.00019,-0.00056,1.857E-6,-0.00003,-0.00011,-5.49E-6,8.048E-6,0.000012,0.000026,0.000011,-1.75E-6,0.000031,0.000111,0.000337,0.000064,-0.00002,-0.00020,2.959E-8,0.000021,0.000084,0.000075,0.000226,0,4.627E-7,0.000068,0.000323,0,-8.52E-6,-0.00001,0.000129,-0.00005,-0.00004,-0.00004,-0.00015,-0.00021,-0.00016,-0.00003,0.000213,1.249E-6,6.149E-6,0.000058,0.000051,0.000559,0.005588,-3.86E-6,-0.00005,-0.00048,0.000043,-0.00001,-0.00012,-0.00119,0.000103,0.000255,-0.00002,-0.00020,-0.00205,0.000174,0.000438,0.000752
49,"UN(4,1)",0.000019,-5.78E-6,-7.78E-6,8.893E-6,6.583E-6,1.485E-6,-2.72E-6,0.000015,-4.24E-6,-0.00001,-0.00002,-0.00001,2.876E-6,0.000023,-8.78E-6,-4.36E-6,6.625E-7,-4.89E-6,-8.94E-6,3.918E-6,4.085E-6,-0.00003,0.000018,0.000021,0.000018,4.802E-6,0,-0.00038,-0.00016,0.000012,0,-0.00004,-9.68E-6,4.636E-6,-0.00013,-0.00002,0.000026,6.443E-6,-8.95E-7,0.000090,0.000016,-0.00001,0.000087,-0.00007,-0.00007,-0.00015,-0.00006,-3.86E-6,0.001804,0.000702,0.000018,0.000140,0.000268,0.000076,-0.00004,0.000495,0.000138,-0.00022,-0.00007,0.000028,-0.00039,-0.00011,0.000091
50,"UN(4,2)",0.000012,0.000019,-0.00004,9.019E-6,0.000018,7.559E-6,-0.00001,0.000018,4.752E-8,0.000038,2.972E-6,-0.00005,4.084E-6,0.000035,-0.00004,-5.46E-6,-1.31E-6,-8.05E-6,2.436E-6,8.348E-6,2.036E-7,-0.00002,-0.00002,0.000093,-1.94E-6,0.000032,0,-0.00014,-0.00069,-0.00006,0,-0.00003,-0.00005,0.000015,-0.00042,-0.00009,0.000016,0.000036,-1.12E-6,0.000141,0.000040,-0.00002,0.000034,0.000035,-0.00030,-0.00005,-0.00026,-0.00005,0.000702,0.002967,0.000304,-0.00027,0.000141,0.000335,-0.00010,0.001704,0.000491,-0.00010,-0.00032,0.000024,-0.00069,-0.00031,0.000170
51,"UN(4,3)",6.662E-6,2.997E-6,-3.02E-6,0.000024,-9.83E-6,0.000060,6.363E-6,-4.86E-7,0.000035,0.000044,-4.2E-6,-3.01E-6,-0.00004,-4.26E-6,9.29E-6,-9.76E-6,5.999E-6,-0.00003,-0.00003,0.000016,0.000011,-0.00001,-1.75E-6,4.612E-6,-0.00003,0.000034,0,-0.00002,-0.00005,-0.00068,0,4.868E-6,-0.00001,-0.00007,0.000170,0.000036,0.000015,-9.94E-6,0.000059,0.000253,8.487E-6,-0.00004,2.062E-8,5.228E-6,-0.00003,0.000070,-0.00017,-0.00048,0.000018,0.000304,0.003046,-0.00045,-0.00001,0.000075,0.000478,-0.00069,-0.00018,-0.00003,0.000019,-0.00028,-0.00107,-0.00008,0.000267
52,"UN(4,4)",-0.00010,-6.07E-6,-5.01E-7,-0.00004,-2.75E-6,-3.35E-6,-0.00026,-0.00004,-0.00008,-0.00063,-0.00005,-4.08E-6,-0.00002,-0.00018,-0.00004,0.000058,3.958E-6,0.000020,0.000161,0.000031,-0.00003,0.000196,8.713E-6,-1.14E-6,0.000074,-2.65E-7,0,0.000477,0.000063,0.000216,0,0.000085,9.013E-6,0.000045,0.000060,0.000014,-0.00010,-4.04E-6,-0.00003,-0.00016,-0.00003,0.000034,3.216E-6,-7.37E-6,0.000013,-0.00001,0.000021,0.000043,0.000140,-0.00027,-0.00045,0.005707,0.000020,-0.00004,-0.00007,0.000823,0.000119,-0.00002,0.000032,0.000053,-0.00071,-0.00010,0.000094
53,"UN(5,1)",-3.63E-6,-4.38E-7,0.000013,-0.00003,-0.00001,-1.44E-6,-8.49E-6,-5.51E-7,-3.03E-6,-2.21E-6,8.774E-6,0.000028,-0.00001,3.089E-6,0.000046,0.000023,1.428E-6,0.000012,3.385E-6,-7.79E-6,-0.00001,-0.00011,-0.00025,-0.00018,0.000106,0.000047,0,-0.00005,-0.00003,7.204E-6,0,-0.00034,-0.00020,0.000040,-0.00003,-0.00021,0.000046,0.000067,-0.00003,8.682E-6,0.000085,-0.00001,0.000573,0.001126,0.000792,-0.00039,-0.00014,-0.00001,0.000268,0.000141,-0.00001,0.000020,0.001503,0.000829,-0.00009,0.000126,0.000767,-0.00036,-0.00033,0.000078,-0.00007,-0.00038,0.000125
54,"UN(5,2)",-0.00001,-0.00002,-5.86E-6,-6.63E-6,-0.00004,7.038E-6,-6.05E-6,-0.00001,4.932E-6,6.931E-6,-0.00002,0.000017,-0.00003,-8.59E-6,0.000035,0.000019,0.000045,8.476E-6,1.302E-6,0.000028,-0.00002,-0.00003,-0.00016,-0.00076,0.000025,0.000145,0,-0.00001,-0.00006,-0.00003,0,-0.00014,-0.00076,0.000072,-8.05E-6,-0.00063,0.000023,0.000136,-0.00002,0.000014,0.000136,-0.00002,0.000222,0.000865,0.003328,-0.00010,-0.00047,-0.00012,0.000076,0.000335,0.000075,-0.00004,0.000829,0.003304,-0.00014,0.000125,0.002717,-0.00023,-0.00088,0.000100,-0.00008,-0.00084,0.000234
55,"UN(5,3)",-5.22E-6,-8.89E-6,0.000012,0.000010,0.000046,0.000092,-2.04E-6,-1.35E-6,0.000015,8.595E-6,-0.00002,-8.75E-6,3.542E-6,-9.9E-6,-0.00001,-1.9E-6,-0.00003,-0.00005,-0.00001,-2.9E-6,0.000030,7.908E-6,5.942E-6,-0.00007,-0.00010,-0.00043,0,8.007E-6,0.000024,-0.00014,0,0.000044,0.000071,-0.00049,0.000084,0.000260,0.000033,0.000178,0.000171,0.000048,0.000139,-0.00013,6.103E-6,0.000058,0.000331,0.000474,0.001647,-0.00119,-0.00004,-0.00010,0.000478,-0.00007,-0.00009,-0.00014,0.002504,-0.00029,-0.00104,-0.00018,-0.00067,-0.00030,-0.00011,-0.00075,0.000374
56,"UN(5,4)",-9.66E-6,5.087E-6,-0.00002,-0.00001,0.000014,-0.00001,-0.00004,-0.00002,-0.00005,-0.00011,-3.29E-7,-0.00004,0.000011,-0.00002,-0.00006,9.978E-6,2.146E-6,7.109E-6,0.000066,0.000015,-0.00001,0.000019,-5.09E-6,0.000054,0.000025,9.11E-6,0,-0.00003,-0.00037,0.000210,0,-0.00002,-2.67E-6,0.000049,-0.00052,-0.00011,-0.00001,0.000017,-0.00003,0.000026,0.000033,4.847E-6,0.000024,0.000016,-0.00017,-0.00006,-0.00011,0.000103,0.000495,0.001704,-0.00069,0.000823,0.000126,0.000125,-0.00029,0.002475,0.000688,-0.00007,-0.00018,0.000121,-0.00055,-0.00036,0.000122
57,"UN(5,5)",-6.92E-6,-9.34E-6,-0.00003,-0.00002,-0.00005,-0.00002,-0.00001,-0.00002,-0.00001,-0.00002,-7.48E-6,-0.00002,-0.00005,-0.00002,-7.39E-6,0.000021,0.000056,0.000024,0.000023,0.000060,-0.00005,-0.00002,-0.00010,-0.00041,0.000057,0.000216,0,-0.00001,-0.00009,0.000060,0,-0.00015,-0.00060,0.000260,-0.00013,-0.00084,5.383E-6,0.000054,-0.00008,1.474E-6,0.000102,0.000023,0.000154,0.000546,0.001933,-0.00021,-0.00075,0.000255,0.000138,0.000491,-0.00018,0.000119,0.000767,0.002717,-0.00104,0.000688,0.003816,-0.00016,-0.00056,0.000227,-0.00015,-0.00080,0.000164
58,"UN(6,1)",0.000028,0.000013,1.336E-6,3.675E-6,-4.46E-6,-2.46E-6,-1.26E-6,-1.33E-6,-9.14E-7,7.231E-7,6.129E-6,-3.3E-6,-9.66E-6,-2.52E-6,-6.4E-6,-0.00002,6.583E-6,3.418E-6,2.162E-6,0.000017,-8.68E-6,0.000060,0.000086,0.000063,0.000122,0.000052,0,0.000025,0.000013,5.087E-6,0,0.000062,0.000046,0.000041,0.000011,0.000034,-0.00028,-0.00013,-0.00003,-0.00002,-0.00010,0.000127,-0.00045,-0.00050,-0.00033,-0.00065,-0.00026,-0.00002,-0.00022,-0.00010,-0.00003,-0.00002,-0.00036,-0.00023,-0.00018,-0.00007,-0.00016,0.001498,0.000653,0.000156,0.000104,0.000452,-0.00061
59,"UN(6,2)",0.000020,0.000035,0.000036,0.000023,0.000011,0.000020,-7.2E-7,-7E-6,3.097E-6,-1.56E-6,0.000019,0.000016,-2.95E-6,-6.64E-6,5.513E-6,-0.00004,-0.00003,-0.00003,-3.66E-6,-2.75E-6,0.000044,0.000011,0.000069,0.000243,0.000027,0.000211,0,5.276E-6,0.000037,-0.00002,0,0.000046,0.000159,0.000134,0.000024,0.000100,-0.00007,-0.00048,-0.00005,0.000033,-0.00029,0.000159,-0.00017,-0.00053,-0.00136,-0.00029,-0.00113,-0.00020,-0.00007,-0.00032,0.000019,0.000032,-0.00033,-0.00088,-0.00067,-0.00018,-0.00056,0.000653,0.002539,0.000490,-0.00004,0.001499,-0.00113
60,"UN(6,3)",6.795E-6,0.000013,0.000026,0.000034,0.000080,0.000209,3.253E-6,0.000011,0.000024,-3.28E-6,2.365E-6,-3.47E-6,-4.8E-6,5.33E-7,1.483E-6,-0.00003,-0.00005,-0.00013,-0.00002,1.517E-6,0.000081,-8.51E-6,-0.00001,-0.00002,0.000030,0.000024,0,-8.61E-6,-0.00004,-0.00004,0,-0.00002,-0.00002,0.000088,-0.00002,-0.00006,0.000012,-7.74E-6,-0.00030,0.000076,0.000066,0.000188,-4.9E-6,-0.00004,-0.00014,-0.00039,-0.00080,-0.00205,0.000028,0.000024,-0.00028,0.000053,0.000078,0.000100,-0.00030,0.000121,0.000227,0.000156,0.000490,0.002794,-0.00007,-0.00034,-0.00176
61,"UN(6,4)",6.393E-6,1.708E-6,6.977E-6,-3.61E-6,-1.13E-6,-0.00002,0.000044,0.000027,0.000019,0.000036,0.000013,0.000018,0.000016,0.000026,0.000021,1.898E-6,-0.00002,0.000014,-0.00005,-0.00004,5.615E-6,-0.00001,-5.96E-6,-0.00002,-3.92E-6,-0.00002,0,0.000015,0.000115,0.000190,0,-3.88E-6,2.662E-6,6.412E-6,0.000071,0.000015,-5.06E-6,0.000026,8.376E-6,-0.00044,-0.00005,0.000054,-0.00002,3.607E-6,0.000072,4.739E-6,0.000113,0.000174,-0.00039,-0.00069,-0.00107,-0.00071,-0.00007,-0.00008,-0.00011,-0.00055,-0.00015,0.000104,-0.00004,-0.00007,0.002508,0.000412,-0.00059
62,"UN(6,5)",0.000014,0.000021,0.000024,6.877E-6,-4.24E-6,-0.00004,6.979E-6,2.905E-6,5.936E-6,6.287E-6,0.000023,0.000027,0.000015,2.369E-6,0.000020,-0.00002,-0.00003,-8.21E-6,-0.00002,-0.00004,0.000057,6.662E-6,0.000042,0.000140,7.591E-6,0.000111,0,6.915E-6,0.000046,0.000024,0,0.000051,0.000138,0.000123,0.000045,0.000137,-0.00006,-0.00028,0.000050,-0.00007,-0.00037,0.000107,-0.00012,-0.00032,-0.00079,-0.00009,-0.00047,0.000438,-0.00011,-0.00031,-0.00008,-0.00010,-0.00038,-0.00084,-0.00075,-0.00036,-0.00080,0.000452,0.001499,-0.00034,0.000412,0.002023,-0.00082
63,"UN(6,6)",-0.00002,-0.00003,-0.00003,-0.00003,-0.00004,-0.00007,-3.18E-6,-4.63E-6,-0.00001,-5.21E-6,-0.00002,-0.00001,-7.52E-6,-1.48E-6,-0.00001,0.000058,0.000064,0.000075,4.889E-6,0.000030,-0.00012,5.027E-6,-4.49E-6,-0.00002,-0.00002,-0.00003,0,-3.01E-6,-8.25E-6,-2.73E-6,0,-7.71E-6,-0.00003,-0.00007,-0.00001,-0.00002,0.000053,0.000135,0.000209,0.000049,0.000121,-0.00059,0.000092,0.000173,0.000325,0.000273,0.000504,0.000752,0.000091,0.000170,0.000267,0.000094,0.000125,0.000234,0.000374,0.000122,0.000164,-0.00061,-0.00113,-0.00176,-0.00059,-0.00082,0.003962
