Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
35,"UN(5,4)",-0.00023,-0.00009,0.000078,0.000085,0.000018,-0.00003,-0.00044,-0.00040,0.000197,-0.00028,-0.00031,-0.00007,0.000105,-0.00067,-0.00037,0.000050,-0.00002,-0.00001,0.000155,0.000048,2.884E-6,0.000494,0.000197,-0.00013,-0.00017,-0.00004,0.000054,0.000924,0.000854,-0.00040,0.000588,0.000630,0.000165,-0.00021,0.001394,0.000766,-0.00011,0.000012,0.000032,-0.00034,-0.00013,8.464E-6,4.17E-6,0.000010,0.000024,-3.52E-7,1.501E-6,-2.81E-6,-0.00005,-0.00016,0.000051,-0.00003,3.534E-6,8.34E-7,0.000011,-0.00023,-0.00005,3.565E-7,3.673E-6,-4.94E-6,0.000064,0.000020,-6.03E-6
36,"UN(5,5)",-0.00066,-0.00070,-0.00073,0.000308,0.000326,-0.00014,-0.00023,-0.00024,0.000108,-0.00009,-0.00108,-0.00112,0.000497,-0.00037,-0.00168,0.000258,0.000259,-0.00012,0.000091,0.000405,-0.00009,0.001405,0.001460,0.001512,-0.00064,-0.00067,0.000294,0.000498,0.000518,-0.00023,0.000177,0.002197,0.002301,-0.00101,0.000766,0.003447,-0.00054,-0.00056,0.000249,-0.00020,-0.00086,0.000207,-0.00004,-0.00011,-0.00031,0.000032,0.000102,-0.00003,-7.22E-6,-0.00003,7.585E-6,2.645E-7,-0.00016,-0.00045,0.000148,-0.00004,-0.00066,0.000048,0.000121,-0.00004,0.000014,0.000179,-0.00005
37,"UN(6,1)",0.000424,0.000394,0.000291,0.000081,0.000040,-2.96E-6,0.000058,0.000069,0.000019,8.422E-6,0.000330,0.000277,0.000050,0.000055,0.000250,-0.00066,-0.00037,-8.31E-6,-0.00014,-0.00042,0.000264,-0.00081,-0.00080,-0.00060,-0.00017,-0.00008,4.39E-6,-0.00012,-0.00014,-0.00004,-0.00002,-0.00069,-0.00058,-0.00010,-0.00011,-0.00054,0.001345,0.000764,0.000025,0.000273,0.000877,-0.00057,0.000064,0.000068,0.000043,0.000068,0.000024,-6.1E-6,6.39E-6,2.116E-7,-2.95E-6,-3.26E-6,0.000077,0.000047,0.000024,-1.56E-7,0.000051,-0.00022,-0.00009,-7.12E-6,7.207E-6,-0.00009,0.000099
38,"UN(6,2)",0.000223,0.000332,0.000493,6.865E-6,0.000015,-0.00004,-3.16E-6,-5.64E-6,-6.28E-6,-8.56E-7,0.000240,0.000351,0.000012,-5.83E-6,0.000244,-0.00039,-0.00062,0.000083,0.000025,-0.00046,0.000401,-0.00041,-0.00065,-0.00103,-0.00002,-0.00006,0.000050,9.953E-6,0.000011,0.000016,3.912E-6,-0.00048,-0.00076,-0.00005,0.000012,-0.00056,0.000764,0.001290,-0.00013,-0.00006,0.000969,-0.00084,0.000025,0.000069,0.000160,0.000029,0.000103,7.952E-6,-3.02E-7,9.616E-6,-2.87E-6,5.907E-9,0.000058,0.000147,0.000073,4.785E-6,0.000127,-0.00010,-0.00033,-0.00004,0.000013,-0.00024,0.000155
39,"UN(6,3)",-4.34E-6,-0.00004,-0.00010,0.000132,0.000162,0.000083,-0.00001,-0.00002,3.188E-7,-9.16E-7,-0.00006,-0.00012,0.000096,-0.00002,-0.00012,-0.00001,0.000080,-0.00038,0.000035,0.000165,0.000094,6.748E-6,0.000073,0.000189,-0.00026,-0.00036,-0.00024,0.000022,0.000036,-7.4E-6,2.936E-6,0.000120,0.000238,-0.00023,0.000032,0.000249,0.000025,-0.00013,0.000845,-0.00007,-0.00032,-0.00026,-1.23E-6,3.092E-7,4.914E-6,0.000037,0.000070,0.000168,-1.33E-6,-1.34E-7,0.000011,3.834E-7,-0.00001,-0.00001,0.000055,-4.05E-6,-0.00004,-8.72E-6,-0.00003,-0.00029,-7.14E-7,0.000039,0.000184
40,"UN(6,4)",0.000091,0.000050,-0.00004,7.857E-6,-0.00002,-0.00001,0.000158,0.000206,0.000049,0.000015,0.000092,0.000046,3.433E-6,0.000149,0.000091,-0.00014,0.000038,0.000040,-0.00044,-0.00013,-2E-6,-0.00018,-0.00010,0.000064,-0.00001,0.000042,0.000018,-0.00031,-0.00044,-0.00013,-0.00004,-0.00019,-0.00010,-0.00001,-0.00034,-0.00020,0.000273,-0.00006,-0.00007,0.000935,0.000273,-0.00004,-1.67E-6,-4.19E-6,-9.73E-6,-2.95E-6,-7.17E-6,-4.17E-6,0.000032,0.000058,0.000071,0.000017,2.228E-6,2.391E-7,5.607E-6,0.000066,0.000015,4.883E-6,0.000014,2.154E-6,-0.00022,-0.00003,0.000024
41,"UN(6,5)",0.000263,0.000316,0.000369,-9.68E-6,-0.00004,-0.00005,0.000052,0.000066,0.000013,6.471E-6,0.000333,0.000401,0.000012,0.000056,0.000383,-0.00043,-0.00045,0.000161,-0.00013,-0.00062,0.000281,-0.00051,-0.00063,-0.00078,0.000010,0.000054,0.000099,-0.00011,-0.00014,-0.00003,-0.00002,-0.00067,-0.00086,-0.00005,-0.00013,-0.00086,0.000877,0.000969,-0.00032,0.000273,0.001335,-0.00062,0.000024,0.000053,0.000111,0.000015,0.000050,-0.00005,4.495E-6,0.000015,5.116E-6,6.024E-7,0.000072,0.000144,0.000079,0.000020,0.000185,-0.00009,-0.00023,0.000044,-0.00003,-0.00034,0.000167
42,"UN(6,6)",-0.00010,-0.00014,-0.00019,-0.00004,-0.00005,2.277E-6,-6.88E-6,-6.69E-6,8.459E-7,4.054E-7,-0.00010,-0.00013,-0.00002,-8.9E-8,-0.00008,0.000291,0.000390,0.000083,0.000011,0.000267,-0.00081,0.000188,0.000270,0.000394,0.000076,0.000123,0.000043,0.000011,0.000018,3.106E-6,-8E-7,0.000197,0.000289,0.000085,8.464E-6,0.000207,-0.00057,-0.00084,-0.00026,-0.00004,-0.00062,0.001780,-0.00001,-0.00002,-0.00004,-0.00003,-0.00005,-0.00006,-2.66E-6,-5.29E-6,-9.6E-6,-2.27E-6,-0.00003,-0.00005,-0.00005,-7.05E-6,-0.00005,0.000090,0.000154,0.000187,0.000025,0.000173,-0.00058
43,"UN(1,1)",2.274E-6,-0.00001,-0.00001,-5.11E-6,9.448E-8,3.101E-6,1.136E-6,1.134E-6,1.733E-7,-4.88E-7,-0.00001,-0.00001,6.657E-7,8.891E-7,-9.18E-6,0.000011,5.8E-6,-2.76E-6,-8.72E-7,4.481E-6,-4.98E-7,-0.00029,-0.00012,-0.00004,7.161E-6,2.363E-6,-3.49E-7,0.000012,4.404E-6,-5.59E-7,7.651E-7,-0.00011,-0.00004,1.862E-6,4.17E-6,-0.00004,0.000064,0.000025,-1.23E-6,-1.67E-6,0.000024,-0.00001,0.001627,0.000631,0.000245,-0.00005,-0.00002,1.163E-6,-0.00006,-0.00002,2.624E-6,1.918E-6,0.000557,0.000217,-0.00002,-0.00002,0.000192,-0.00035,-0.00014,0.000012,0.000013,-0.00012,0.000073
44,"UN(2,1)",-6.64E-6,-7.35E-6,-0.00002,-6.88E-6,-5.21E-6,2.153E-6,4.276E-8,1.104E-7,-7.04E-7,-1.32E-7,-9.92E-6,-0.00002,-4.05E-6,-7.62E-8,-0.00002,7.824E-6,0.000013,3.179E-7,6.182E-7,0.000012,-5.34E-6,-0.00011,-0.00024,-0.00017,-7.52E-6,2.409E-6,8.615E-7,0.000014,0.000013,-2.07E-7,4.551E-8,-0.00017,-0.00014,8.027E-7,0.000010,-0.00011,0.000068,0.000069,3.092E-7,-4.19E-6,0.000053,-0.00002,0.000631,0.001328,0.000934,0.000020,-0.00003,-2.64E-6,-0.00005,-0.00006,8.239E-7,1.982E-6,0.000959,0.000743,-0.00002,-0.00005,0.000584,-0.00033,-0.00036,3.049E-6,0.000018,-0.00027,0.000114
45,"UN(2,2)",-6.14E-6,-0.00002,-0.00002,-6.56E-6,-0.00002,-1.17E-7,-1.41E-6,-4.39E-6,-1.61E-6,1.741E-6,-0.00002,-0.00003,-0.00002,-3.88E-6,-0.00004,8.537E-6,0.000022,7.132E-6,3.85E-6,0.000023,-0.00001,-0.00004,-0.00016,-0.00064,-6.21E-6,-0.00002,-4.04E-7,0.000011,0.000033,-2.76E-8,-2.66E-6,-0.00011,-0.00044,-0.00002,0.000024,-0.00031,0.000043,0.000160,4.914E-6,-9.73E-6,0.000111,-0.00004,0.000245,0.000934,0.003570,0.000024,0.000089,1.555E-6,-0.00003,-0.00011,-1.66E-6,2.21E-6,0.000661,0.002520,0.000063,-0.00008,0.001780,-0.00021,-0.00079,-0.00002,0.000025,-0.00056,0.000179
46,"UN(3,1)",-8.58E-6,-5.08E-6,-4.56E-6,-9.5E-7,-5.38E-6,-3.44E-6,-3.87E-7,-6.76E-7,-5.35E-8,-7.1E-8,-7.57E-6,-4.44E-6,-4.56E-6,-7.67E-7,-4.03E-6,4.96E-6,5.401E-6,5.258E-6,3.252E-7,4.532E-6,-5.92E-6,0.000010,-0.00001,-9.9E-6,-0.00018,-0.00007,0.000010,4.511E-6,1.955E-6,6.935E-6,2.096E-7,0.000049,0.000013,-0.00007,-3.52E-7,0.000032,0.000068,0.000029,0.000037,-2.95E-6,0.000015,-0.00003,-0.00005,0.000020,0.000024,0.001007,0.000389,-0.00007,-0.00001,-6.2E-6,-0.00004,3.952E-7,-0.00029,-0.00010,0.000353,6.315E-6,-0.00019,-0.00034,-0.00014,-0.00020,0.000016,-0.00006,0.000148
47,"UN(3,2)",-2.29E-6,-8.51E-6,-0.00002,-4.85E-6,-7.41E-6,-0.00001,-1.42E-6,-3.71E-6,-1.88E-6,1.183E-6,-6.65E-6,-0.00002,-9.07E-6,-3.08E-6,-0.00002,5.008E-6,0.000015,9.189E-6,2.887E-6,0.000016,-0.00001,3.208E-6,4.615E-6,-0.00003,-0.00007,-0.00027,-0.00002,2.419E-6,7.362E-6,0.000013,-1.24E-6,0.000024,0.000063,-0.00018,1.501E-6,0.000102,0.000024,0.000103,0.000070,-7.17E-6,0.000050,-0.00005,-0.00002,-0.00003,0.000089,0.000389,0.001492,0.000074,-3.69E-6,-0.00002,-0.00005,1.978E-7,-0.00014,-0.00039,0.001041,-8.4E-7,-0.00059,-0.00013,-0.00053,-0.00034,0.000020,-0.00027,0.000230
48,"UN(3,3)",2.545E-6,2.3E-6,-3.66E-7,-9.36E-6,-8.24E-6,-0.00001,-1.16E-6,-2.47E-6,-2.69E-6,7.158E-7,5.572E-6,-4.46E-7,-0.00001,-1.79E-6,3.135E-6,1.952E-6,6.121E-6,0.000015,2.418E-6,7.078E-6,-0.00001,-1.07E-6,1.6E-6,7.481E-7,0.000015,-0.00003,-0.00046,2.287E-7,3.567E-7,0.000011,-5.2E-7,-3.79E-6,9.136E-6,0.000122,-2.81E-6,-0.00003,-6.1E-6,7.952E-6,0.000168,-4.17E-6,-0.00005,-0.00006,1.163E-6,-2.64E-6,1.555E-6,-0.00007,0.000074,0.002492,1.584E-6,-1.98E-7,-0.00003,-3.94E-7,0.000018,-0.00002,-0.00070,9.302E-6,0.000198,0.000024,-0.00003,-0.00086,0.000011,0.000241,0.000299
49,"UN(4,1)",4.471E-6,9.83E-6,6.415E-6,3.394E-6,-2.1E-6,-3.6E-6,-2.34E-6,-4.52E-6,-9.98E-7,8.018E-7,0.000011,6.266E-6,-2.17E-6,-4.32E-6,6.041E-6,-7.38E-6,-7.06E-7,4.124E-6,3.532E-6,-6.38E-7,-3.55E-6,0.000017,0.000014,9.565E-6,2.879E-6,1.482E-6,1.235E-8,-0.00015,-0.00006,3.95E-6,0.000012,-9.69E-6,1.543E-7,2.04E-6,-0.00005,-7.22E-6,6.39E-6,-3.02E-7,-1.33E-6,0.000032,4.495E-6,-2.66E-6,-0.00006,-0.00005,-0.00003,-0.00001,-3.69E-6,1.584E-6,0.000865,0.000336,-0.00003,-0.00007,0.000090,0.000025,-7.44E-6,0.000291,0.000067,-0.00006,-0.00002,3.556E-6,-0.00018,-0.00004,0.000028
50,"UN(4,2)",3.478E-6,8.575E-6,0.000021,2.138E-6,3.51E-6,-1.4E-6,-3.08E-6,-8.08E-7,-2.22E-6,-2.36E-6,9.1E-6,0.000023,3.207E-6,-2.95E-6,0.000024,-5.44E-6,-0.00001,1.065E-7,-6.52E-7,-0.00001,5.274E-6,5.889E-6,0.000015,0.000029,1.156E-6,4.09E-6,-2.02E-7,-0.00006,-0.00023,-8.92E-6,0.000024,2.015E-6,-0.00001,1.256E-6,-0.00016,-0.00003,2.116E-7,9.616E-6,-1.34E-7,0.000058,0.000015,-5.29E-6,-0.00002,-0.00006,-0.00011,-6.2E-6,-0.00002,-1.98E-7,0.000336,0.001280,0.000031,-0.00008,5.4E-6,0.000112,-9.55E-6,0.000897,0.000211,-0.00001,-0.00008,1.217E-6,-0.00028,-0.00010,0.000039
51,"UN(4,3)",-1.55E-7,-1.96E-6,-3.34E-6,6.527E-7,5.21E-6,5.341E-6,-3.11E-6,8.478E-7,-3.88E-6,-2.44E-6,-1.9E-6,-2.39E-6,6.417E-6,-1.3E-6,-2.61E-6,6.619E-7,-1.5E-6,-6.05E-6,2.307E-6,-2.47E-6,4.651E-6,-1.61E-6,-6.54E-7,5.192E-7,9.811E-6,0.000012,6.335E-6,5.649E-6,-0.00001,-0.00019,0.000011,-3.46E-6,-5.76E-6,-0.00002,0.000051,7.585E-6,-2.95E-6,-2.87E-6,0.000011,0.000071,5.116E-6,-9.6E-6,2.624E-6,8.239E-7,-1.66E-6,-0.00004,-0.00005,-0.00003,-0.00003,0.000031,0.001067,-0.00003,8.296E-6,0.000017,0.000131,-0.00030,-0.00007,0.000014,0.000012,-0.00007,-0.00037,-0.00002,0.000054
52,"UN(4,4)",-1.92E-6,-6.31E-7,8.691E-6,2.405E-8,5.836E-6,3.689E-6,1.614E-6,5.177E-6,1.894E-6,-9.46E-6,-2.34E-6,5.766E-6,4.357E-6,6.935E-6,2.788E-6,7.892E-7,-9.17E-6,-5.79E-6,-2.76E-6,-6.1E-6,9.046E-6,2.643E-6,3.512E-7,-2.68E-6,9.65E-10,-1.02E-6,-2.57E-7,0.000017,0.000023,6.224E-6,-0.00032,5.207E-6,2.385E-6,3.013E-7,-0.00003,2.645E-7,-3.26E-6,5.907E-9,3.834E-7,0.000017,6.024E-7,-2.27E-6,1.918E-6,1.982E-6,2.21E-6,3.952E-7,1.978E-7,-3.94E-7,-0.00007,-0.00008,-0.00003,0.001830,-8.82E-6,-0.00001,-4.3E-6,0.000218,0.000025,6.102E-6,7.74E-6,3.547E-6,-0.00014,-0.00001,7.272E-6
53,"UN(5,1)",-2.47E-6,-0.00002,-0.00003,-7.56E-6,-2.9E-6,3.98E-6,2.11E-6,1.881E-6,-3.18E-7,-8.83E-7,-0.00002,-0.00003,-1.94E-6,1.434E-6,-0.00003,0.000011,0.000015,-2.16E-6,-7.66E-7,0.000014,-4.84E-6,-0.00011,-0.00018,-0.00012,0.000045,0.000021,-2.31E-6,-0.00001,-1.88E-7,-1.91E-6,3.489E-6,-0.00024,-0.00014,0.000020,3.534E-6,-0.00016,0.000077,0.000058,-0.00001,2.228E-6,0.000072,-0.00003,0.000557,0.000959,0.000661,-0.00029,-0.00014,0.000018,0.000090,5.4E-6,8.296E-6,-8.82E-6,0.001312,0.000764,-0.00014,-0.00001,0.000833,-0.00036,-0.00030,0.000071,-0.00001,-0.00036,0.000128
54,"UN(5,2)",-3.47E-6,-0.00002,-0.00006,-5.66E-6,-0.00002,1.52E-6,-1.28E-6,-7.92E-7,-1.7E-6,9.674E-7,-0.00002,-0.00006,-0.00002,-1.86E-6,-0.00006,9.973E-6,0.000035,7.645E-6,2.683E-6,0.000033,-0.00002,-0.00004,-0.00014,-0.00045,0.000014,0.000060,6.525E-6,7.555E-7,-0.00001,-5.45E-6,1.774E-6,-0.00014,-0.00048,0.000036,8.34E-7,-0.00045,0.000047,0.000147,-0.00001,2.391E-7,0.000144,-0.00005,0.000217,0.000743,0.002520,-0.00010,-0.00039,-0.00002,0.000025,0.000112,0.000017,-0.00001,0.000764,0.002690,-0.00025,0.000051,0.002541,-0.00021,-0.00073,0.000080,-0.00002,-0.00072,0.000203
55,"UN(5,3)",3.674E-8,-4.07E-6,-0.00001,3.198E-7,-0.00002,-0.00001,-2.36E-6,-3.37E-6,2.679E-7,6.827E-7,-6.47E-6,-0.00001,-0.00002,-4.19E-6,-0.00002,2.153E-6,0.000019,0.000014,1.939E-6,0.000019,-0.00002,1.742E-6,1.884E-6,-0.00002,-0.00007,-0.00019,0.000114,3.398E-6,3.167E-6,-0.00002,6.188E-7,0.000026,0.000036,-0.00029,0.000011,0.000148,0.000024,0.000073,0.000055,5.607E-6,0.000079,-0.00005,-0.00002,-0.00002,0.000063,0.000353,0.001041,-0.00070,-7.44E-6,-9.55E-6,0.000131,-4.3E-6,-0.00014,-0.00025,0.001601,-0.00005,-0.00084,-0.00011,-0.00038,-0.00025,-0.00004,-0.00042,0.000261
56,"UN(5,4)",2.872E-6,6.822E-6,0.000016,1.111E-6,7.399E-7,-2.71E-6,-5.63E-7,-8.68E-6,-2.03E-6,2.792E-7,7.666E-6,0.000018,4.649E-7,-0.00001,0.000020,-4.04E-6,-7.29E-6,2.385E-6,3.089E-6,-8.3E-6,1.018E-6,5.845E-6,0.000012,0.000021,-1.58E-6,-4.55E-8,-1.73E-6,-0.00006,-0.00016,0.000048,-0.00003,6.431E-6,-7.25E-7,8.31E-6,-0.00023,-0.00004,-1.56E-7,4.785E-6,-4.05E-6,0.000066,0.000020,-7.05E-6,-0.00002,-0.00005,-0.00008,6.315E-6,-8.4E-7,9.302E-6,0.000291,0.000897,-0.00030,0.000218,-0.00001,0.000051,-0.00005,0.001300,0.000305,-9.05E-6,-0.00005,0.000026,-0.00033,-0.00013,0.000047
57,"UN(5,5)",3.382E-7,-0.00002,-0.00008,-6.28E-6,-0.00002,3.111E-6,1.505E-7,2.16E-6,-1.86E-6,-6.39E-7,-0.00001,-0.00008,-0.00002,1.071E-6,-0.00008,9.428E-6,0.000044,6.858E-6,-9.27E-9,0.000040,-0.00002,-0.00005,-0.00012,-0.00032,0.000032,0.000096,-0.00003,-8.4E-6,-0.00003,7.895E-6,-2.6E-7,-0.00017,-0.00046,0.000138,-0.00005,-0.00066,0.000051,0.000127,-0.00004,0.000015,0.000185,-0.00005,0.000192,0.000584,0.001780,-0.00019,-0.00059,0.000198,0.000067,0.000211,-0.00007,0.000025,0.000833,0.002541,-0.00084,0.000305,0.003627,-0.00021,-0.00064,0.000207,-0.00008,-0.00090,0.000229
58,"UN(6,1)",3.86E-6,0.000021,0.000026,0.000012,6.076E-6,-2.09E-6,1.514E-7,6.622E-8,1.105E-7,6.265E-7,0.000021,0.000023,4.676E-6,3.771E-7,0.000021,-0.00002,-0.00002,-1.38E-6,-1.08E-7,-0.00001,8.54E-6,0.000073,0.000072,0.000046,0.000067,0.000026,-3.69E-6,6.756E-6,1.124E-6,-2.21E-6,-2.84E-6,0.000077,0.000047,0.000023,3.565E-7,0.000048,-0.00022,-0.00010,-8.72E-6,4.883E-6,-0.00009,0.000090,-0.00035,-0.00033,-0.00021,-0.00034,-0.00013,0.000024,-0.00006,-0.00001,0.000014,6.102E-6,-0.00036,-0.00021,-0.00011,-9.05E-6,-0.00021,0.001161,0.000494,0.000036,-0.00003,0.000449,-0.00047
59,"UN(6,2)",2.783E-6,0.000016,0.000066,9.673E-6,0.000027,6.82E-6,3.147E-6,6.388E-6,3.019E-6,-2.29E-6,0.000016,0.000064,0.000025,5.958E-6,0.000061,-0.00001,-0.00004,-0.00002,-6.84E-6,-0.00004,0.000025,0.000029,0.000073,0.000160,0.000026,0.000100,6.241E-6,-1.74E-6,7.774E-6,-3.34E-6,3.236E-8,0.000060,0.000143,0.000069,3.673E-6,0.000121,-0.00009,-0.00033,-0.00003,0.000014,-0.00023,0.000154,-0.00014,-0.00036,-0.00079,-0.00014,-0.00053,-0.00003,-0.00002,-0.00008,0.000012,7.74E-6,-0.00030,-0.00073,-0.00038,-0.00005,-0.00064,0.000494,0.001752,0.000155,-0.00003,0.001276,-0.00073
60,"UN(6,3)",-2.14E-6,-2.88E-6,6.384E-6,2.103E-6,0.000024,0.000032,2.933E-6,5.113E-6,3.756E-6,-1.44E-6,-2.12E-6,4.923E-6,0.000023,4.591E-6,2.899E-6,-3.27E-6,-0.00002,-0.00003,-5.62E-6,-0.00002,0.000029,-1.25E-6,1.122E-7,6.882E-6,0.000040,0.000071,0.000166,-2.54E-6,-1.2E-6,9.087E-6,3.081E-7,-0.00001,-0.00002,0.000051,-4.94E-6,-0.00004,-7.12E-6,-0.00004,-0.00029,2.154E-6,0.000044,0.000187,0.000012,3.049E-6,-0.00002,-0.00020,-0.00034,-0.00086,3.556E-6,1.217E-6,-0.00007,3.547E-6,0.000071,0.000080,-0.00025,0.000026,0.000207,0.000036,0.000155,0.001536,0.000011,-0.00026,-0.00096
61,"UN(6,4)",-1.97E-6,-1.58E-6,-1.44E-6,-1.19E-6,-1.5E-6,-9.84E-7,-4.41E-7,7.213E-6,8.453E-6,5.171E-6,-3.48E-6,-3.31E-6,-2.27E-6,9.193E-6,-5.37E-6,1.71E-6,-3.19E-7,7.046E-8,-8.64E-6,2.799E-6,2.167E-6,-1.01E-6,-4.83E-6,-9.79E-6,-3.44E-6,-5.93E-6,-2.37E-6,0.000036,0.000059,0.000070,0.000015,2.914E-6,1E-6,6.131E-6,0.000064,0.000014,7.207E-6,0.000013,-7.14E-7,-0.00022,-0.00003,0.000025,0.000013,0.000018,0.000025,0.000016,0.000020,0.000011,-0.00018,-0.00028,-0.00037,-0.00014,-0.00001,-0.00002,-0.00004,-0.00033,-0.00008,-0.00003,-0.00003,0.000011,0.001191,0.000166,-0.00018
62,"UN(6,5)",-1.63E-6,0.000013,0.000068,7.226E-6,0.000027,3.409E-6,2.214E-6,4.753E-6,1.26E-6,-3.17E-7,0.000012,0.000067,0.000028,6.184E-6,0.000067,-7.23E-6,-0.00005,-0.00002,-3.89E-6,-0.00005,0.000031,0.000032,0.000060,0.000113,0.000014,0.000052,-0.00004,4.506E-6,0.000015,5.814E-6,5.147E-7,0.000078,0.000144,0.000080,0.000020,0.000179,-0.00009,-0.00024,0.000039,-0.00003,-0.00034,0.000173,-0.00012,-0.00027,-0.00056,-0.00006,-0.00027,0.000241,-0.00004,-0.00010,-0.00002,-0.00001,-0.00036,-0.00072,-0.00042,-0.00013,-0.00090,0.000449,0.001276,-0.00026,0.000166,0.001788,-0.00083
63,"UN(6,6)",3.875E-6,-3.57E-6,-0.00004,-6.34E-6,-0.00004,-0.00003,-4.37E-6,-0.00001,-4.88E-6,1.913E-6,-3.78E-6,-0.00004,-0.00004,-0.00001,-0.00004,1.111E-6,0.000049,0.000046,0.000013,0.000049,-0.00005,-0.00002,-0.00003,-0.00004,-0.00003,-0.00005,-0.00006,-2.11E-6,-3.49E-6,-9.71E-6,-1.98E-6,-0.00003,-0.00005,-0.00005,-6.03E-6,-0.00005,0.000099,0.000155,0.000184,0.000024,0.000167,-0.00058,0.000073,0.000114,0.000179,0.000148,0.000230,0.000299,0.000028,0.000039,0.000054,7.272E-6,0.000128,0.000203,0.000261,0.000047,0.000229,-0.00047,-0.00073,-0.00096,-0.00018,-0.00083,0.003079
