Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
36,"UN(5,5)",-0.00108,-0.00108,-0.00108,0.000018,0.000019,0.000015,-0.00041,-0.00039,6.527E-7,-0.00002,-0.00163,-0.00163,0.000027,-0.00055,-0.00244,0.001141,0.001135,-0.00001,0.000364,0.001681,-0.00117,0.002079,0.002100,0.002161,0.000013,-1.25E-6,-0.00003,0.000761,0.000719,-2.4E-6,0,0.003131,0.003212,0.000011,0.001013,0.004753,-0.00216,-0.00218,-0.00001,-0.00065,-0.00320,0.002186,-0.00003,-0.00010,-0.00031,0.000039,0.000120,-0.00005,-4.12E-6,-0.00003,0.000013,0.000116,-0.00013,-0.00044,0.000168,-0.00003,-0.00060,0.000035,0.000125,-0.00005,-7.06E-6,0.000169,-0.00005
37,"UN(6,1)",0.001615,0.001125,0.000726,0.000395,0.000233,0.000057,0.000306,0.000151,0.000032,8.504E-7,0.001395,0.000901,0.000295,0.000192,0.001115,-0.00197,-0.00119,-0.00036,-0.00018,-0.00148,0.001845,-0.00312,-0.00220,-0.00143,-0.00078,-0.00047,-0.00013,-0.00058,-0.00029,-0.00006,0,-0.00269,-0.00176,-0.00059,-0.00037,-0.00216,0.003771,0.002306,0.000705,0.000326,0.002845,-0.00349,0.000061,0.000069,0.000040,0.000047,0.000011,-6.5E-6,0.000030,0.000012,2.005E-7,0.000021,0.000070,0.000042,0.000011,0.000015,0.000045,-0.00022,-0.00009,5.412E-6,-0.00002,-0.00009,0.000100
38,"UN(6,2)",0.000847,0.000910,0.000955,0.000290,0.000317,0.000083,0.000260,0.000285,0.000088,4.096E-6,0.000979,0.001053,0.000345,0.000276,0.001131,-0.00121,-0.00137,-0.00040,-0.00030,-0.00143,0.001610,-0.00163,-0.00178,-0.00190,-0.00057,-0.00064,-0.00018,-0.00049,-0.00055,-0.00016,0,-0.00189,-0.00206,-0.00068,-0.00053,-0.00218,0.002306,0.002690,0.000795,0.000573,0.002747,-0.00308,0.000017,0.000067,0.000171,0.000011,0.000068,-9.57E-6,5.346E-6,0.000041,-6.54E-6,-0.00006,0.000052,0.000150,0.000045,0.000022,0.000127,-0.00008,-0.00034,2.173E-6,5.27E-6,-0.00025,0.000172
39,"UN(6,3)",0.000204,0.000220,0.000224,0.000439,0.000401,0.000300,0.000053,0.000056,0.000166,-0.00001,0.000112,0.000139,0.000442,5.276E-6,-6.54E-7,-0.00037,-0.00039,-0.00079,-0.00008,-0.00021,0.000663,-0.00038,-0.00043,-0.00046,-0.00087,-0.00081,-0.00061,-0.00012,-0.00014,-0.00034,0,-0.00021,-0.00028,-0.00086,-0.00004,-0.00001,0.000705,0.000795,0.001576,0.000213,0.000416,-0.00135,-8.41E-6,-8.86E-6,-7.85E-6,0.000033,0.000064,0.000119,-2.22E-6,-1.5E-7,0.000035,-0.00001,-0.00002,-0.00003,0.000048,-0.00001,-0.00005,8.734E-6,-3.33E-6,-0.00027,-0.00002,0.000072,0.000160
40,"UN(6,4)",-0.00007,0.000058,0.000130,-5.17E-6,0.000033,-0.00001,0.000403,0.000327,0.000162,0.000016,0.000175,0.000234,0.000089,0.000363,0.000352,-0.00017,-0.00030,-0.00009,-0.00065,-0.00051,0.000670,0.000113,-0.00011,-0.00025,-0.00002,-0.00009,-0.00001,-0.00080,-0.00064,-0.00030,0,-0.00033,-0.00044,-0.00018,-0.00070,-0.00065,0.000326,0.000573,0.000213,0.001267,0.000942,-0.00128,1.425E-6,1.473E-6,1.746E-6,2.015E-6,3.131E-6,4.799E-6,0.000040,0.000082,0.000063,-0.00019,5.518E-6,9.901E-6,9.089E-6,0.000061,0.000016,-0.00001,-0.00002,-0.00002,-0.00027,-0.00004,0.000093
41,"UN(6,5)",0.001050,0.000983,0.000916,0.000192,0.000189,-0.00003,0.000426,0.000367,0.000086,0.000016,0.001350,0.001251,0.000301,0.000467,0.001673,-0.00150,-0.00142,-0.00020,-0.00052,-0.00199,0.001969,-0.00202,-0.00191,-0.00181,-0.00039,-0.00039,0.000024,-0.00080,-0.00069,-0.00014,0,-0.00260,-0.00243,-0.00060,-0.00088,-0.00320,0.002845,0.002747,0.000416,0.000942,0.003797,-0.00369,0.000017,0.000054,0.000126,6.907E-7,0.000030,-0.00004,7.902E-6,0.000038,-0.00001,-0.00012,0.000066,0.000153,0.000049,0.000036,0.000179,-0.00008,-0.00026,0.000067,-0.00001,-0.00034,0.000179
42,"UN(6,6)",-0.00104,-0.00091,-0.00079,-0.00038,-0.00033,-0.00012,-0.00044,-0.00035,-0.00017,-0.00001,-0.00112,-0.00097,-0.00043,-0.00038,-0.00116,0.001830,0.001602,0.000703,0.000681,0.001959,-0.00327,0.001978,0.001745,0.001530,0.000744,0.000657,0.000247,0.000828,0.000656,0.000310,0,0.002121,0.001846,0.000824,0.000711,0.002186,-0.00349,-0.00308,-0.00135,-0.00128,-0.00369,0.006184,-9.35E-6,-0.00003,-0.00005,-0.00002,-0.00004,-0.00004,-8.64E-6,-0.00003,-0.00002,0.000130,-0.00003,-0.00005,-0.00004,-0.00001,-0.00005,0.000098,0.000186,0.000156,0.000067,0.000189,-0.00067
43,"UN(1,1)",-0.00001,-0.00001,-8.69E-6,-8.98E-6,-4.63E-6,-2.75E-6,9.204E-7,7.881E-7,1.016E-6,-6.57E-7,-0.00002,-0.00001,-5.38E-6,8.997E-7,-0.00001,0.000017,0.000011,6.999E-6,-1.09E-6,0.000014,-0.00002,-0.00027,-0.00009,-0.00003,0.000026,0.000010,-1.05E-6,-7.74E-6,-3.25E-6,6.503E-7,0,-0.00009,-0.00003,0.000010,-2.78E-6,-0.00003,0.000061,0.000017,-8.41E-6,1.425E-6,0.000017,-9.35E-6,0.001476,0.000558,0.000211,-0.00011,-0.00004,9.064E-6,0.000085,0.000033,-6.65E-6,4.964E-6,0.000561,0.000212,-0.00004,0.000033,0.000213,-0.00038,-0.00014,0.000030,-0.00002,-0.00014,0.000095
44,"UN(2,1)",-4.58E-6,-1.59E-6,-6.63E-6,3.562E-6,-3.6E-7,-1.74E-6,6.599E-8,-5.8E-7,-1.07E-6,4.239E-7,7.554E-7,-7.48E-6,2.953E-9,-7.1E-7,-6.78E-6,-2.07E-6,3.38E-6,5.258E-7,9.878E-7,2.519E-6,-1.01E-6,-0.00009,-0.00021,-0.00013,0.000016,0.000023,-1.66E-6,-2.89E-6,-6.41E-6,1.29E-6,0,-0.00016,-0.00012,0.000018,-4.62E-6,-0.00010,0.000069,0.000067,-8.86E-6,1.473E-6,0.000054,-0.00003,0.000558,0.001212,0.000840,-0.00012,-0.00012,0.000015,-2.63E-6,0.000057,-4.33E-6,-2.06E-6,0.000897,0.000721,-0.00010,0.000039,0.000602,-0.00036,-0.00039,0.000048,-0.00001,-0.00031,0.000147
45,"UN(2,2)",7.171E-7,-2.01E-6,0.000013,6.426E-6,9.85E-6,4.144E-6,5.727E-7,2.477E-6,1.383E-6,-4.33E-7,1.558E-6,0.000017,8.752E-6,2.127E-6,0.000018,-5.87E-6,-0.00001,-8.64E-6,-1.57E-6,-0.00001,0.000014,-0.00003,-0.00014,-0.00059,9.322E-6,0.000037,-4.66E-6,1.992E-7,-1.97E-6,-1.45E-6,0,-0.00010,-0.00043,0.000026,-1.72E-6,-0.00031,0.000040,0.000171,-7.85E-6,1.746E-6,0.000126,-0.00005,0.000211,0.000840,0.003322,-0.00008,-0.00029,0.000027,-0.00002,-0.00006,5.376E-6,6.228E-7,0.000600,0.002374,-0.00021,-0.00004,0.001697,-0.00022,-0.00086,0.000075,0.000015,-0.00062,0.000225
46,"UN(3,1)",-9.96E-7,-1.53E-6,-2.27E-6,-0.00001,-8.6E-6,-4.33E-6,-1.71E-6,-7.13E-7,-4.17E-7,9.999E-8,6.151E-6,1.251E-6,-0.00001,-1.08E-6,6.636E-6,5.848E-6,5.984E-6,9.325E-6,1.436E-6,3.821E-6,-9.73E-6,0.000020,0.000017,0.000012,-0.00016,-0.00005,0.000029,-5.46E-6,-8.57E-7,-4.47E-6,0,0.000058,0.000026,-0.00006,8.147E-7,0.000039,0.000047,0.000011,0.000033,2.015E-6,6.907E-7,-0.00002,-0.00011,-0.00012,-0.00008,0.000920,0.000355,-0.00014,0.000026,5.139E-6,0.000051,3.197E-6,-0.00038,-0.00018,0.000376,-9.94E-6,-0.00027,-0.00026,-0.00008,-0.00021,-0.00002,-0.00001,0.000142
47,"UN(3,2)",-4.35E-7,-1.79E-7,7.221E-7,-4.6E-6,-3.86E-6,7.121E-6,-5.53E-7,-1.53E-6,1.838E-7,-2.44E-7,2.746E-6,7.961E-6,-1.09E-6,-1.03E-6,9.772E-6,2.65E-6,2.24E-6,-2.43E-6,6.123E-7,-1.11E-6,-6.04E-7,7.906E-6,0.000021,0.000041,-0.00006,-0.00024,0.000030,-2.14E-6,-9.33E-6,-5.97E-8,0,0.000032,0.000098,-0.00018,-6.87E-6,0.000120,0.000011,0.000068,0.000064,3.131E-6,0.000030,-0.00004,-0.00004,-0.00012,-0.00029,0.000355,0.001387,-0.00024,0.000012,0.000046,-0.00003,-1.65E-6,-0.00020,-0.00065,0.001030,0.000040,-0.00077,-0.00008,-0.00038,-0.00032,-3.98E-6,-0.00016,0.000217
48,"UN(3,3)",6.442E-7,2.79E-7,-9.82E-7,-2.87E-7,-5.8E-7,-0.00003,4.532E-7,-4.99E-7,-2.68E-6,-3.89E-7,1.885E-7,-1.13E-6,0.000018,1.565E-7,-0.00001,-8.25E-7,5.342E-7,0.000011,8.552E-7,-6.03E-6,-4.32E-6,-2.56E-6,-3.06E-6,-3.89E-6,0.000025,0.000033,-0.00038,4.715E-7,1.405E-6,-0.00002,0,-0.00001,-0.00001,0.000133,5.92E-6,-0.00005,-6.5E-6,-9.57E-6,0.000119,4.799E-6,-0.00004,-0.00004,9.064E-6,0.000015,0.000027,-0.00014,-0.00024,0.002272,-4.45E-6,-7.68E-6,0.000072,2.039E-6,0.000056,0.000096,-0.00089,-0.00003,0.000352,0.000043,0.000074,-0.00069,-0.00002,0.000272,0.000210
49,"UN(4,1)",4.803E-6,7.941E-8,-2.11E-6,1.616E-6,-3.68E-7,-1.17E-6,-3.49E-6,-6E-6,-9.02E-7,-6.83E-6,-2E-6,-3.95E-6,-5.11E-7,-0.00001,-6.92E-6,3.662E-8,3.526E-6,1.363E-6,7.355E-6,5.997E-6,-5.52E-6,-0.00001,2.292E-6,5.558E-6,-5.04E-6,-1.68E-6,1.12E-6,-0.00019,-0.00006,0.000018,0,-0.00002,9.736E-8,1.837E-7,-0.00006,-4.12E-6,0.000030,5.346E-6,-2.22E-6,0.000040,7.902E-6,-8.64E-6,0.000085,-2.63E-6,-0.00002,0.000026,0.000012,-4.45E-6,0.001116,0.000422,-0.00009,0.000124,0.000118,0.000031,3.135E-6,0.000429,0.000077,-0.00019,-0.00006,6.644E-6,-0.00030,-0.00009,0.000092
50,"UN(4,2)",8.981E-7,2.671E-6,-1.27E-6,4.506E-8,2.834E-6,-4.56E-7,-3.54E-6,1.527E-6,3.407E-6,1.297E-6,1.129E-6,-3.01E-6,3.084E-6,4.103E-6,-2.56E-6,-1.72E-7,-9.22E-7,-1.83E-6,-3.41E-6,-1.7E-6,2.731E-6,-3.78E-6,-5.93E-6,0.000014,-9.86E-7,-8.29E-6,1.274E-6,-0.00007,-0.00029,0.000019,0,-0.00001,-0.00002,-4.66E-6,-0.00021,-0.00003,0.000012,0.000041,-1.5E-7,0.000082,0.000038,-0.00003,0.000033,0.000057,-0.00006,5.139E-6,0.000046,-7.68E-6,0.000422,0.001674,-0.00015,-0.00006,0.000084,0.000131,0.000018,0.001193,0.000217,-0.00008,-0.00026,0.000013,-0.00043,-0.00023,0.000140
51,"UN(4,3)",-2.92E-7,1.173E-7,-4.23E-7,2.486E-6,-1.7E-6,3.923E-6,2.903E-7,-1.55E-6,-7.76E-6,-0.00001,-7.91E-7,-1.54E-7,-5.73E-6,3.876E-6,3.321E-6,-7.08E-7,1.637E-6,1.299E-6,8.479E-6,2.26E-6,-4.24E-6,1.046E-6,2.333E-8,-8.09E-7,-6.34E-6,6.786E-6,-0.00001,0.000014,0.000024,-0.00023,0,3.221E-6,1.822E-7,-0.00001,0.000088,0.000013,2.005E-7,-6.54E-6,0.000035,0.000063,-0.00001,-0.00002,-6.65E-6,-4.33E-6,5.376E-6,0.000051,-0.00003,0.000072,-0.00009,-0.00015,0.001384,0.000080,-0.00003,-4.01E-6,0.000112,-0.00054,-0.00010,-2.15E-6,0.000031,-0.00023,-0.00043,0.000050,0.000135
52,"UN(4,4)",-1.91E-6,4.261E-6,-0.00001,1.641E-6,3.56E-7,1.764E-6,0.000024,-0.00006,3.086E-6,-0.00028,0.000010,-0.00003,-2.85E-6,-0.00015,-0.00007,-0.00001,0.000030,2.438E-6,0.000142,0.000071,-0.00007,1.803E-6,-6.56E-6,0.000021,-2.84E-6,4.072E-6,-7.77E-7,-0.00005,0.000124,0.000013,0,-0.00002,0.000053,0.000012,0.000217,0.000116,0.000021,-0.00006,-0.00001,-0.00019,-0.00012,0.000130,4.964E-6,-2.06E-6,6.228E-7,3.197E-6,-1.65E-6,2.039E-6,0.000124,-0.00006,0.000080,0.003137,0.000011,-5.56E-6,7.352E-6,0.000281,0.000025,-0.00002,9.792E-6,-0.00001,-0.00051,-0.00005,0.000081
53,"UN(5,1)",1.03E-6,-2.02E-6,-6.32E-6,2.058E-6,-5.19E-9,-1.19E-6,1.515E-6,-5.53E-7,-1.29E-6,-2.39E-7,-6.01E-6,-0.00001,1.904E-7,-7.8E-7,-0.00002,5.417E-7,4.927E-6,7.706E-7,9.799E-7,8.253E-6,-4.17E-6,-0.00010,-0.00016,-0.00009,0.000064,0.000034,-0.00001,-0.00002,-0.00001,4.866E-6,0,-0.00022,-0.00011,0.000039,-0.00001,-0.00013,0.000070,0.000052,-0.00002,5.518E-6,0.000066,-0.00003,0.000561,0.000897,0.000600,-0.00038,-0.00020,0.000056,0.000118,0.000084,-0.00003,0.000011,0.001246,0.000734,-0.00023,0.000105,0.000868,-0.00039,-0.00032,0.000118,-0.00004,-0.00041,0.000163
54,"UN(5,2)",3.747E-6,3.701E-6,9.337E-6,6.095E-6,7.381E-6,7.391E-7,8.438E-7,4.068E-6,1.68E-6,-1.57E-7,2.634E-6,9.562E-6,7.559E-6,3.807E-6,0.000013,-6.67E-6,-0.00001,-5.72E-6,-2.78E-6,-0.00001,0.000012,-0.00003,-0.00012,-0.00042,0.000026,0.000101,-0.00001,-6.94E-6,-0.00003,8.677E-7,0,-0.00012,-0.00045,0.000083,-0.00002,-0.00044,0.000042,0.000150,-0.00003,9.901E-6,0.000153,-0.00005,0.000212,0.000721,0.002374,-0.00018,-0.00065,0.000096,0.000031,0.000131,-4.01E-6,-5.56E-6,0.000734,0.002559,-0.00054,0.000079,0.002445,-0.00023,-0.00079,0.000182,-0.00003,-0.00079,0.000249
55,"UN(5,3)",-1.88E-6,-1.41E-6,-4.06E-7,-8.54E-7,-3.94E-6,9.894E-6,-1.35E-6,-1.67E-6,1.053E-6,-1.76E-6,1.732E-7,5.204E-6,-0.00001,-1.56E-6,0.000019,2.884E-6,3.163E-6,-1.53E-6,1.578E-6,2.572E-6,-3.05E-6,8.195E-6,0.000017,0.000030,-0.00006,-0.00018,0.000143,-2.65E-7,-3.95E-6,-0.00002,0,0.000037,0.000081,-0.00027,-5.35E-7,0.000168,0.000011,0.000045,0.000048,9.089E-6,0.000049,-0.00004,-0.00004,-0.00010,-0.00021,0.000376,0.001030,-0.00089,3.135E-6,0.000018,0.000112,7.352E-6,-0.00023,-0.00054,0.001591,-4.89E-6,-0.00111,-0.00008,-0.00026,-0.00026,-0.00005,-0.00027,0.000241
56,"UN(5,4)",1.385E-6,2.393E-6,-2.45E-6,-8.64E-7,2.111E-6,-1.29E-6,4.109E-6,-5.1E-6,3.316E-6,-0.00002,4.466E-6,-6.15E-6,3.659E-6,-0.00002,-0.00001,-2.61E-6,3.03E-6,-1E-6,0.000012,8.329E-6,-6.55E-6,-3.55E-6,-4.82E-6,0.000012,7.164E-7,-7.24E-6,4.673E-6,-0.00007,-0.00019,0.000089,0,-0.00002,-2.41E-6,-2.08E-7,-0.00027,-0.00003,0.000015,0.000022,-0.00001,0.000061,0.000036,-0.00001,0.000033,0.000039,-0.00004,-9.94E-6,0.000040,-0.00003,0.000429,0.001193,-0.00054,0.000281,0.000105,0.000079,-4.89E-6,0.001735,0.000312,-0.00009,-0.00018,0.000076,-0.00050,-0.00032,0.000155
57,"UN(5,5)",7.132E-6,6.659E-6,6.477E-6,2.583E-6,5.341E-6,-1.86E-6,3.395E-6,4.276E-6,5.305E-7,-1.4E-6,7.121E-6,3.857E-6,9.354E-6,3.775E-6,-3.78E-6,-7.88E-6,-8.19E-6,-3.37E-6,-2.27E-6,-7.69E-6,8.54E-6,-0.00004,-0.00010,-0.00030,0.000044,0.000126,-0.00005,-0.00002,-0.00004,0.000017,0,-0.00015,-0.00043,0.000180,-0.00006,-0.00060,0.000045,0.000127,-0.00005,0.000016,0.000179,-0.00005,0.000213,0.000602,0.001697,-0.00027,-0.00077,0.000352,0.000077,0.000217,-0.00010,0.000025,0.000868,0.002445,-0.00111,0.000312,0.003525,-0.00024,-0.00068,0.000312,-0.00009,-0.00099,0.000276
58,"UN(6,1)",8.086E-6,2.665E-6,3.825E-6,-3.53E-6,1.675E-6,2.934E-6,2.869E-6,2.505E-6,1.517E-6,6.61E-7,4.651E-6,5.436E-6,2.186E-6,3.492E-6,7.09E-6,-3.61E-7,-6.62E-6,-4.26E-6,-2.75E-6,-0.00001,0.000010,0.000062,0.000064,0.000034,0.000047,0.000011,-9.48E-6,0.000032,0.000010,-2.43E-6,0,0.000066,0.000034,0.000010,0.000010,0.000035,-0.00022,-0.00008,8.734E-6,-0.00001,-0.00008,0.000098,-0.00038,-0.00036,-0.00022,-0.00026,-0.00008,0.000043,-0.00019,-0.00008,-2.15E-6,-0.00002,-0.00039,-0.00023,-0.00008,-0.00009,-0.00024,0.001237,0.000525,-0.00002,0.000115,0.000534,-0.00061
59,"UN(6,2)",7.123E-8,1.542E-6,-6.94E-6,-5.9E-6,-0.00001,-5.53E-6,4.314E-7,6.048E-7,-2.71E-6,2.361E-7,-1.46E-7,-6.05E-6,-0.00001,-4.65E-7,-6.37E-6,3.643E-6,0.000018,0.000013,2.474E-6,0.000019,-0.00002,0.000020,0.000066,0.000161,0.000014,0.000071,-8.45E-6,0.000011,0.000048,-1.37E-6,0,0.000054,0.000144,0.000051,0.000035,0.000125,-0.00009,-0.00034,-3.33E-6,-0.00002,-0.00026,0.000186,-0.00014,-0.00039,-0.00086,-0.00008,-0.00038,0.000074,-0.00006,-0.00026,0.000031,9.792E-6,-0.00032,-0.00079,-0.00026,-0.00018,-0.00068,0.000525,0.001898,-0.00005,0.000039,0.001401,-0.00093
60,"UN(6,3)",-1.9E-7,-1.3E-7,-1.48E-7,6.152E-6,1.502E-6,-7.35E-6,4.407E-7,9.935E-7,3.453E-6,2.444E-6,-3.39E-6,-3.13E-6,2.696E-6,-1.18E-6,-7.87E-6,-3.3E-6,-1.38E-6,-5.81E-7,-3.95E-6,6.118E-6,4.442E-6,-4.93E-6,-7.56E-6,-9.98E-6,0.000034,0.000059,0.000120,-7.17E-7,-1.16E-6,0.000040,0,-0.00002,-0.00003,0.000047,-0.00001,-0.00005,5.412E-6,2.173E-6,-0.00027,-0.00002,0.000067,0.000156,0.000030,0.000048,0.000075,-0.00021,-0.00032,-0.00069,6.644E-6,0.000013,-0.00023,-0.00001,0.000118,0.000182,-0.00026,0.000076,0.000312,-0.00002,-0.00005,0.001581,0.000114,-0.00046,-0.00090
61,"UN(6,4)",-2.24E-7,-1.2E-6,1.836E-6,-9.22E-7,-1.05E-6,-2.82E-6,1.652E-6,8.802E-6,-5.55E-6,0.000049,-1.31E-6,4.951E-6,-3.46E-7,0.000025,0.000012,4.218E-6,-4.92E-6,3.562E-6,-0.00002,-0.00001,9.397E-6,1.978E-6,1.521E-6,-6.73E-6,3.505E-6,-1.97E-7,4.159E-6,0.000053,0.000058,0.000069,0,7.73E-6,-4.21E-6,5.345E-6,0.000043,-7.06E-6,-0.00002,5.27E-6,-0.00002,-0.00027,-0.00001,0.000067,-0.00002,-0.00001,0.000015,-0.00002,-3.98E-6,-0.00002,-0.00030,-0.00043,-0.00043,-0.00051,-0.00004,-0.00003,-0.00005,-0.00050,-0.00009,0.000115,0.000039,0.000114,0.001836,0.000240,-0.00058
62,"UN(6,5)",-1.57E-6,-6.07E-7,-4.75E-6,-7.18E-6,-8.53E-6,-1.23E-6,-5.89E-7,4.515E-7,-3.79E-6,4.35E-6,1.667E-6,-2.79E-6,-0.00001,3.702E-6,1.552E-6,7.975E-6,0.000012,8.538E-6,2.404E-6,0.000011,-0.00002,0.000023,0.000054,0.000114,3.373E-6,0.000030,-0.00004,0.000017,0.000040,-5.99E-6,0,0.000069,0.000141,0.000051,0.000052,0.000169,-0.00009,-0.00025,0.000072,-0.00004,-0.00034,0.000189,-0.00014,-0.00031,-0.00062,-0.00001,-0.00016,0.000272,-0.00009,-0.00023,0.000050,-0.00005,-0.00041,-0.00079,-0.00027,-0.00032,-0.00099,0.000534,0.001401,-0.00046,0.000240,0.001977,-0.00103
63,"UN(6,6)",-6E-7,1.226E-6,5.136E-6,4.068E-6,8.695E-6,0.000012,-1.68E-6,-1.57E-6,2.492E-6,-9.08E-6,4.874E-7,3.95E-6,7.786E-6,-4.66E-6,1.475E-6,2.043E-6,-0.00001,-0.00003,4.808E-6,-7.39E-6,0.000041,-0.00001,-0.00003,-0.00005,-0.00002,-0.00004,-0.00004,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00005,-0.00004,-0.00002,-0.00005,0.000100,0.000172,0.000160,0.000093,0.000179,-0.00067,0.000095,0.000147,0.000225,0.000142,0.000217,0.000210,0.000092,0.000140,0.000135,0.000081,0.000163,0.000249,0.000241,0.000155,0.000276,-0.00061,-0.00093,-0.00090,-0.00058,-0.00103,0.003838
