Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
33,"UN(5,2)",-0.00012,-0.00028,-0.00060,0.000037,0.000103,-4.15E-6,-0.00002,-0.00005,3.767E-7,-1.15E-7,-0.00029,-0.00066,0.000085,-0.00004,-0.00067,0.000023,0.000026,-0.00002,9.905E-6,0.000055,4.194E-6,0.000255,0.000582,0.001262,-0.00008,-0.00022,7.46E-6,0.000036,0.000101,-1.7E-7,-3.7E-8,0.000597,0.001391,-0.00018,0.000078,0.001407,-0.00005,-0.00007,0.000032,-0.00002,-0.00013,0,-0.00004,-0.00012,-0.00042,0.000015,0.000059,4.845E-6,-5.5E-6,-0.00002,-3.45E-6,1.576E-6,-0.00012,-0.00044,0.000038,-0.00001,-0.00042,0.000039,0.000133,-0.00001,6.379E-6,0.000135,-0.00005
34,"UN(5,3)",-0.00004,-0.00003,6.157E-6,-0.00012,-0.00022,0.000142,-0.00002,-0.00002,-0.00003,-6.9E-6,2.317E-6,0.000085,-0.00033,-0.00002,0.000226,0.000060,0.000108,-0.00005,0.000016,0.000155,5.653E-6,0.000076,0.000063,-8.94E-6,0.000242,0.000463,-0.00030,0.000035,0.000039,0.000061,0.000013,-2.89E-6,-0.00018,0.000705,0.000030,-0.00047,-0.00013,-0.00023,0.000095,-0.00003,-0.00032,0,-0.00001,-0.00002,-0.00002,-0.00005,-0.00017,0.000111,1.724E-6,0.000013,-0.00003,3.668E-6,-0.00001,0.000037,-0.00025,0.000026,0.000136,0.000032,0.000078,0.000043,5.707E-6,0.000081,-0.00007
35,"UN(5,4)",-8.99E-6,-7.81E-6,-5.94E-7,-9.97E-6,-0.00002,0.000014,-0.00013,-0.00022,0.000071,-0.00007,-0.00003,-0.00004,-0.00002,-0.00032,-0.00011,9.575E-6,0.000018,-6.89E-6,-0.00002,0.000020,1.077E-6,0.000018,0.000015,-8.47E-7,0.000019,0.000040,-0.00003,0.000272,0.000470,-0.00015,0.000151,0.000067,0.000078,0.000030,0.000682,0.000226,-0.00002,-0.00004,0.000015,0.000034,-0.00004,0,1.332E-6,4.062E-6,0.000012,3.521E-6,0.000012,-9.68E-6,-0.00005,-0.00017,0.000058,-0.00005,-3.56E-6,-0.00001,0.000026,-0.00023,-0.00006,4.316E-6,0.000013,-8.42E-6,0.000060,0.000027,-0.00001
36,"UN(5,5)",-0.00016,-0.00028,-0.00047,0.000094,0.000159,-0.00005,-0.00004,-0.00008,0.000026,-0.00001,-0.00039,-0.00067,0.000226,-0.00011,-0.00096,-0.00003,-0.00005,0.000014,-9.08E-6,-0.00007,2.229E-6,0.000329,0.000567,0.000986,-0.00019,-0.00034,0.000109,0.000091,0.000158,-0.00005,0.000025,0.000809,0.001407,-0.00047,0.000226,0.002003,0.000059,0.000092,-0.00002,0.000016,0.000125,0,-0.00003,-0.00010,-0.00031,0.000033,0.000103,-0.00003,-0.00001,-0.00004,0.000014,-5.42E-6,-0.00013,-0.00042,0.000138,-0.00006,-0.00057,0.000032,0.000103,-0.00004,0.000013,0.000140,-0.00003
37,"UN(6,1)",0.000076,0.000080,0.000048,0.000123,0.000047,0.000014,0.000021,8.337E-6,3.451E-6,7.479E-7,-0.00001,0.000024,0.000061,9.742E-6,-0.00003,-0.00027,-0.00010,-0.00002,-5.06E-6,-0.00014,-2.07E-6,-0.00017,-0.00017,-0.00010,-0.00026,-0.00010,-0.00003,-0.00004,-0.00002,-6.71E-6,-1.36E-6,0.000011,-0.00005,-0.00013,-0.00002,0.000059,0.000578,0.000205,0.000034,9.272E-6,0.000293,0,0.000078,0.000069,0.000035,0.000070,0.000024,7.795E-6,0.000013,2.611E-6,-1.12E-6,-7.92E-7,0.000063,0.000031,0.000021,2.301E-6,0.000028,-0.00021,-0.00007,-0.00002,5.005E-6,-0.00006,0.000025
38,"UN(6,2)",0.000027,0.000064,0.000139,0.000039,0.000118,-0.00003,6.528E-6,0.000020,-3.91E-6,-5.84E-7,0.000023,0.000027,0.000110,0.000018,-0.00005,-0.00010,-0.00028,0.000030,4.07E-6,-0.00024,-1.5E-6,-0.00006,-0.00014,-0.00030,-0.00008,-0.00025,0.000053,-0.00001,-0.00004,8.651E-6,1.46E-6,-0.00005,-0.00007,-0.00023,-0.00004,0.000092,0.000205,0.000611,-0.00006,-0.00001,0.000513,0,0.000023,0.000066,0.000147,0.000018,0.000083,-7.07E-6,1.685E-6,0.000014,-5E-6,-1.76E-6,0.000052,0.000120,0.000061,9.735E-6,0.000097,-0.00006,-0.00026,7.734E-6,0.000012,-0.00019,0.000018
39,"UN(6,3)",4.773E-6,1.901E-7,-0.00001,0.000031,0.000029,0.000150,3.156E-6,1.282E-6,0.000018,1.991E-6,-0.00001,-0.00001,-0.00005,-6.45E-6,0.000015,-0.00002,0.000028,-0.00017,-0.00001,0.000068,4.859E-6,-9.69E-6,1.864E-7,0.000030,-0.00007,-0.00007,-0.00032,-5.48E-6,-1.05E-6,-0.00004,-3.36E-6,0.000026,0.000032,0.000095,0.000015,-0.00002,0.000034,-0.00006,0.000371,0.000023,-0.00015,0,8.76E-7,-3.45E-6,-0.00001,0.000037,0.000047,0.000127,-5E-6,-9.14E-6,4.033E-6,-3.71E-6,-0.00002,-0.00003,0.000016,-0.00001,-0.00005,3.119E-6,0.000030,-0.00018,0.000029,0.000107,-0.00006
40,"UN(6,4)",1.465E-6,7.299E-7,-1.93E-6,4.212E-6,1.58E-6,0.000012,0.000031,0.000054,0.000098,0.000032,5.001E-6,0.000010,0.000016,-0.00002,-8.92E-6,-5.24E-6,3.901E-6,-0.00001,-0.00022,-0.00004,2.44E-7,-2.49E-6,-6.95E-7,5.159E-6,-7.23E-6,-1.18E-6,-0.00002,-0.00007,-0.00012,-0.00021,-0.00007,-0.00001,-0.00002,-0.00003,0.000034,0.000016,9.272E-6,-0.00001,0.000023,0.000477,0.000083,0,-2.61E-6,-4.56E-6,-7.81E-6,-7.14E-6,-0.00001,-0.00002,0.000042,0.000063,0.000073,0.000031,2.496E-6,2.79E-6,8.91E-7,0.000059,0.000011,7.144E-6,0.000014,0.000026,-0.00023,-0.00002,-2.46E-6
41,"UN(6,5)",0.000039,0.000068,0.000117,0.000052,0.000088,-0.00006,0.000016,0.000027,0.000012,5.717E-6,0.000031,0.000055,0.000155,0.000020,-0.00007,-0.00014,-0.00024,0.000074,-0.00004,-0.00033,-0.00002,-0.00008,-0.00015,-0.00025,-0.00011,-0.00019,0.000132,-0.00003,-0.00006,-0.00003,-0.00001,-0.00007,-0.00013,-0.00032,-0.00004,0.000125,0.000293,0.000513,-0.00015,0.000083,0.000718,0,0.000026,0.000060,0.000121,0.000012,0.000054,-0.00004,0.000010,0.000023,5.462E-6,3.964E-6,0.000072,0.000135,0.000079,0.000027,0.000146,-0.00009,-0.00024,0.000030,-0.00004,-0.00031,0.000186
42,"UN(6,6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"UN(1,1)",-4.71E-7,-3.37E-7,-5.3E-7,-5.2E-7,-9.64E-7,-1.77E-6,-1.11E-7,-1.68E-7,-2.94E-7,-4.8E-8,1.045E-7,2.602E-7,4.7E-7,6.803E-8,-1.06E-7,1.278E-6,2.211E-6,4.004E-6,6.644E-7,-1.03E-6,-9.06E-6,-0.00032,-0.00011,-0.00004,-0.00004,-0.00001,-7.75E-7,4.903E-6,1.985E-6,1.18E-6,3.567E-8,-0.00010,-0.00004,-0.00001,1.332E-6,-0.00003,0.000078,0.000023,8.76E-7,-2.61E-6,0.000026,0,0.001858,0.000644,0.000223,0.000219,0.000075,0.000025,-0.00003,-9.71E-6,-3.49E-6,3.508E-7,0.000572,0.000198,0.000067,-8.64E-6,0.000176,-0.00046,-0.00016,-0.00005,7.548E-6,-0.00014,0.000104
44,"UN(2,1)",-2.89E-7,-6.56E-7,-8.52E-7,-8.26E-7,-1.44E-6,-2.64E-6,-1.47E-7,-2.55E-7,-4.37E-7,-7.11E-8,5.277E-8,3.226E-7,6.901E-7,9.896E-8,-2.2E-7,1.939E-6,3.32E-6,5.968E-6,9.871E-7,-1.5E-6,-0.00001,-0.00011,-0.00023,-0.00015,-0.00001,-0.00003,3.379E-6,7.383E-6,5.8E-6,1.804E-6,-2.73E-8,-0.00018,-0.00012,-0.00002,4.062E-6,-0.00010,0.000069,0.000066,-3.45E-6,-4.56E-6,0.000060,0,0.000644,0.001338,0.000850,0.000091,0.000163,0.000011,-0.00004,-0.00003,-5.46E-6,9.923E-7,0.001011,0.000693,0.000123,-0.00002,0.000561,-0.00042,-0.00042,-0.00005,0.000015,-0.00033,0.000155
45,"UN(2,2)",-3.78E-7,-7.28E-7,-1.75E-6,-1.24E-6,-2.18E-6,-3.94E-6,-2.1E-7,-3.73E-7,-6.48E-7,-1.06E-7,2.78E-7,1.044E-7,9.964E-7,1.534E-7,-6.15E-7,2.824E-6,5.067E-6,8.889E-6,1.465E-6,-2.13E-6,-0.00002,-0.00004,-0.00015,-0.00056,-3.71E-6,-0.00002,7.225E-6,4.799E-6,0.000017,2.102E-6,-2.54E-7,-0.00011,-0.00042,-0.00002,0.000012,-0.00031,0.000035,0.000147,-0.00001,-7.81E-6,0.000121,0,0.000223,0.000850,0.003238,0.000036,0.000141,3.662E-6,-0.00003,-0.00010,-4.76E-6,2.724E-6,0.000631,0.002407,0.000104,-0.00007,0.001790,-0.00023,-0.00090,-0.00003,0.000029,-0.00067,0.000230
46,"UN(3,1)",-2.65E-7,-5.32E-7,-9.49E-7,-1.2E-6,-1.75E-6,-3.08E-6,-1.24E-7,-2.73E-7,-5.19E-7,-8.31E-8,3.226E-7,4.471E-7,7.414E-7,1.437E-7,-1.75E-7,2.302E-6,3.898E-6,7.032E-6,1.152E-6,-1.77E-6,-0.00002,-0.00004,-0.00001,-4.3E-6,-0.00018,-0.00006,-0.00004,0.000015,5.79E-6,5.359E-6,-2.4E-7,0.000046,0.000015,-0.00005,3.521E-6,0.000033,0.000070,0.000018,0.000037,-7.14E-6,0.000012,0,0.000219,0.000091,0.000036,0.001023,0.000355,0.000238,-0.00009,-0.00003,-0.00003,2.391E-6,-0.00027,-0.00009,0.000275,-0.00002,-0.00019,-0.00043,-0.00015,-0.00029,0.000028,-0.00005,0.000181
47,"UN(3,2)",-4.41E-7,-7.8E-7,-1.41E-6,-1.5E-6,-2.85E-6,-4.63E-6,-2.31E-7,-3.71E-7,-7.65E-7,-1.25E-7,4.008E-7,7.352E-7,9.366E-7,2.332E-7,-1.56E-7,3.311E-6,5.898E-6,0.000011,1.706E-6,-2.58E-6,-0.00002,-0.00001,-0.00003,-0.00002,-0.00006,-0.00023,-0.00001,6.31E-6,0.000020,9.266E-6,-8.53E-7,-1.26E-6,0.000059,-0.00017,0.000012,0.000103,0.000024,0.000083,0.000047,-0.00001,0.000054,0,0.000075,0.000163,0.000141,0.000355,0.001336,0.000115,-0.00003,-0.00011,-0.00005,6.451E-6,3.294E-6,-0.00034,0.000973,-0.00007,-0.00059,-0.00017,-0.00054,-0.00039,0.000049,-0.00028,0.000270
48,"UN(3,3)",-5.33E-7,-9.49E-7,-1.66E-6,-1.68E-6,-3.01E-6,-6.03E-6,-2.8E-7,-4.93E-7,-8.05E-7,-1.55E-7,4.249E-7,7.636E-7,1.551E-6,1.997E-7,-3.95E-7,3.87E-6,6.796E-6,0.000013,1.982E-6,-3.18E-6,-0.00003,-3.24E-6,-5.58E-9,2.69E-6,-0.00004,-0.00001,-0.00037,4.065E-6,2.766E-6,0.000033,-2.29E-6,0.000012,4.845E-6,0.000111,-9.68E-6,-0.00003,7.795E-6,-7.07E-6,0.000127,-0.00002,-0.00004,0,0.000025,0.000011,3.662E-6,0.000238,0.000115,0.002198,-0.00002,-0.00001,-0.00018,0.000015,-0.00007,-0.00004,-0.00065,0.000054,0.000189,-0.00009,-0.00004,-0.00087,0.000075,0.000267,0.000315
49,"UN(4,1)",-8.42E-8,-1.22E-7,-2.02E-7,-1.64E-7,-3.45E-7,-6.37E-7,-1.99E-7,-7.64E-8,-8.45E-8,-3.61E-8,2.22E-8,8.353E-8,1.756E-7,4.33E-10,-5E-8,4.904E-7,8.087E-7,1.439E-6,2.453E-7,-3.58E-7,-3.27E-6,4.847E-6,7.332E-6,4.783E-6,0.000015,6.537E-6,4.779E-6,-0.00017,-0.00006,-0.00002,5.058E-6,-0.00002,-5.5E-6,1.724E-6,-0.00005,-0.00001,0.000013,1.685E-6,-5E-6,0.000042,0.000010,0,-0.00003,-0.00004,-0.00003,-0.00009,-0.00003,-0.00002,0.000994,0.000345,0.000119,-0.00003,0.000116,0.000030,-0.00001,0.000305,0.000074,-0.00008,-0.00002,0.000012,-0.00025,-0.00005,0.000037
50,"UN(4,2)",-1.02E-7,-1.83E-7,-3.07E-7,-2.91E-7,-4.76E-7,-9.51E-7,-6.66E-8,-3.11E-7,-1.57E-7,-3.74E-8,6.313E-8,9.325E-8,2.807E-7,-1.45E-7,-1.17E-7,6.905E-7,1.233E-6,2.138E-6,4.145E-7,-5.04E-7,-4.88E-6,1.853E-6,5.654E-6,0.000017,5.827E-6,0.000021,3.681E-6,-0.00006,-0.00023,-0.00001,0.000013,-5.1E-6,-0.00002,0.000013,-0.00017,-0.00004,2.611E-6,0.000014,-9.14E-6,0.000063,0.000023,0,-9.71E-6,-0.00003,-0.00010,-0.00003,-0.00011,-0.00001,0.000345,0.001314,0.000061,-0.00008,0.000028,0.000123,-0.00008,0.000971,0.000236,-0.00002,-0.00009,0.000028,-0.00036,-0.00012,0.000055
51,"UN(4,3)",-1.14E-7,-1.98E-7,-3.44E-7,-3.64E-7,-6.25E-7,-1.03E-6,-3.55E-8,-1.01E-7,-4.27E-7,4.946E-8,9.564E-8,1.59E-7,2.342E-7,1.214E-7,-5E-8,8.04E-7,1.403E-6,2.55E-6,5.066E-7,-6.38E-7,-5.74E-6,8.208E-7,1.328E-6,1.497E-6,5.047E-6,8.988E-6,0.000034,-0.00002,-0.00001,-0.00019,0.000031,-3.36E-6,-3.45E-6,-0.00003,0.000058,0.000014,-1.12E-6,-5E-6,4.033E-6,0.000073,5.462E-6,0,-3.49E-6,-5.46E-6,-4.76E-6,-0.00003,-0.00005,-0.00018,0.000119,0.000061,0.001090,-0.00018,0.000018,0.000018,0.000158,-0.00033,-0.00008,-2.56E-6,0.000013,-0.00005,-0.00042,-0.00002,0.000065
52,"UN(4,4)",-2.3E-8,-3.99E-8,-7E-8,-7.19E-8,-1.28E-7,-2.39E-7,-3.25E-8,-3.31E-8,4.403E-8,-3.75E-7,1.592E-8,3.1E-8,6.956E-8,-4.74E-8,-2.32E-8,1.669E-7,2.892E-7,5.116E-7,1.509E-7,-1.23E-7,-1.19E-6,-1.42E-8,-8.91E-8,-3.25E-7,-2.62E-7,-8.47E-7,-2.12E-6,5.048E-6,0.000013,0.000031,-0.00037,5.833E-7,1.576E-6,3.668E-6,-0.00005,-5.42E-6,-7.92E-7,-1.76E-6,-3.71E-6,0.000031,3.964E-6,0,3.508E-7,9.923E-7,2.724E-6,2.391E-6,6.451E-6,0.000015,-0.00003,-0.00008,-0.00018,0.002128,-3.62E-6,-9.53E-6,-0.00002,0.000258,0.000031,2.709E-6,6.87E-6,0.000015,-0.00018,-0.00002,0.000013
53,"UN(5,1)",-2.75E-7,-5.79E-7,-7.73E-7,-6.87E-7,-1.3E-6,-2.4E-6,-1.54E-7,-2.31E-7,-3.88E-7,-6.7E-8,-3.65E-8,2.791E-7,6.403E-7,8.285E-8,-2.29E-7,1.799E-6,3.019E-6,5.396E-6,8.916E-7,-1.33E-6,-0.00001,-0.00010,-0.00018,-0.00011,0.000048,2.133E-6,0.000017,-0.00002,-4.51E-6,-2.4E-6,7.489E-7,-0.00023,-0.00012,-0.00001,-3.56E-6,-0.00013,0.000063,0.000052,-0.00002,2.496E-6,0.000072,0,0.000572,0.001011,0.000631,-0.00027,3.294E-6,-0.00007,0.000116,0.000028,0.000018,-3.62E-6,0.001315,0.000706,0.000052,0.000019,0.000756,-0.00038,-0.00033,0.000042,-0.00002,-0.00040,0.000141
54,"UN(5,2)",-3.44E-7,-6.69E-7,-1.54E-6,-1.12E-6,-1.89E-6,-3.56E-6,-1.92E-7,-3.65E-7,-5.83E-7,-9.74E-8,2.321E-7,2.314E-9,9.661E-7,1.125E-7,-7.35E-7,2.571E-6,4.631E-6,8.011E-6,1.33E-6,-1.85E-6,-0.00002,-0.00003,-0.00012,-0.00042,0.000018,0.000064,0.000013,-4.95E-6,-0.00002,-1.97E-6,1.832E-6,-0.00012,-0.00044,0.000037,-0.00001,-0.00042,0.000031,0.000120,-0.00003,2.79E-6,0.000135,0,0.000198,0.000693,0.002407,-0.00009,-0.00034,-0.00004,0.000030,0.000123,0.000018,-9.53E-6,0.000706,0.002515,-0.00022,0.000070,0.002409,-0.00021,-0.00074,0.000099,-0.00003,-0.00076,0.000209
55,"UN(5,3)",-3.98E-7,-7.1E-7,-1.28E-6,-1.37E-6,-2.55E-6,-4.01E-6,-2.04E-7,-3.41E-7,-7.36E-7,-1.02E-7,3.725E-7,6.562E-7,7.067E-7,2.373E-7,-7.42E-8,3E-6,5.317E-6,9.517E-6,1.552E-6,-2.3E-6,-0.00002,-0.00001,-0.00002,-0.00002,-0.00005,-0.00017,0.000122,2.482E-6,0.000014,-0.00003,4.01E-6,-9.65E-6,0.000038,-0.00025,0.000026,0.000138,0.000021,0.000061,0.000016,8.91E-7,0.000079,0,0.000067,0.000123,0.000104,0.000275,0.000973,-0.00065,-0.00001,-0.00008,0.000158,-0.00002,0.000052,-0.00022,0.001430,-0.00015,-0.00079,-0.00016,-0.00041,-0.00020,-0.00002,-0.00042,0.000245
56,"UN(5,4)",-9.28E-8,-1.63E-7,-2.75E-7,-2.58E-7,-4.35E-7,-8.87E-7,-6.91E-8,-2.63E-7,-6.94E-8,-8.18E-8,5.162E-8,8.517E-8,2.816E-7,-2.26E-7,-1.33E-7,6.241E-7,1.107E-6,1.918E-6,4.249E-7,-4.34E-7,-4.41E-6,1.653E-6,4.585E-6,0.000013,4.324E-6,0.000013,-7.51E-6,-0.00005,-0.00017,0.000058,-0.00004,-3.5E-6,-0.00001,0.000026,-0.00023,-0.00006,2.301E-6,9.735E-6,-0.00001,0.000059,0.000027,0,-8.64E-6,-0.00002,-0.00007,-0.00002,-0.00007,0.000054,0.000305,0.000971,-0.00033,0.000258,0.000019,0.000070,-0.00015,0.001329,0.000318,-0.00002,-0.00007,0.000057,-0.00034,-0.00015,0.000050
57,"UN(5,5)",-3.14E-7,-6.13E-7,-1.35E-6,-9.98E-7,-1.65E-6,-3.26E-6,-1.77E-7,-3.5E-7,-5.08E-7,-9.59E-8,1.857E-7,-5.98E-8,9.984E-7,5.395E-8,-9.15E-7,2.345E-6,4.218E-6,7.196E-6,1.223E-6,-1.57E-6,-0.00002,-0.00003,-0.00010,-0.00031,0.000034,0.000106,-0.00003,-0.00001,-0.00004,0.000015,-5.27E-6,-0.00013,-0.00042,0.000136,-0.00006,-0.00057,0.000028,0.000097,-0.00005,0.000011,0.000146,0,0.000176,0.000561,0.001790,-0.00019,-0.00059,0.000189,0.000074,0.000236,-0.00008,0.000031,0.000756,0.002409,-0.00079,0.000318,0.003243,-0.00019,-0.00061,0.000207,-0.00008,-0.00082,0.000190
58,"UN(6,1)",9.496E-7,1.701E-6,2.903E-6,3.067E-6,5.229E-6,9.42E-6,5.244E-7,8.681E-7,1.554E-6,2.567E-7,-6.66E-7,-1.29E-6,-2.37E-6,-3.84E-7,6.464E-7,-6.97E-6,-0.00001,-0.00002,-3.52E-6,5.348E-6,0.000048,0.000078,0.000070,0.000035,0.000069,0.000020,-3.29E-6,0.000013,2.258E-6,-2.62E-6,-9.71E-7,0.000068,0.000039,0.000032,4.316E-6,0.000032,-0.00021,-0.00006,3.119E-6,7.144E-6,-0.00009,0,-0.00046,-0.00042,-0.00023,-0.00043,-0.00017,-0.00009,-0.00008,-0.00002,-2.56E-6,2.709E-6,-0.00038,-0.00021,-0.00016,-0.00002,-0.00019,0.001272,0.000494,0.000226,-1.42E-6,0.000441,-0.00055
59,"UN(6,2)",1.391E-6,2.469E-6,4.448E-6,4.453E-6,7.886E-6,0.000014,7.384E-7,1.321E-6,2.31E-6,3.796E-7,-1.1E-6,-1.78E-6,-3.46E-6,-5.52E-7,1.088E-6,-0.00001,-0.00002,-0.00003,-5.23E-6,7.751E-6,0.000072,0.000025,0.000068,0.000148,0.000017,0.000079,-0.00002,1.827E-6,0.000014,-6.81E-6,-1.94E-6,0.000060,0.000133,0.000078,0.000013,0.000103,-0.00007,-0.00026,0.000030,0.000014,-0.00024,0,-0.00016,-0.00042,-0.00090,-0.00015,-0.00054,-0.00004,-0.00002,-0.00009,0.000013,6.87E-6,-0.00033,-0.00074,-0.00041,-0.00007,-0.00061,0.000494,0.001721,0.000192,-0.00002,0.001297,-0.00082
60,"UN(6,3)",1.636E-6,2.88E-6,5.051E-6,5.227E-6,9.207E-6,0.000017,8.506E-7,1.488E-6,2.733E-6,4.356E-7,-1.33E-6,-2.34E-6,-4.09E-6,-7.13E-7,9.723E-7,-0.00001,-0.00002,-0.00004,-6.09E-6,9.488E-6,0.000084,5.605E-6,2.715E-6,-4.55E-6,0.000041,0.000049,0.000118,-3.82E-6,-7.84E-6,3.675E-6,-3.55E-6,-4.69E-6,-0.00001,0.000043,-8.42E-6,-0.00004,-0.00002,7.734E-6,-0.00018,0.000026,0.000030,0,-0.00005,-0.00005,-0.00003,-0.00029,-0.00039,-0.00087,0.000012,0.000028,-0.00005,0.000015,0.000042,0.000099,-0.00020,0.000057,0.000207,0.000226,0.000192,0.001475,-0.00008,-0.00028,-0.00096
61,"UN(6,4)",3.445E-7,6.002E-7,1.044E-6,1.073E-6,1.869E-6,3.359E-6,1.834E-7,3.705E-7,6.504E-7,1.602E-7,-2.69E-7,-4.67E-7,-8.6E-7,-3.41E-8,2.438E-7,-2.44E-6,-4.26E-6,-7.64E-6,-1.52E-6,1.893E-6,0.000017,-1.97E-6,-3.79E-6,-6.97E-6,-6.98E-6,-0.00001,-0.00002,0.000042,0.000063,0.000073,0.000031,4.814E-6,6.379E-6,5.707E-6,0.000060,0.000013,5.005E-6,0.000012,0.000029,-0.00023,-0.00004,0,7.548E-6,0.000015,0.000029,0.000028,0.000049,0.000075,-0.00025,-0.00036,-0.00042,-0.00018,-0.00002,-0.00003,-0.00002,-0.00034,-0.00008,-1.42E-6,-0.00002,-0.00008,0.001317,0.000181,-0.00020
62,"UN(6,5)",1.258E-6,2.236E-6,4.006E-6,4.025E-6,7.092E-6,0.000013,6.684E-7,1.196E-6,2.088E-6,3.525E-7,-9.83E-7,-1.6E-6,-3.11E-6,-4.69E-7,1.076E-6,-9.11E-6,-0.00002,-0.00003,-4.76E-6,6.873E-6,0.000065,0.000022,0.000053,0.000109,-1.67E-9,0.000035,-0.00007,8.215E-6,0.000019,2.055E-8,3.017E-6,0.000071,0.000135,0.000081,0.000027,0.000140,-0.00006,-0.00019,0.000107,-0.00002,-0.00031,0,-0.00014,-0.00033,-0.00067,-0.00005,-0.00028,0.000267,-0.00005,-0.00012,-0.00002,-0.00002,-0.00040,-0.00076,-0.00042,-0.00015,-0.00082,0.000441,0.001297,-0.00028,0.000181,0.001704,-0.00075
63,"UN(6,6)",-5E-6,-8.77E-6,-0.00002,-0.00002,-0.00003,-0.00005,-2.61E-6,-4.57E-6,-8.26E-6,-1.36E-6,3.995E-6,6.959E-6,0.000013,2.059E-6,-3.25E-6,0.000036,0.000063,0.000113,0.000019,-0.00003,-0.00026,-8.12E-6,-9.46E-6,-9.48E-6,-5.38E-8,8.191E-6,0.000045,-1.33E-6,-6.23E-7,5E-6,3.417E-7,-0.00003,-0.00005,-0.00007,-0.00001,-0.00003,0.000025,0.000018,-0.00006,-2.46E-6,0.000186,0,0.000104,0.000155,0.000230,0.000181,0.000270,0.000315,0.000037,0.000055,0.000065,0.000013,0.000141,0.000209,0.000245,0.000050,0.000190,-0.00055,-0.00082,-0.00096,-0.00020,-0.00075,0.002926
