Row,CovParm,CovP1,CovP2,CovP3,CovP4,CovP5,CovP6,CovP7,CovP8,CovP9,CovP10,CovP11,CovP12,CovP13,CovP14,CovP15,CovP16,CovP17,CovP18,CovP19,CovP20,CovP21,CovP22,CovP23,CovP24,CovP25,CovP26,CovP27,CovP28,CovP29,CovP30,CovP31,CovP32,CovP33,CovP34,CovP35,CovP36,CovP37,CovP38,CovP39,CovP40,CovP41,CovP42,CovP43,CovP44,CovP45,CovP46,CovP47,CovP48,CovP49,CovP50,CovP51,CovP52,CovP53,CovP54,CovP55,CovP56,CovP57,CovP58,CovP59,CovP60,CovP61,CovP62,CovP63
34,"UN(5,3)",-0.00002,-0.00012,0.000027,0.000030,-0.00030,0.000151,-6.19E-6,0.000035,-0.00002,3.231E-6,-0.00014,0.000080,-0.00035,0.000040,0.000144,0.000031,0.000132,0.000022,-4.02E-7,0.000139,-0.00005,0.000039,0.000211,-0.00009,-0.00001,0.000689,-0.00039,8.947E-6,-0.00007,0.000043,-7.76E-6,0.000236,-0.00022,0.000824,-0.00009,-0.00039,-0.00007,-0.00030,-0.00005,3.529E-6,-0.00032,0.000134,-2.64E-7,2.678E-7,0.000013,-0.00004,-0.00020,0.000177,3.019E-6,0.000013,-0.00002,2.454E-6,0.000011,0.000074,-0.00031,0.000022,0.000181,0.000014,0.000068,0.000033,-1.48E-6,0.000077,-0.00005
35,"UN(5,4)",4.553E-6,0.000027,-0.00006,-7.63E-6,0.000042,-0.00002,-4.68E-6,-0.00023,0.000061,-0.00002,0.000035,-0.00004,0.000039,-0.00026,-0.00002,-1.43E-6,0.000085,-0.00003,0.000050,0.000095,-0.00003,-0.00002,-0.00007,0.000115,0.000018,-0.00009,0.000042,0.000041,0.000526,-0.00016,0.000029,-0.00009,0.000087,-0.00009,0.000601,0.000051,2.546E-6,-0.00017,0.000065,-0.00012,-0.00019,0.000068,2.491E-6,9.003E-6,0.000020,1.11E-7,7.622E-6,-0.00001,-0.00003,-0.00017,0.000080,-0.00002,6.938E-6,2.133E-6,0.000023,-0.00025,-0.00003,4.362E-6,0.000032,-0.00002,0.000058,0.000053,-0.00002
36,"UN(5,5)",5.128E-6,-0.00002,-0.00052,3.109E-8,0.000144,-0.00003,-2.88E-7,-0.00003,5.639E-6,2.04E-7,-0.00002,-0.00059,0.000156,-0.00003,-0.00067,3.034E-6,0.000106,-0.00003,3.388E-6,0.000118,-0.00002,6.605E-6,0.000097,0.001139,-0.00003,-0.00035,0.000101,2.021E-6,0.000052,-0.00001,2.9E-7,0.000111,0.001313,-0.00039,0.000051,0.001510,-0.00002,-0.00024,0.000072,-7.98E-6,-0.00028,0.000050,-9.15E-6,-0.00005,-0.00025,0.000022,0.000114,-0.00005,-2.92E-6,-0.00001,7.013E-6,-2.02E-6,-0.00007,-0.00035,0.000161,-0.00002,-0.00050,0.000015,0.000079,-0.00004,4.256E-6,0.000112,-0.00003
37,"UN(6,1)",0.000221,0.000050,0.000010,0.000175,0.000040,0.000117,0.000055,0.000010,0.000012,-0.00002,0.000069,0.000016,0.000041,2.012E-6,0.000017,-0.00039,-0.00008,-0.00022,0.000011,-0.00007,0.000357,-0.00043,-0.00010,-0.00002,-0.00035,-0.00008,-0.00023,-0.00011,-0.00002,-0.00002,0.000042,-0.00013,-0.00002,-0.00007,2.546E-6,-0.00002,0.000795,0.000159,0.000440,-0.00003,0.000124,-0.00072,0.000028,0.000026,9.594E-6,0.000049,0.000010,1.061E-6,0.000025,3.832E-6,-3.96E-6,-3.09E-6,0.000024,8.339E-6,8.734E-6,3.524E-6,7.28E-6,-0.00014,-0.00003,-0.00001,2.882E-6,-0.00003,0.000062
38,"UN(6,2)",0.000042,0.000183,0.000074,9.165E-6,0.000199,-0.00002,0.000025,0.000109,0.000011,0.000014,0.000141,0.000113,0.000143,0.000082,0.000124,-0.00006,-0.00052,8.379E-6,-0.00004,-0.00039,0.000066,-0.00009,-0.00036,-0.00017,-0.00003,-0.00042,0.000045,-0.00006,-0.00022,-0.00002,-0.00003,-0.00028,-0.00023,-0.00030,-0.00017,-0.00024,0.000159,0.001102,-0.00002,0.000092,0.000817,-0.00018,7.806E-6,0.000035,0.000099,0.000015,0.000103,6.904E-6,5.146E-6,0.000049,-6.68E-6,-9.81E-6,0.000024,0.000074,0.000067,0.000030,0.000054,-0.00005,-0.00029,-0.00003,0.000010,-0.00019,0.000136
39,"UN(6,3)",0.000097,4.907E-6,1.829E-6,0.000221,0.000024,0.000332,0.000016,-6.56E-6,0.000071,-0.00002,-0.00002,-5.66E-6,0.000039,-0.00003,-0.00003,-0.00024,6.802E-7,-0.00051,8.325E-6,0.000062,0.000390,-0.00019,-7.23E-7,6.039E-6,-0.00042,-0.00005,-0.00073,-0.00003,0.000020,-0.00015,0.000039,0.000036,0.000025,-0.00005,0.000065,0.000072,0.000440,-0.00002,0.001113,-0.00001,-0.00017,-0.00087,4.585E-8,-1.57E-6,-3.11E-6,0.000031,0.000050,0.000214,-1.29E-6,-5.64E-6,0.000049,-6.55E-6,-0.00001,-0.00002,0.000012,-0.00002,-0.00003,-0.00001,-8.65E-6,-0.00033,-1.12E-6,0.000080,0.000208
40,"UN(6,4)",-0.00003,0.000011,1.999E-6,-0.00003,0.000011,-0.00004,0.000115,0.000032,0.000121,0.000145,2.23E-6,3.96E-6,-2.43E-6,0.000064,5.195E-6,3.521E-6,-0.00005,2.754E-6,-0.00037,-0.00003,0.000238,0.000057,-0.00002,-2.87E-6,0.000073,-0.00002,0.000078,-0.00021,-0.00007,-0.00026,-0.00030,4.406E-7,-9.1E-6,3.529E-6,-0.00012,-7.98E-6,-0.00003,0.000092,-0.00001,0.000785,0.000065,-0.00046,-2.51E-6,-3.12E-6,-6.31E-6,-5.9E-6,-8.86E-6,-0.00001,0.000025,0.000045,0.000093,0.000103,-7.59E-8,3.968E-7,2.929E-6,0.000045,5.389E-6,5.236E-6,5.948E-6,-9.62E-7,-0.00027,-0.00002,0.000105
41,"UN(6,5)",0.000021,0.000132,0.000052,-0.00003,0.000139,-0.00008,0.000013,0.000078,-0.00002,6.945E-6,0.000159,0.000091,0.000146,0.000092,0.000145,-0.00005,-0.00038,0.000075,-0.00003,-0.00044,0.000150,-0.00005,-0.00026,-0.00012,0.000054,-0.00029,0.000184,-0.00003,-0.00016,0.000037,-0.00001,-0.00031,-0.00019,-0.00032,-0.00019,-0.00028,0.000124,0.000817,-0.00017,0.000065,0.000952,-0.00034,7.713E-6,0.000026,0.000068,4.479E-6,0.000054,-0.00006,7.898E-6,0.000039,-0.00001,2.536E-6,0.000033,0.000077,0.000084,0.000053,0.000084,-0.00004,-0.00020,0.000062,-0.00002,-0.00028,0.000122
42,"UN(6,6)",-0.00012,-0.00003,-5.23E-6,-0.00014,-0.00003,-0.00016,-0.00008,-0.00002,-0.00009,-0.00005,-0.00006,-0.00002,-0.00007,-0.00004,-0.00003,0.000379,0.000080,0.000418,0.000227,0.000185,-0.00110,0.000229,0.000055,0.000015,0.000277,0.000070,0.000334,0.000147,0.000035,0.000177,0.000095,0.000108,0.000026,0.000134,0.000068,0.000050,-0.00072,-0.00018,-0.00087,-0.00046,-0.00034,0.002264,-5.57E-6,-9.86E-6,-0.00002,-0.00002,-0.00004,-0.00008,-0.00001,-0.00002,-0.00004,-0.00002,-8.25E-6,-0.00002,-0.00003,-0.00002,-0.00001,0.000059,0.000102,0.000208,0.000111,0.000089,-0.00057
43,"UN(1,1)",1.766E-6,1.837E-6,6.641E-7,7.914E-6,2.001E-6,-2.35E-7,-3.13E-6,-8.73E-7,-8.2E-7,7.553E-7,1.488E-6,6.869E-7,2.154E-6,-9.04E-7,5.514E-7,-2.01E-6,-6.88E-7,-1.39E-6,8.03E-7,-7.82E-7,4.094E-7,-0.00013,-0.00004,-0.00001,-2.64E-6,-8.85E-8,-6.52E-7,0.000011,2.825E-6,1.249E-6,-2.51E-6,-0.00003,-9.68E-6,-2.64E-7,2.491E-6,-9.15E-6,0.000028,7.806E-6,4.585E-8,-2.51E-6,7.713E-6,-5.57E-6,0.000650,0.000186,0.000053,-0.00001,-4.58E-6,8.485E-8,7.121E-6,2.212E-6,-2.87E-7,1.467E-6,0.000175,0.000050,-4.1E-6,2.239E-6,0.000047,-0.00015,-0.00004,4.009E-6,-1.83E-6,-0.00004,0.000035
44,"UN(2,1)",-0.00002,-4.01E-8,3.466E-6,2.879E-6,7.957E-6,-2.86E-7,2.406E-6,-2.28E-6,-9.44E-7,3.042E-8,1.996E-6,3.125E-6,5.252E-6,-1.23E-6,3.231E-6,-1.69E-6,-3.1E-6,-1.12E-6,3.841E-7,-2.99E-6,1.522E-6,-0.00003,-0.00013,-0.00007,4.782E-6,8.556E-8,-2.58E-7,7.852E-6,0.000012,-8.13E-8,-1.45E-6,-0.00009,-0.00006,2.678E-7,9.003E-6,-0.00005,0.000026,0.000035,-1.57E-6,-3.12E-6,0.000026,-9.86E-6,0.000186,0.000696,0.000383,6.671E-7,-0.00001,1.989E-7,-0.00002,1.56E-6,6.804E-7,7.091E-7,0.000469,0.000307,-9.57E-6,-6.25E-7,0.000239,-0.00016,-0.00020,2.597E-6,3.051E-6,-0.00014,0.000067
45,"UN(2,2)",-9.47E-6,-0.00003,0.000010,7.271E-7,6.91E-6,8.054E-7,2.683E-6,7.362E-6,1.289E-7,-6.02E-7,-0.00002,0.000017,4.331E-6,3.317E-6,0.000017,4.547E-6,-0.00001,-2.53E-6,-9.23E-7,-0.00001,6.668E-6,-3.72E-6,-0.00005,-0.00053,3.394E-6,0.000020,-1.73E-6,3.043E-6,0.000029,-6.58E-7,-2.33E-6,-0.00004,-0.00037,0.000013,0.000020,-0.00025,9.594E-6,0.000099,-3.11E-6,-6.31E-6,0.000068,-0.00002,0.000053,0.000383,0.002755,1.253E-6,0.000012,6.796E-7,-0.00001,-0.00009,-4.66E-7,3.639E-6,0.000254,0.001826,8.147E-6,-0.00006,0.001211,-0.00008,-0.00059,-2.61E-6,0.000019,-0.00039,0.000127
46,"UN(3,1)",0.000012,5.812E-6,2.287E-6,-8.47E-6,-2.68E-7,0.000018,1.302E-6,-1.47E-7,-2.84E-6,3.311E-7,6.948E-6,2.018E-6,-3.45E-6,5.255E-7,2.127E-6,4.985E-6,-4.72E-8,-4.07E-6,3.055E-7,7.063E-7,-4.49E-7,-1.22E-6,-4.13E-6,-1.64E-6,-0.00014,-0.00004,-2.33E-6,8.75E-6,3.022E-6,0.000010,-8.84E-7,0.000039,0.000011,-0.00004,1.11E-7,0.000022,0.000049,0.000015,0.000031,-5.9E-6,4.479E-6,-0.00002,-0.00001,6.671E-7,1.253E-6,0.000759,0.000218,-0.00004,-0.00006,-0.00002,0.000011,-2.14E-6,-0.00024,-0.00007,0.000210,-0.00002,-0.00013,-0.00026,-0.00008,-0.00017,0.000012,-0.00001,0.000122
47,"UN(3,2)",3.521E-6,0.000013,0.000016,-0.00002,-0.00001,8.705E-6,9.737E-7,3.399E-6,6.199E-6,-2.26E-6,0.000014,0.000015,-4.82E-6,-2.65E-7,8.969E-6,6.349E-6,0.000010,-6.35E-6,-3.01E-6,6.009E-6,9.263E-7,3.359E-7,-9.85E-7,-0.00002,-0.00003,-0.00029,0.000020,1.899E-6,0.000018,0.000015,-1.77E-6,8.842E-6,0.000078,-0.00020,7.622E-6,0.000114,0.000010,0.000103,0.000050,-8.86E-6,0.000054,-0.00004,-4.58E-6,-0.00001,0.000012,0.000218,0.001565,0.000014,-0.00002,-0.00013,-0.00005,7.925E-6,-0.00008,-0.00050,0.001035,-0.00007,-0.00066,-0.00007,-0.00054,-0.00034,0.000045,-0.00025,0.000230
48,"UN(3,3)",-2.48E-7,4.295E-7,1.191E-6,0.000027,0.000016,-0.00008,-1.94E-6,-1.32E-6,0.000011,-9E-7,-7.41E-6,-3.86E-6,0.000035,-4.2E-6,-0.00001,-0.00001,-5.63E-6,0.000046,-5.34E-6,-0.00002,-0.00002,3.182E-7,-7.72E-7,-2.48E-6,1.821E-7,-0.00002,-0.00061,-4.36E-7,1.581E-6,0.000039,-2.99E-6,-7.22E-7,3.148E-6,0.000177,-0.00001,-0.00005,1.061E-6,6.904E-6,0.000214,-0.00001,-0.00006,-0.00008,8.485E-8,1.989E-7,6.796E-7,-0.00004,0.000014,0.003553,3.051E-6,-1.3E-6,-0.00029,0.000024,0.000011,-4.17E-6,-0.00113,0.000094,0.000362,0.000012,-5.05E-6,-0.00122,0.000100,0.000389,0.000419
49,"UN(4,1)",2.207E-6,3.269E-7,-4.98E-7,2.741E-6,4.894E-8,-1.2E-6,-1.28E-6,1.57E-6,7.699E-6,-4.01E-6,-3.89E-6,-8.27E-7,1.126E-6,7.985E-7,-1.92E-6,-1.11E-6,-4.89E-7,-2.49E-6,-1.64E-6,1.952E-7,2.035E-6,9.608E-6,0.000012,6.343E-6,9.157E-6,2.675E-6,-2.78E-7,-0.00012,-0.00004,-1.79E-6,0.000018,-2.69E-6,1.47E-6,3.019E-6,-0.00003,-2.92E-6,0.000025,5.146E-6,-1.29E-6,0.000025,7.898E-6,-0.00001,7.121E-6,-0.00002,-0.00001,-0.00006,-0.00002,3.051E-6,0.000665,0.000190,-0.00002,0.000016,0.000074,0.000015,-0.00002,0.000181,0.000039,-0.00014,-0.00003,0.000018,-0.00016,-0.00005,0.000062
50,"UN(4,2)",1.881E-6,3.537E-6,-1.34E-6,2.218E-6,6.024E-6,-1.39E-6,-0.00002,1.119E-7,1.861E-6,8.365E-6,-3.71E-7,-8.53E-6,3.881E-6,6.968E-6,-8.63E-6,2.385E-6,-2.08E-6,-6.06E-8,-6.39E-6,-2.63E-6,2.081E-6,1.276E-6,0.000011,0.000045,1.547E-6,0.000017,-8.98E-7,-0.00003,-0.00026,7.824E-6,0.000028,4.736E-6,6.059E-6,0.000013,-0.00017,-0.00001,3.832E-6,0.000049,-5.64E-6,0.000045,0.000039,-0.00002,2.212E-6,1.56E-6,-0.00009,-0.00002,-0.00013,-1.3E-6,0.000190,0.001370,0.000011,-0.00008,0.000026,0.000122,-0.00008,0.000903,0.000199,-0.00004,-0.00027,0.000026,-0.00029,-0.00021,0.000119
51,"UN(4,3)",-7.29E-7,-1.44E-6,-8.09E-7,2.24E-6,7.134E-7,0.000016,0.000011,6.165E-6,-0.00002,9.203E-6,-5.68E-7,-7.13E-7,-0.00001,0.000011,5.513E-6,-3.83E-6,-2.68E-6,-5.34E-7,0.000014,2.777E-6,-5.65E-6,5.266E-7,8.981E-7,1.278E-6,9.095E-6,0.000025,0.000041,-6.85E-7,-9.55E-6,-0.00027,0.000034,-1.68E-6,-6.99E-6,-0.00002,0.000080,7.013E-6,-3.96E-6,-6.68E-6,0.000049,0.000093,-0.00001,-0.00004,-2.87E-7,6.804E-7,-4.66E-7,0.000011,-0.00005,-0.00029,-0.00002,0.000011,0.001568,-0.00026,-4.79E-6,0.000016,0.000217,-0.00051,-0.00011,4.71E-7,0.000016,-0.00026,-0.00051,0.000042,0.000216
52,"UN(4,4)",-3.44E-7,-1.11E-7,-4.78E-7,-3.39E-7,-1.62E-6,-1.56E-6,5.319E-6,-7.35E-8,0.000013,-0.00001,8.118E-7,1.512E-6,1.89E-6,-0.00002,-1.97E-6,-1.58E-6,1.282E-6,-3.52E-6,-2.52E-6,4.141E-6,2.695E-6,-2.1E-6,-1.75E-6,-3.36E-6,-1.3E-6,-2.49E-6,-3.53E-6,0.000016,0.000042,0.000036,-0.00049,-3.65E-7,1.425E-6,2.454E-6,-0.00002,-2.02E-6,-3.09E-6,-9.81E-6,-6.55E-6,0.000103,2.536E-6,-0.00002,1.467E-6,7.091E-7,3.639E-6,-2.14E-6,7.925E-6,0.000024,0.000016,-0.00008,-0.00026,0.002721,3.356E-6,-8.44E-6,-0.00003,0.000299,0.000034,-3.07E-6,0.000017,0.000052,-0.00055,-0.00006,0.000110
53,"UN(5,1)",-0.00002,-2.15E-6,1.28E-6,6.13E-6,5.623E-6,-5.37E-6,-4.07E-8,-1.5E-6,6.512E-7,5.678E-8,-2.18E-6,1.571E-6,7.911E-6,-1.99E-6,1.685E-6,-2.21E-6,-2.18E-6,-1.22E-6,4.618E-7,-2.79E-6,2.009E-6,-0.00002,-0.00009,-0.00005,0.000045,0.000013,1.326E-7,-6.55E-6,4.254E-6,-2.43E-6,-3.23E-7,-0.00013,-0.00006,0.000011,6.938E-6,-0.00007,0.000024,0.000024,-0.00001,-7.59E-8,0.000033,-8.25E-6,0.000175,0.000469,0.000254,-0.00024,-0.00008,0.000011,0.000074,0.000026,-4.79E-6,3.356E-6,0.000699,0.000313,-0.00008,0.000028,0.000364,-0.00015,-0.00014,0.000060,-0.00002,-0.00019,0.000058
54,"UN(5,2)",-9.5E-6,-0.00003,6.751E-7,7.204E-6,0.000011,-2.42E-6,4.895E-7,2.434E-6,-1.63E-6,1.462E-6,-0.00003,4.237E-6,7.796E-6,3.967E-6,0.000010,3.968E-6,-0.00001,-5.46E-7,-1.37E-6,-0.00001,6.306E-6,-3.56E-6,-0.00004,-0.00034,0.000012,0.000100,-7.41E-6,-5.44E-7,-7.48E-6,-4.1E-6,1.338E-6,-0.00004,-0.00037,0.000074,2.133E-6,-0.00035,8.339E-6,0.000074,-0.00002,3.968E-7,0.000077,-0.00002,0.000050,0.000307,0.001826,-0.00007,-0.00050,-4.17E-6,0.000015,0.000122,0.000016,-8.44E-6,0.000313,0.001997,-0.00032,0.000057,0.001845,-0.00007,-0.00046,0.000106,-0.00002,-0.00047,0.000111
55,"UN(5,3)",3.457E-6,8.576E-6,0.000010,-0.00002,-0.00001,0.000036,2.408E-6,2.911E-6,-3.37E-6,-3.07E-8,0.000018,0.000014,-0.00002,3.906E-6,0.000019,6.872E-6,6.834E-6,-0.00001,1.417E-6,0.000014,1.859E-6,-2.7E-7,-7.85E-7,-9.89E-6,-0.00003,-0.00018,0.000200,1.977E-6,0.000010,-0.00002,3.136E-6,7.994E-6,0.000046,-0.00031,0.000023,0.000161,8.734E-6,0.000067,0.000012,2.929E-6,0.000084,-0.00003,-4.1E-6,-9.57E-6,8.147E-6,0.000210,0.001035,-0.00113,-0.00002,-0.00008,0.000217,-0.00003,-0.00008,-0.00032,0.001761,-0.00018,-0.00101,-0.00007,-0.00036,-0.00010,-0.00003,-0.00045,0.000202
56,"UN(5,4)",1.682E-6,3.063E-6,-8.83E-7,1.224E-6,3.495E-6,-6.07E-6,-0.00002,-1.67E-6,0.000011,-1.2E-6,5.45E-7,-5.27E-6,8.97E-6,-3.02E-6,-0.00001,2.748E-6,-5.48E-7,-1.28E-6,-6.61E-6,-1.09E-6,2.391E-6,1.236E-6,7.319E-6,0.000028,-1.02E-6,3.928E-6,-0.00001,-0.00002,-0.00016,0.000091,-0.00003,6.856E-6,0.000015,0.000022,-0.00025,-0.00002,3.524E-6,0.000030,-0.00002,0.000045,0.000053,-0.00002,2.239E-6,-6.25E-7,-0.00006,-0.00002,-0.00007,0.000094,0.000181,0.000903,-0.00051,0.000299,0.000028,0.000057,-0.00018,0.001399,0.000304,-0.00004,-0.00017,0.000124,-0.00029,-0.00031,0.000104
57,"UN(5,5)",-9.52E-6,-0.00002,-3.67E-6,0.000014,0.000014,-0.00001,-2.1E-6,-1.16E-7,1.264E-6,9.54E-7,-0.00003,-4.57E-6,0.000020,5.03E-7,-4.86E-6,3.63E-6,-9.47E-6,2.341E-6,-1.95E-6,-0.00001,5.597E-6,-2.9E-6,-0.00003,-0.00022,0.000019,0.000120,-0.00007,-3.42E-6,-0.00002,0.000013,-3.63E-6,-0.00005,-0.00033,0.000181,-0.00003,-0.00050,7.28E-6,0.000054,-0.00003,5.389E-6,0.000084,-0.00001,0.000047,0.000239,0.001211,-0.00013,-0.00066,0.000362,0.000039,0.000199,-0.00011,0.000034,0.000364,0.001845,-0.00101,0.000304,0.002811,-0.00007,-0.00034,0.000188,-0.00006,-0.00052,0.000097
58,"UN(6,1)",-1.19E-6,-4.25E-6,-2.25E-6,-1.8E-6,-2.43E-6,-6.7E-6,1.215E-6,4.262E-7,-3.38E-7,7.049E-7,-4.81E-6,-2.61E-6,-2.08E-6,7.611E-7,-2.81E-6,3.492E-7,2.672E-6,9.269E-6,-2.21E-6,2.496E-6,-3.8E-6,0.000029,0.000036,0.000017,0.000049,0.000014,2.182E-6,0.000024,4.845E-6,-4.01E-6,-4.11E-6,0.000033,0.000016,0.000014,4.362E-6,0.000015,-0.00014,-0.00005,-0.00001,5.236E-6,-0.00004,0.000059,-0.00015,-0.00016,-0.00008,-0.00026,-0.00007,0.000012,-0.00014,-0.00004,4.71E-7,-3.07E-6,-0.00015,-0.00007,-0.00007,-0.00004,-0.00007,0.000746,0.000242,0.000044,0.000040,0.000226,-0.00034
59,"UN(6,2)",3.491E-6,9.231E-7,-0.00002,5.989E-6,-3.46E-6,-3.68E-6,3.382E-6,-1.92E-7,-2.62E-6,-9.49E-7,5.277E-7,-0.00001,-4.52E-6,-1.16E-6,-0.00001,-0.00002,4.902E-6,7.272E-6,5.462E-6,9.689E-6,-0.00001,5.529E-6,0.000037,0.000130,9.193E-6,0.000100,-6.36E-6,3.148E-6,0.000047,-7.74E-6,-5.9E-6,0.000026,0.000102,0.000068,0.000032,0.000079,-0.00003,-0.00029,-8.65E-6,5.948E-6,-0.00020,0.000102,-0.00004,-0.00020,-0.00059,-0.00008,-0.00054,-5.05E-6,-0.00003,-0.00027,0.000016,0.000017,-0.00014,-0.00046,-0.00036,-0.00017,-0.00034,0.000242,0.001564,0.000122,0.000012,0.001051,-0.00064
60,"UN(6,3)",-2.62E-6,-3.23E-6,-3.83E-6,-4.2E-6,-7.86E-6,0.000013,-3.1E-6,-1.09E-6,4.665E-6,-2.76E-6,-3.13E-6,-1.69E-6,-9.83E-6,-2.33E-6,1.164E-6,0.000012,9.087E-6,-0.00003,4.061E-7,0.000012,0.000030,-6.49E-7,5.062E-7,4.126E-6,0.000032,0.000074,0.000214,-1.79E-6,-3.02E-6,0.000047,-5.93E-6,-9.85E-6,-0.00002,0.000033,-0.00002,-0.00004,-0.00001,-0.00003,-0.00033,-9.62E-7,0.000062,0.000208,4.009E-6,2.597E-6,-2.61E-6,-0.00017,-0.00034,-0.00122,0.000018,0.000026,-0.00026,0.000052,0.000060,0.000106,-0.00010,0.000124,0.000188,0.000044,0.000122,0.001913,-0.00003,-0.00044,-0.00117
61,"UN(6,4)",-6.91E-7,1.713E-7,1.133E-6,-1.69E-6,-5.05E-7,-3.6E-6,-2.07E-6,-6.01E-6,-3.62E-7,3.001E-6,5.617E-7,1.767E-6,2.94E-6,-5.5E-6,2.133E-6,3.761E-6,1.465E-6,6.543E-6,-3.96E-6,-6.68E-6,-2.6E-6,-1.65E-6,-4.67E-6,-0.00001,-5.89E-6,-0.00001,-0.00001,0.000027,0.000058,0.000093,0.000097,-1.03E-6,-2.71E-6,-1.48E-6,0.000058,4.256E-6,2.882E-6,0.000010,-1.12E-6,-0.00027,-0.00002,0.000111,-1.83E-6,3.051E-6,0.000019,0.000012,0.000045,0.000100,-0.00016,-0.00029,-0.00051,-0.00055,-0.00002,-0.00002,-0.00003,-0.00029,-0.00006,0.000040,0.000012,-0.00003,0.001547,0.000215,-0.00060
62,"UN(6,5)",3.657E-6,1.718E-6,-8.27E-6,5.634E-6,-5.31E-7,-8.08E-6,4.09E-6,-2.13E-7,-2.45E-6,1.232E-6,1.404E-6,-0.00001,1.433E-7,6.136E-7,-0.00002,-0.00002,1.491E-6,0.000015,6.481E-7,6.445E-7,-0.00002,5.705E-6,0.000026,0.000083,-1.34E-6,0.000042,-0.00007,6.114E-6,0.000037,-0.00001,5.615E-6,0.000035,0.000099,0.000077,0.000053,0.000112,-0.00003,-0.00019,0.000080,-0.00002,-0.00028,0.000089,-0.00004,-0.00014,-0.00039,-0.00001,-0.00025,0.000389,-0.00005,-0.00021,0.000042,-0.00006,-0.00019,-0.00047,-0.00045,-0.00031,-0.00052,0.000226,0.001051,-0.00044,0.000215,0.001565,-0.00057
63,"UN(6,6)",4.075E-7,1.616E-6,5.837E-6,1.204E-6,6.952E-6,2.019E-6,8.556E-7,2.243E-6,-2.02E-6,-6.27E-7,2.175E-6,6.442E-6,7.439E-6,2.518E-6,6.454E-6,-1.83E-6,-0.00002,-1.5E-6,3.946E-6,-0.00002,-4.69E-6,-6.04E-6,-0.00001,-0.00003,-0.00002,-0.00005,-0.00008,-0.00001,-0.00002,-0.00004,-0.00002,-0.00001,-0.00003,-0.00005,-0.00002,-0.00003,0.000062,0.000136,0.000208,0.000105,0.000122,-0.00057,0.000035,0.000067,0.000127,0.000122,0.000230,0.000419,0.000062,0.000119,0.000216,0.000110,0.000058,0.000111,0.000202,0.000104,0.000097,-0.00034,-0.00064,-0.00117,-0.00060,-0.00057,0.003269
