RandRep,Treat,Gen,CovParm,Subject,Estimate
790,3,5,"UN(6,5)",Line,0.04943
790,3,5,"UN(6,6)",Line,0.07276
790,3,5,"UN(1,1)",Vial(Treat*Line),0.1733
790,3,5,"UN(2,1)",Vial(Treat*Line),0.000681
790,3,5,"UN(2,2)",Vial(Treat*Line),0.007287
790,3,5,"UN(3,1)",Vial(Treat*Line),0.03840
790,3,5,"UN(3,2)",Vial(Treat*Line),0.01536
790,3,5,"UN(3,3)",Vial(Treat*Line),0.1096
790,3,5,"UN(4,1)",Vial(Treat*Line),-0.01063
790,3,5,"UN(4,2)",Vial(Treat*Line),0.01129
790,3,5,"UN(4,3)",Vial(Treat*Line),-0.04647
790,3,5,"UN(4,4)",Vial(Treat*Line),0
790,3,5,"UN(5,1)",Vial(Treat*Line),0.08057
790,3,5,"UN(5,2)",Vial(Treat*Line),0.02750
790,3,5,"UN(5,3)",Vial(Treat*Line),0.003442
790,3,5,"UN(5,4)",Vial(Treat*Line),0.06196
790,3,5,"UN(5,5)",Vial(Treat*Line),0.08342
790,3,5,"UN(6,1)",Vial(Treat*Line),-0.1096
790,3,5,"UN(6,2)",Vial(Treat*Line),-0.01447
790,3,5,"UN(6,3)",Vial(Treat*Line),-0.1233
790,3,5,"UN(6,4)",Vial(Treat*Line),0.04442
790,3,5,"UN(6,5)",Vial(Treat*Line),-0.02047
790,3,5,"UN(6,6)",Vial(Treat*Line),0.1261
790,3,5,"UN(1,1)",Anim(Trea*Line*Vial),0.4934
790,3,5,"UN(2,1)",Anim(Trea*Line*Vial),0.1724
790,3,5,"UN(2,2)",Anim(Trea*Line*Vial),0.7627
790,3,5,"UN(3,1)",Anim(Trea*Line*Vial),-0.01907
790,3,5,"UN(3,2)",Anim(Trea*Line*Vial),-0.01571
790,3,5,"UN(3,3)",Anim(Trea*Line*Vial),0.7229
790,3,5,"UN(4,1)",Anim(Trea*Line*Vial),0.04826
790,3,5,"UN(4,2)",Anim(Trea*Line*Vial),0.02365
790,3,5,"UN(4,3)",Anim(Trea*Line*Vial),-0.09956
790,3,5,"UN(4,4)",Anim(Trea*Line*Vial),0.8040
790,3,5,"UN(5,1)",Anim(Trea*Line*Vial),0.1413
790,3,5,"UN(5,2)",Anim(Trea*Line*Vial),0.5373
790,3,5,"UN(5,3)",Anim(Trea*Line*Vial),-0.2515
790,3,5,"UN(5,4)",Anim(Trea*Line*Vial),0.08404
790,3,5,"UN(5,5)",Anim(Trea*Line*Vial),0.8151
790,3,5,"UN(6,1)",Anim(Trea*Line*Vial),-0.07160
790,3,5,"UN(6,2)",Anim(Trea*Line*Vial),-0.1710
790,3,5,"UN(6,3)",Anim(Trea*Line*Vial),-0.2377
790,3,5,"UN(6,4)",Anim(Trea*Line*Vial),-0.09669
790,3,5,"UN(6,5)",Anim(Trea*Line*Vial),-0.1635
790,3,5,"UN(6,6)",Anim(Trea*Line*Vial),0.7911
790,3,6,"UN(1,1)",Line,0.2550
790,3,6,"UN(2,1)",Line,0.02358
790,3,6,"UN(2,2)",Line,0.1289
790,3,6,"UN(3,1)",Line,-0.03418
790,3,6,"UN(3,2)",Line,0.06302
790,3,6,"UN(3,3)",Line,0.2631
790,3,6,"UN(4,1)",Line,-0.02388
790,3,6,"UN(4,2)",Line,0.03282
790,3,6,"UN(4,3)",Line,0.08039
790,3,6,"UN(4,4)",Line,0.1164
790,3,6,"UN(5,1)",Line,0.07529
790,3,6,"UN(5,2)",Line,0.1585
790,3,6,"UN(5,3)",Line,-0.04754
790,3,6,"UN(5,4)",Line,-0.00044
790,3,6,"UN(5,5)",Line,0.2753
790,3,6,"UN(6,1)",Line,0.01783
790,3,6,"UN(6,2)",Line,-0.1311
790,3,6,"UN(6,3)",Line,-0.2202
790,3,6,"UN(6,4)",Line,-0.08938
790,3,6,"UN(6,5)",Line,-0.04963
790,3,6,"UN(6,6)",Line,0.2903
790,3,6,"UN(1,1)",Vial(Treat*Line),0.09747
790,3,6,"UN(2,1)",Vial(Treat*Line),0.04139
790,3,6,"UN(2,2)",Vial(Treat*Line),0
790,3,6,"UN(3,1)",Vial(Treat*Line),0.02059
790,3,6,"UN(3,2)",Vial(Treat*Line),-0.02664
790,3,6,"UN(3,3)",Vial(Treat*Line),0.05373
790,3,6,"UN(4,1)",Vial(Treat*Line),-0.05397
790,3,6,"UN(4,2)",Vial(Treat*Line),-0.01535
790,3,6,"UN(4,3)",Vial(Treat*Line),0.03188
790,3,6,"UN(4,4)",Vial(Treat*Line),0
790,3,6,"UN(5,1)",Vial(Treat*Line),0.02118
790,3,6,"UN(5,2)",Vial(Treat*Line),-0.00241
790,3,6,"UN(5,3)",Vial(Treat*Line),-0.01965
790,3,6,"UN(5,4)",Vial(Treat*Line),-0.03753
790,3,6,"UN(5,5)",Vial(Treat*Line),0.003620
790,3,6,"UN(6,1)",Vial(Treat*Line),-0.06636
790,3,6,"UN(6,2)",Vial(Treat*Line),-0.00035
790,3,6,"UN(6,3)",Vial(Treat*Line),-0.06944
790,3,6,"UN(6,4)",Vial(Treat*Line),-0.01835
790,3,6,"UN(6,5)",Vial(Treat*Line),0.01817
790,3,6,"UN(6,6)",Vial(Treat*Line),0.06865
790,3,6,"UN(1,1)",Anim(Trea*Line*Vial),0.5360
790,3,6,"UN(2,1)",Anim(Trea*Line*Vial),0.1434
790,3,6,"UN(2,2)",Anim(Trea*Line*Vial),0.8519
790,3,6,"UN(3,1)",Anim(Trea*Line*Vial),0.02122
790,3,6,"UN(3,2)",Anim(Trea*Line*Vial),0.06427
790,3,6,"UN(3,3)",Anim(Trea*Line*Vial),0.7380
790,3,6,"UN(4,1)",Anim(Trea*Line*Vial),0.04642
790,3,6,"UN(4,2)",Anim(Trea*Line*Vial),-0.1068
790,3,6,"UN(4,3)",Anim(Trea*Line*Vial),-0.01420
790,3,6,"UN(4,4)",Anim(Trea*Line*Vial),0.9009
790,3,6,"UN(5,1)",Anim(Trea*Line*Vial),0.1488
790,3,6,"UN(5,2)",Anim(Trea*Line*Vial),0.5211
790,3,6,"UN(5,3)",Anim(Trea*Line*Vial),-0.1956
790,3,6,"UN(5,4)",Anim(Trea*Line*Vial),0.06158
790,3,6,"UN(5,5)",Anim(Trea*Line*Vial),0.7302
790,3,6,"UN(6,1)",Anim(Trea*Line*Vial),-0.08725
790,3,6,"UN(6,2)",Anim(Trea*Line*Vial),-0.1782
790,3,6,"UN(6,3)",Anim(Trea*Line*Vial),-0.1969
790,3,6,"UN(6,4)",Anim(Trea*Line*Vial),-0.08378
790,3,6,"UN(6,5)",Anim(Trea*Line*Vial),-0.1405
790,3,6,"UN(6,6)",Anim(Trea*Line*Vial),0.7472
791,1,1,"UN(1,1)",Line,0.2402
791,1,1,"UN(2,1)",Line,0.06241
791,1,1,"UN(2,2)",Line,0.06611
791,1,1,"UN(3,1)",Line,-0.06221
791,1,1,"UN(3,2)",Line,0.05333
791,1,1,"UN(3,3)",Line,0.1029
791,1,1,"UN(4,1)",Line,0.007496
791,1,1,"UN(4,2)",Line,-0.06638
791,1,1,"UN(4,3)",Line,-0.00813
791,1,1,"UN(4,4)",Line,0.04410
791,1,1,"UN(5,1)",Line,0.09416
791,1,1,"UN(5,2)",Line,0.08773
791,1,1,"UN(5,3)",Line,0.03232
791,1,1,"UN(5,4)",Line,-0.04698
791,1,1,"UN(5,5)",Line,0.1648
791,1,1,"UN(6,1)",Line,-0.00269
791,1,1,"UN(6,2)",Line,-0.03905
791,1,1,"UN(6,3)",Line,-0.08796
791,1,1,"UN(6,4)",Line,-0.00676
791,1,1,"UN(6,5)",Line,-0.02189
791,1,1,"UN(6,6)",Line,0.09015
791,1,1,"UN(1,1)",Vial(Treat*Line),0.09759
791,1,1,"UN(2,1)",Vial(Treat*Line),-0.00554
791,1,1,"UN(2,2)",Vial(Treat*Line),0.004369
791,1,1,"UN(3,1)",Vial(Treat*Line),0.01914
791,1,1,"UN(3,2)",Vial(Treat*Line),0.003433
791,1,1,"UN(3,3)",Vial(Treat*Line),0
791,1,1,"UN(4,1)",Vial(Treat*Line),-0.01041
791,1,1,"UN(4,2)",Vial(Treat*Line),0.01181
791,1,1,"UN(4,3)",Vial(Treat*Line),0.000335
791,1,1,"UN(4,4)",Vial(Treat*Line),0.05597
791,1,1,"UN(5,1)",Vial(Treat*Line),0.02477
791,1,1,"UN(5,2)",Vial(Treat*Line),0.004184
791,1,1,"UN(5,3)",Vial(Treat*Line),0.02694
791,1,1,"UN(5,4)",Vial(Treat*Line),-0.00202
791,1,1,"UN(5,5)",Vial(Treat*Line),0.02180
791,1,1,"UN(6,1)",Vial(Treat*Line),-0.05551
791,1,1,"UN(6,2)",Vial(Treat*Line),-0.01904
791,1,1,"UN(6,3)",Vial(Treat*Line),-0.00975
791,1,1,"UN(6,4)",Vial(Treat*Line),0.02615
791,1,1,"UN(6,5)",Vial(Treat*Line),-0.03920
791,1,1,"UN(6,6)",Vial(Treat*Line),0.01693
791,1,1,"UN(1,1)",Anim(Trea*Line*Vial),0.4596
791,1,1,"UN(2,1)",Anim(Trea*Line*Vial),0.1904
791,1,1,"UN(2,2)",Anim(Trea*Line*Vial),0.8259
791,1,1,"UN(3,1)",Anim(Trea*Line*Vial),0.01234
791,1,1,"UN(3,2)",Anim(Trea*Line*Vial),-0.00723
791,1,1,"UN(3,3)",Anim(Trea*Line*Vial),0.7468
791,1,1,"UN(4,1)",Anim(Trea*Line*Vial),0.07474
791,1,1,"UN(4,2)",Anim(Trea*Line*Vial),-0.06410
791,1,1,"UN(4,3)",Anim(Trea*Line*Vial),-0.07838
791,1,1,"UN(4,4)",Anim(Trea*Line*Vial),0.9519
791,1,1,"UN(5,1)",Anim(Trea*Line*Vial),0.1496
791,1,1,"UN(5,2)",Anim(Trea*Line*Vial),0.5130
791,1,1,"UN(5,3)",Anim(Trea*Line*Vial),-0.2397
791,1,1,"UN(5,4)",Anim(Trea*Line*Vial),0.09450
791,1,1,"UN(5,5)",Anim(Trea*Line*Vial),0.7143
791,1,1,"UN(6,1)",Anim(Trea*Line*Vial),-0.08858
791,1,1,"UN(6,2)",Anim(Trea*Line*Vial),-0.1789
791,1,1,"UN(6,3)",Anim(Trea*Line*Vial),-0.2147
791,1,1,"UN(6,4)",Anim(Trea*Line*Vial),-0.08932
791,1,1,"UN(6,5)",Anim(Trea*Line*Vial),-0.1251
791,1,1,"UN(6,6)",Anim(Trea*Line*Vial),0.7682
791,1,2,"UN(1,1)",Line,0.2654
791,1,2,"UN(2,1)",Line,-0.08304
791,1,2,"UN(2,2)",Line,0.06880
791,1,2,"UN(3,1)",Line,-0.03207
791,1,2,"UN(3,2)",Line,0.05767
791,1,2,"UN(3,3)",Line,0.1869
791,1,2,"UN(4,1)",Line,-0.00696
791,1,2,"UN(4,2)",Line,0.006469
791,1,2,"UN(4,3)",Line,0.06652
791,1,2,"UN(4,4)",Line,0.1139
791,1,2,"UN(5,1)",Line,-0.04773
791,1,2,"UN(5,2)",Line,0.06514
791,1,2,"UN(5,3)",Line,0.02199
791,1,2,"UN(5,4)",Line,0.003808
791,1,2,"UN(5,5)",Line,0.07616
791,1,2,"UN(6,1)",Line,0.04464
791,1,2,"UN(6,2)",Line,-0.04224
791,1,2,"UN(6,3)",Line,-0.1507
791,1,2,"UN(6,4)",Line,-0.09502
791,1,2,"UN(6,5)",Line,-0.01522
791,1,2,"UN(6,6)",Line,0.1023
791,1,2,"UN(1,1)",Vial(Treat*Line),0.08142
791,1,2,"UN(2,1)",Vial(Treat*Line),0.04420
791,1,2,"UN(2,2)",Vial(Treat*Line),0
791,1,2,"UN(3,1)",Vial(Treat*Line),0.04213
791,1,2,"UN(3,2)",Vial(Treat*Line),-0.00162
791,1,2,"UN(3,3)",Vial(Treat*Line),0.06422
791,1,2,"UN(4,1)",Vial(Treat*Line),0.000269
791,1,2,"UN(4,2)",Vial(Treat*Line),-0.02098
791,1,2,"UN(4,3)",Vial(Treat*Line),0.005416
791,1,2,"UN(4,4)",Vial(Treat*Line),0
791,1,2,"UN(5,1)",Vial(Treat*Line),0.05952
791,1,2,"UN(5,2)",Vial(Treat*Line),0.01211
791,1,2,"UN(5,3)",Vial(Treat*Line),-0.03877
791,1,2,"UN(5,4)",Vial(Treat*Line),0.001171
791,1,2,"UN(5,5)",Vial(Treat*Line),0.07706
791,1,2,"UN(6,1)",Vial(Treat*Line),-0.1107
791,1,2,"UN(6,2)",Vial(Treat*Line),-0.07188
791,1,2,"UN(6,3)",Vial(Treat*Line),-0.04499
791,1,2,"UN(6,4)",Vial(Treat*Line),0.06042
791,1,2,"UN(6,5)",Vial(Treat*Line),-0.04621
791,1,2,"UN(6,6)",Vial(Treat*Line),0.1211
791,1,2,"UN(1,1)",Anim(Trea*Line*Vial),0.6259
791,1,2,"UN(2,1)",Anim(Trea*Line*Vial),0.1933
791,1,2,"UN(2,2)",Anim(Trea*Line*Vial),0.8384
791,1,2,"UN(3,1)",Anim(Trea*Line*Vial),-0.00938
791,1,2,"UN(3,2)",Anim(Trea*Line*Vial),0.08454
791,1,2,"UN(3,3)",Anim(Trea*Line*Vial),0.8557
791,1,2,"UN(4,1)",Anim(Trea*Line*Vial),-0.01473
791,1,2,"UN(4,2)",Anim(Trea*Line*Vial),-0.00226
791,1,2,"UN(4,3)",Anim(Trea*Line*Vial),0.002097
791,1,2,"UN(4,4)",Anim(Trea*Line*Vial),0.8496
791,1,2,"UN(5,1)",Anim(Trea*Line*Vial),0.1358
791,1,2,"UN(5,2)",Anim(Trea*Line*Vial),0.4873
791,1,2,"UN(5,3)",Anim(Trea*Line*Vial),-0.1855
791,1,2,"UN(5,4)",Anim(Trea*Line*Vial),0.09356
791,1,2,"UN(5,5)",Anim(Trea*Line*Vial),0.7019
791,1,2,"UN(6,1)",Anim(Trea*Line*Vial),-0.08228
791,1,2,"UN(6,2)",Anim(Trea*Line*Vial),-0.2213
791,1,2,"UN(6,3)",Anim(Trea*Line*Vial),-0.3517
791,1,2,"UN(6,4)",Anim(Trea*Line*Vial),-0.1312
791,1,2,"UN(6,5)",Anim(Trea*Line*Vial),-0.1620
791,1,2,"UN(6,6)",Anim(Trea*Line*Vial),0.8385
791,1,3,"UN(1,1)",Line,0.1311
791,1,3,"UN(2,1)",Line,0.006614
791,1,3,"UN(2,2)",Line,0.04843
791,1,3,"UN(3,1)",Line,-0.09581
791,1,3,"UN(3,2)",Line,0.01921
791,1,3,"UN(3,3)",Line,0.1964
791,1,3,"UN(4,1)",Line,0.006351
791,1,3,"UN(4,2)",Line,-0.00373
791,1,3,"UN(4,3)",Line,0.06296
791,1,3,"UN(4,4)",Line,0.05931
791,1,3,"UN(5,1)",Line,0.07685
791,1,3,"UN(5,2)",Line,0.08251
791,1,3,"UN(5,3)",Line,-0.02901
791,1,3,"UN(5,4)",Line,-0.02509
791,1,3,"UN(5,5)",Line,0.1518
791,1,3,"UN(6,1)",Line,0.01802
791,1,3,"UN(6,2)",Line,-0.03134
791,1,3,"UN(6,3)",Line,-0.1615
791,1,3,"UN(6,4)",Line,-0.08971
791,1,3,"UN(6,5)",Line,-0.01122
791,1,3,"UN(6,6)",Line,0.2139
791,1,3,"UN(1,1)",Vial(Treat*Line),0.2075
791,1,3,"UN(2,1)",Vial(Treat*Line),0.1052
791,1,3,"UN(2,2)",Vial(Treat*Line),0.04067
791,1,3,"UN(3,1)",Vial(Treat*Line),0.06698
791,1,3,"UN(3,2)",Vial(Treat*Line),0.03602
791,1,3,"UN(3,3)",Vial(Treat*Line),0.07195
791,1,3,"UN(4,1)",Vial(Treat*Line),-0.04285
791,1,3,"UN(4,2)",Vial(Treat*Line),-0.03015
791,1,3,"UN(4,3)",Vial(Treat*Line),-0.02047
791,1,3,"UN(4,4)",Vial(Treat*Line),0.004273
791,1,3,"UN(5,1)",Vial(Treat*Line),0.07102
791,1,3,"UN(5,2)",Vial(Treat*Line),0.004689
791,1,3,"UN(5,3)",Vial(Treat*Line),-0.00737
791,1,3,"UN(5,4)",Vial(Treat*Line),0.005389
791,1,3,"UN(5,5)",Vial(Treat*Line),0
791,1,3,"UN(6,1)",Vial(Treat*Line),-0.03289
791,1,3,"UN(6,2)",Vial(Treat*Line),-0.05081
791,1,3,"UN(6,3)",Vial(Treat*Line),-0.05609
791,1,3,"UN(6,4)",Vial(Treat*Line),0.07259
791,1,3,"UN(6,5)",Vial(Treat*Line),-0.02806
791,1,3,"UN(6,6)",Vial(Treat*Line),0.04788
791,1,3,"UN(1,1)",Anim(Trea*Line*Vial),0.5337
791,1,3,"UN(2,1)",Anim(Trea*Line*Vial),0.1603
791,1,3,"UN(2,2)",Anim(Trea*Line*Vial),0.7545
791,1,3,"UN(3,1)",Anim(Trea*Line*Vial),-0.05426
791,1,3,"UN(3,2)",Anim(Trea*Line*Vial),-0.01301
791,1,3,"UN(3,3)",Anim(Trea*Line*Vial),0.7769
791,1,3,"UN(4,1)",Anim(Trea*Line*Vial),0.08660
791,1,3,"UN(4,2)",Anim(Trea*Line*Vial),0.08922
791,1,3,"UN(4,3)",Anim(Trea*Line*Vial),-0.04889
791,1,3,"UN(4,4)",Anim(Trea*Line*Vial),0.8526
791,1,3,"UN(5,1)",Anim(Trea*Line*Vial),0.1810
791,1,3,"UN(5,2)",Anim(Trea*Line*Vial),0.5089
791,1,3,"UN(5,3)",Anim(Trea*Line*Vial),-0.2223
791,1,3,"UN(5,4)",Anim(Trea*Line*Vial),0.1567
791,1,3,"UN(5,5)",Anim(Trea*Line*Vial),0.7833
791,1,3,"UN(6,1)",Anim(Trea*Line*Vial),-0.06098
791,1,3,"UN(6,2)",Anim(Trea*Line*Vial),-0.1420
791,1,3,"UN(6,3)",Anim(Trea*Line*Vial),-0.3100
791,1,3,"UN(6,4)",Anim(Trea*Line*Vial),-0.1882
791,1,3,"UN(6,5)",Anim(Trea*Line*Vial),-0.1066
791,1,3,"UN(6,6)",Anim(Trea*Line*Vial),0.7631
791,1,4,"UN(1,1)",Line,0.2382
791,1,4,"UN(2,1)",Line,0.04083
791,1,4,"UN(2,2)",Line,0.002162
791,1,4,"UN(3,1)",Line,-0.06930
791,1,4,"UN(3,2)",Line,-0.01618
791,1,4,"UN(3,3)",Line,0.1841
791,1,4,"UN(4,1)",Line,-0.07674
791,1,4,"UN(4,2)",Line,-0.00167
791,1,4,"UN(4,3)",Line,0.06265
791,1,4,"UN(4,4)",Line,0.1147
791,1,4,"UN(5,1)",Line,0.07272
791,1,4,"UN(5,2)",Line,0.07609
791,1,4,"UN(5,3)",Line,-0.05187
791,1,4,"UN(5,4)",Line,-0.03519
791,1,4,"UN(5,5)",Line,0.1373
791,1,4,"UN(6,1)",Line,0.04869
791,1,4,"UN(6,2)",Line,-0.02332
791,1,4,"UN(6,3)",Line,-0.1584
791,1,4,"UN(6,4)",Line,-0.06757
791,1,4,"UN(6,5)",Line,0.01149
791,1,4,"UN(6,6)",Line,0.1724
791,1,4,"UN(1,1)",Vial(Treat*Line),0.09450
791,1,4,"UN(2,1)",Vial(Treat*Line),0.02295
791,1,4,"UN(2,2)",Vial(Treat*Line),0.05075
791,1,4,"UN(3,1)",Vial(Treat*Line),0.02277
791,1,4,"UN(3,2)",Vial(Treat*Line),0.004393
791,1,4,"UN(3,3)",Vial(Treat*Line),0
791,1,4,"UN(4,1)",Vial(Treat*Line),-0.00325
791,1,4,"UN(4,2)",Vial(Treat*Line),-0.04857
791,1,4,"UN(4,3)",Vial(Treat*Line),0.03160
791,1,4,"UN(4,4)",Vial(Treat*Line),0.03720
791,1,4,"UN(5,1)",Vial(Treat*Line),0.03777
791,1,4,"UN(5,2)",Vial(Treat*Line),-0.01299
791,1,4,"UN(5,3)",Vial(Treat*Line),-0.00872
791,1,4,"UN(5,4)",Vial(Treat*Line),-0.03844
791,1,4,"UN(5,5)",Vial(Treat*Line),0.02871
791,1,4,"UN(6,1)",Vial(Treat*Line),-0.06574
791,1,4,"UN(6,2)",Vial(Treat*Line),-0.02505
791,1,4,"UN(6,3)",Vial(Treat*Line),-0.00672
791,1,4,"UN(6,4)",Vial(Treat*Line),0.01203
791,1,4,"UN(6,5)",Vial(Treat*Line),-0.00964
791,1,4,"UN(6,6)",Vial(Treat*Line),0.03456
791,1,4,"UN(1,1)",Anim(Trea*Line*Vial),0.5063
791,1,4,"UN(2,1)",Anim(Trea*Line*Vial),0.1963
791,1,4,"UN(2,2)",Anim(Trea*Line*Vial),0.8681
791,1,4,"UN(3,1)",Anim(Trea*Line*Vial),0.04737
791,1,4,"UN(3,2)",Anim(Trea*Line*Vial),0.05077
791,1,4,"UN(3,3)",Anim(Trea*Line*Vial),0.7713
791,1,4,"UN(4,1)",Anim(Trea*Line*Vial),0.03886
791,1,4,"UN(4,2)",Anim(Trea*Line*Vial),-0.00689
791,1,4,"UN(4,3)",Anim(Trea*Line*Vial),-0.09462
791,1,4,"UN(4,4)",Anim(Trea*Line*Vial),0.8509
791,1,4,"UN(5,1)",Anim(Trea*Line*Vial),0.1453
791,1,4,"UN(5,2)",Anim(Trea*Line*Vial),0.5541
791,1,4,"UN(5,3)",Anim(Trea*Line*Vial),-0.2129
791,1,4,"UN(5,4)",Anim(Trea*Line*Vial),0.1167
791,1,4,"UN(5,5)",Anim(Trea*Line*Vial),0.7478
791,1,4,"UN(6,1)",Anim(Trea*Line*Vial),-0.1153
791,1,4,"UN(6,2)",Anim(Trea*Line*Vial),-0.1748
791,1,4,"UN(6,3)",Anim(Trea*Line*Vial),-0.2591
791,1,4,"UN(6,4)",Anim(Trea*Line*Vial),-0.1388
791,1,4,"UN(6,5)",Anim(Trea*Line*Vial),-0.09413
791,1,4,"UN(6,6)",Anim(Trea*Line*Vial),0.7360
791,1,5,"UN(1,1)",Line,0.3931
791,1,5,"UN(2,1)",Line,0.1683
791,1,5,"UN(2,2)",Line,0.1470
791,1,5,"UN(3,1)",Line,-0.1006
791,1,5,"UN(3,2)",Line,0.02991
791,1,5,"UN(3,3)",Line,0.1634
791,1,5,"UN(4,1)",Line,-0.01949
791,1,5,"UN(4,2)",Line,0.01342
791,1,5,"UN(4,3)",Line,0.05147
791,1,5,"UN(4,4)",Line,0.1267
791,1,5,"UN(5,1)",Line,0.2255
791,1,5,"UN(5,2)",Line,0.1584
791,1,5,"UN(5,3)",Line,-0.00484
791,1,5,"UN(5,4)",Line,0.03159
791,1,5,"UN(5,5)",Line,0.2296
791,1,5,"UN(6,1)",Line,0.008606
791,1,5,"UN(6,2)",Line,-0.08591
791,1,5,"UN(6,3)",Line,-0.1508
791,1,5,"UN(6,4)",Line,-0.09652
791,1,5,"UN(6,5)",Line,-0.07178
791,1,5,"UN(6,6)",Line,0.2029
791,1,5,"UN(1,1)",Vial(Treat*Line),0.06089
791,1,5,"UN(2,1)",Vial(Treat*Line),0.02846
791,1,5,"UN(2,2)",Vial(Treat*Line),0.01875
791,1,5,"UN(3,1)",Vial(Treat*Line),0.03198
791,1,5,"UN(3,2)",Vial(Treat*Line),0.03021
791,1,5,"UN(3,3)",Vial(Treat*Line),0.02627
791,1,5,"UN(4,1)",Vial(Treat*Line),-0.01540
791,1,5,"UN(4,2)",Vial(Treat*Line),-0.03501
791,1,5,"UN(4,3)",Vial(Treat*Line),-0.01876
791,1,5,"UN(4,4)",Vial(Treat*Line),0.01642
791,1,5,"UN(5,1)",Vial(Treat*Line),0.03690
791,1,5,"UN(5,2)",Vial(Treat*Line),0.02186
791,1,5,"UN(5,3)",Vial(Treat*Line),-0.01685
791,1,5,"UN(5,4)",Vial(Treat*Line),-0.01835
791,1,5,"UN(5,5)",Vial(Treat*Line),0.01180
791,1,5,"UN(6,1)",Vial(Treat*Line),-0.07105
791,1,5,"UN(6,2)",Vial(Treat*Line),-0.06654
791,1,5,"UN(6,3)",Vial(Treat*Line),-0.05366
791,1,5,"UN(6,4)",Vial(Treat*Line),0.04846
791,1,5,"UN(6,5)",Vial(Treat*Line),-0.01072
791,1,5,"UN(6,6)",Vial(Treat*Line),0.05678
791,1,5,"UN(1,1)",Anim(Trea*Line*Vial),0.6093
791,1,5,"UN(2,1)",Anim(Trea*Line*Vial),0.1774
791,1,5,"UN(2,2)",Anim(Trea*Line*Vial),0.8609
791,1,5,"UN(3,1)",Anim(Trea*Line*Vial),0.04491
791,1,5,"UN(3,2)",Anim(Trea*Line*Vial),-0.05023
791,1,5,"UN(3,3)",Anim(Trea*Line*Vial),0.7851
791,1,5,"UN(4,1)",Anim(Trea*Line*Vial),0.08389
791,1,5,"UN(4,2)",Anim(Trea*Line*Vial),-0.01599
791,1,5,"UN(4,3)",Anim(Trea*Line*Vial),-0.04981
791,1,5,"UN(4,4)",Anim(Trea*Line*Vial),0.9741
791,1,5,"UN(5,1)",Anim(Trea*Line*Vial),0.1371
791,1,5,"UN(5,2)",Anim(Trea*Line*Vial),0.5475
791,1,5,"UN(5,3)",Anim(Trea*Line*Vial),-0.2346
791,1,5,"UN(5,4)",Anim(Trea*Line*Vial),0.1423
791,1,5,"UN(5,5)",Anim(Trea*Line*Vial),0.7695
791,1,5,"UN(6,1)",Anim(Trea*Line*Vial),-0.1214
791,1,5,"UN(6,2)",Anim(Trea*Line*Vial),-0.1657
791,1,5,"UN(6,3)",Anim(Trea*Line*Vial),-0.2915
791,1,5,"UN(6,4)",Anim(Trea*Line*Vial),-0.1625
791,1,5,"UN(6,5)",Anim(Trea*Line*Vial),-0.1371
791,1,5,"UN(6,6)",Anim(Trea*Line*Vial),0.8309
791,1,6,"UN(1,1)",Line,0.4311
791,1,6,"UN(2,1)",Line,0.1670
791,1,6,"UN(2,2)",Line,0.2759
791,1,6,"UN(3,1)",Line,-0.05174
791,1,6,"UN(3,2)",Line,0.07624
791,1,6,"UN(3,3)",Line,0.2316
791,1,6,"UN(4,1)",Line,-0.00131
791,1,6,"UN(4,2)",Line,0.04518
791,1,6,"UN(4,3)",Line,0.05809
791,1,6,"UN(4,4)",Line,0.09674
791,1,6,"UN(5,1)",Line,0.1941
791,1,6,"UN(5,2)",Line,0.2075
791,1,6,"UN(5,3)",Line,-0.00670
791,1,6,"UN(5,4)",Line,0.04744
791,1,6,"UN(5,5)",Line,0.2339
791,1,6,"UN(6,1)",Line,-0.03519
791,1,6,"UN(6,2)",Line,-0.1426
791,1,6,"UN(6,3)",Line,-0.1884
791,1,6,"UN(6,4)",Line,-0.08650
791,1,6,"UN(6,5)",Line,-0.07299
791,1,6,"UN(6,6)",Line,0.2180
791,1,6,"UN(1,1)",Vial(Treat*Line),0.1714
791,1,6,"UN(2,1)",Vial(Treat*Line),0.08604
791,1,6,"UN(2,2)",Vial(Treat*Line),0
791,1,6,"UN(3,1)",Vial(Treat*Line),-0.00666
791,1,6,"UN(3,2)",Vial(Treat*Line),0.006450
791,1,6,"UN(3,3)",Vial(Treat*Line),0.01686
791,1,6,"UN(4,1)",Vial(Treat*Line),-0.06785
791,1,6,"UN(4,2)",Vial(Treat*Line),-0.02507
791,1,6,"UN(4,3)",Vial(Treat*Line),0.05442
791,1,6,"UN(4,4)",Vial(Treat*Line),0.04845
791,1,6,"UN(5,1)",Vial(Treat*Line),0.1219
791,1,6,"UN(5,2)",Vial(Treat*Line),0.04605
791,1,6,"UN(5,3)",Vial(Treat*Line),-0.00919
791,1,6,"UN(5,4)",Vial(Treat*Line),-0.07761
791,1,6,"UN(5,5)",Vial(Treat*Line),0.08222
791,1,6,"UN(6,1)",Vial(Treat*Line),-0.03170
791,1,6,"UN(6,2)",Vial(Treat*Line),-0.05303
791,1,6,"UN(6,3)",Vial(Treat*Line),-0.04249
791,1,6,"UN(6,4)",Vial(Treat*Line),-0.02425
791,1,6,"UN(6,5)",Vial(Treat*Line),-0.03394
791,1,6,"UN(6,6)",Vial(Treat*Line),0.08515
791,1,6,"UN(1,1)",Anim(Trea*Line*Vial),0.6644
